frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.61,0.65,0.05,-0.05,0.11,0.03,-0.04,-0.01,-0.10,0.40,0.03,-0.09,0.20,0.48
2,0.033,0.95,0.62,0.65,0.04,-0.02,0.12,0.02,-0.04,-0.00,-0.11,0.32,-0.00,-0.06,0.25,0.36
3,0.067,0.95,0.62,0.67,0.12,0.04,0.23,0.06,-0.08,0.05,-0.05,0.42,-0.01,-0.01,0.29,0.37
4,0.100,0.95,0.60,0.65,0.12,-0.02,0.22,0.03,-0.06,0.01,-0.02,0.30,0.05,-0.02,0.23,0.54
5,0.133,0.95,0.59,0.65,0.11,-0.01,0.22,-0.01,-0.04,0.05,-0.05,0.22,-0.01,-0.01,0.18,0.47
6,0.167,0.94,0.57,0.65,0.22,0.14,0.39,0.04,0.09,0.12,-0.23,0.08,0.05,-0.03,0.34,0.39
7,0.200,0.94,0.57,0.64,0.19,0.14,0.25,0.09,0.16,0.04,-0.16,0.13,0.07,-0.11,0.21,0.33
8,0.233,0.95,0.59,0.64,0.19,0.23,0.23,0.06,-0.03,-0.02,-0.11,0.33,0.12,-0.10,0.38,0.79
9,0.267,0.95,0.60,0.64,0.11,0.05,0.21,0.03,0.09,0.04,-0.12,0.20,0.06,-0.09,0.53,1.04
10,0.300,0.94,0.59,0.65,0.08,0.01,0.20,0.01,0.06,0.03,0.05,0.04,0.06,-0.03,0.25,0.63
11,0.333,0.94,0.60,0.64,0.00,0.01,0.22,0.01,0.12,0.01,0.02,0.01,0.04,-0.12,0.23,0.62
12,0.367,0.92,0.62,0.62,0.02,-0.00,-0.02,0.04,-0.03,0.02,0.09,0.07,0.13,0.11,0.23,0.48
13,0.400,0.93,0.63,0.62,0.01,0.01,0.09,0.06,-0.01,-0.00,0.09,0.33,0.52,0.69,0.48,0.91
14,0.433,0.95,0.61,0.61,-0.02,0.01,0.14,0.04,0.04,0.04,0.24,0.08,0.10,0.16,0.50,0.57
15,0.467,0.94,0.58,0.61,-0.00,0.06,0.19,0.05,0.01,0.05,0.28,0.43,0.45,0.41,0.35,0.52
16,0.500,0.94,0.61,0.62,-0.08,-0.01,0.07,0.02,-0.21,0.00,0.16,0.45,0.55,0.61,0.18,0.42
17,0.533,0.93,0.60,0.60,-0.04,0.03,0.11,0.03,-0.13,-0.02,-0.01,0.59,0.85,0.56,0.22,0.77
18,0.567,0.93,0.58,0.60,-0.06,-0.00,0.09,0.00,-0.12,0.03,-0.07,0.47,0.80,0.60,0.07,0.41
19,0.600,0.92,0.59,0.58,-0.02,0.04,0.19,-0.01,-0.04,0.19,-0.32,0.49,1.49,0.90,0.46,0.19
20,0.633,0.92,0.58,0.58,0.00,0.12,0.19,-0.03,0.04,0.19,-0.40,0.45,1.63,1.27,0.44,0.27
21,0.667,0.93,0.57,0.58,0.01,0.18,0.31,-0.08,0.12,0.21,-0.42,0.53,1.85,1.17,0.37,0.30
22,0.700,0.94,0.57,0.57,0.06,0.14,0.25,-0.07,0.11,0.25,-0.47,0.49,2.09,1.24,0.37,0.36
23,0.733,0.94,0.57,0.57,0.03,0.05,0.13,-0.08,0.13,0.16,-0.40,0.40,2.09,1.22,0.28,0.29
24,0.767,0.94,0.58,0.55,0.03,0.12,0.15,-0.04,0.08,0.21,-0.40,0.39,2.30,1.11,0.16,0.03
25,0.800,0.94,0.58,0.53,0.01,0.12,0.05,-0.05,-0.00,0.06,-0.32,0.55,2.41,1.46,0.19,-0.05
26,0.833,0.94,0.58,0.53,-0.01,0.15,0.07,-0.05,-0.01,0.05,-0.25,0.50,2.45,1.29,0.11,0.03
27,0.867,0.94,0.59,0.52,-0.05,0.14,0.05,-0.07,-0.06,0.01,-0.09,0.05,2.11,1.33,0.04,0.09
28,0.900,0.92,0.59,0.50,-0.02,0.20,-0.05,0.01,-0.09,0.03,0.14,-0.02,1.90,1.38,0.31,0.32
29,0.933,0.92,0.60,0.51,0.00,0.04,0.07,0.00,0.04,0.13,0.01,0.02,1.79,1.36,-0.02,0.03
30,0.967,0.92,0.61,0.51,0.02,0.07,0.07,-0.01,0.01,0.12,-0.03,0.02,1.77,1.37,0.02,0.08
31,1.000,0.93,0.63,0.50,-0.05,-0.03,0.31,0.02,0.13,0.04,0.21,0.05,2.15,1.54,-0.04,-0.24
32,1.033,0.95,0.61,0.50,-0.02,0.04,0.14,0.30,0.15,0.04,0.36,0.02,1.97,1.81,0.11,-0.02
33,1.067,0.94,0.62,0.50,-0.04,-0.00,-0.15,0.05,-0.01,-0.01,0.44,0.01,1.63,1.48,-0.15,-0.07
34,1.100,0.93,0.61,0.49,-0.05,0.10,-0.15,0.08,0.09,0.01,0.43,0.02,1.33,1.43,-0.16,-0.01
35,1.133,0.93,0.63,0.48,-0.06,0.06,-0.07,0.06,0.11,0.02,0.29,0.11,1.46,1.32,-0.12,0.10
36,1.167,0.93,0.63,0.48,-0.08,0.02,-0.09,0.07,0.02,0.06,0.53,0.09,1.14,1.40,-0.03,0.10
37,1.200,0.94,0.63,0.48,-0.01,-0.02,-0.05,0.01,0.02,0.06,0.46,0.14,1.13,1.27,-0.00,0.00
38,1.233,0.94,0.64,0.47,-0.00,-0.02,-0.04,-0.01,0.03,0.02,0.33,0.40,1.12,1.41,-0.00,0.10
39,1.267,0.94,0.63,0.47,0.10,0.17,0.04,-0.03,0.02,0.03,0.41,0.27,1.21,1.47,0.08,0.15
