frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.64,0.50,-0.01,0.03,0.18,-0.00,0.52,-0.09,-0.03,0.79,0.64,0.08,0.03,-0.08
2,0.033,0.95,0.63,0.50,-0.02,0.00,0.12,-0.03,0.49,-0.08,-0.05,0.82,0.60,0.10,0.02,-0.06
3,0.067,0.95,0.63,0.50,-0.04,-0.02,0.15,-0.04,0.48,-0.06,-0.05,0.67,0.55,0.11,0.01,-0.07
4,0.100,0.94,0.62,0.50,-0.02,-0.02,0.16,-0.02,0.54,-0.10,-0.05,0.69,0.61,0.11,0.01,-0.05
5,0.133,0.95,0.63,0.50,-0.02,-0.02,0.14,-0.02,0.52,-0.08,-0.05,0.66,0.56,0.09,0.01,-0.07
6,0.167,0.94,0.63,0.50,-0.03,-0.03,0.20,-0.03,0.45,-0.08,-0.08,0.66,0.52,0.09,0.01,-0.07
7,0.200,0.94,0.63,0.50,-0.02,-0.01,0.19,-0.01,0.47,-0.07,-0.08,0.53,0.45,0.12,0.01,-0.07
8,0.233,0.94,0.63,0.50,-0.02,-0.02,0.17,-0.01,0.47,-0.05,-0.08,0.56,0.41,0.09,0.00,-0.08
9,0.267,0.95,0.63,0.51,-0.04,-0.02,0.18,0.01,0.47,-0.05,-0.06,0.69,0.56,0.12,0.01,-0.06
10,0.300,0.95,0.63,0.51,-0.05,-0.03,0.16,-0.01,0.46,-0.05,-0.05,0.68,0.52,0.10,0.03,-0.05
11,0.333,0.95,0.63,0.51,-0.05,-0.03,0.16,-0.02,0.46,-0.06,-0.04,0.67,0.50,0.11,0.03,-0.07
12,0.367,0.95,0.63,0.51,-0.04,-0.04,0.17,-0.03,0.47,-0.06,-0.05,0.65,0.47,0.09,0.01,-0.07
13,0.400,0.94,0.64,0.50,-0.03,-0.04,0.13,-0.02,0.56,-0.07,-0.08,0.71,0.58,0.11,-0.02,-0.13
14,0.433,0.95,0.65,0.51,-0.04,-0.01,0.12,-0.00,0.35,-0.09,-0.06,0.67,0.47,0.03,-0.03,-0.10
15,0.467,0.95,0.65,0.51,-0.03,-0.03,0.12,0.01,0.38,-0.10,-0.09,0.65,0.51,0.07,-0.02,-0.10
16,0.500,0.95,0.64,0.51,-0.06,-0.01,0.09,0.02,0.25,-0.08,-0.09,0.67,0.53,0.07,-0.03,-0.08
17,0.533,0.95,0.64,0.52,-0.06,-0.02,0.09,-0.00,0.28,-0.08,-0.10,0.62,0.47,0.06,-0.03,-0.08
18,0.567,0.95,0.64,0.52,-0.05,-0.03,0.08,-0.00,0.30,-0.08,-0.11,0.62,0.47,0.06,-0.02,-0.06
19,0.600,0.95,0.64,0.51,-0.05,-0.05,0.08,-0.01,0.30,-0.09,-0.11,0.67,0.53,0.06,-0.04,-0.07
20,0.633,0.95,0.64,0.51,-0.05,-0.03,0.09,-0.01,0.22,-0.11,-0.11,0.70,0.57,0.08,-0.05,-0.10
21,0.667,0.95,0.65,0.51,-0.04,-0.03,0.09,0.00,0.30,-0.10,-0.12,0.65,0.56,0.07,-0.04,-0.09
22,0.700,0.95,0.65,0.51,-0.03,-0.02,0.10,0.01,0.30,-0.09,-0.15,0.70,0.64,0.08,-0.04,-0.10
23,0.733,0.95,0.65,0.51,-0.02,-0.02,0.10,0.00,0.31,-0.08,-0.14,0.75,0.62,0.07,-0.03,-0.09
24,0.767,0.95,0.64,0.51,-0.04,-0.04,0.08,-0.01,0.35,-0.08,-0.11,0.67,0.60,0.03,-0.04,-0.08
25,0.800,0.95,0.65,0.50,-0.01,0.01,0.09,0.00,0.47,-0.08,-0.07,0.62,0.40,0.09,0.01,-0.07
26,0.833,0.95,0.64,0.51,-0.02,0.02,0.11,-0.04,0.72,-0.10,-0.10,0.67,0.48,0.10,0.06,-0.09
27,0.867,0.95,0.64,0.51,-0.05,-0.02,0.11,-0.03,0.74,-0.09,-0.10,0.78,0.51,0.14,0.03,-0.11
28,0.900,0.95,0.64,0.51,-0.05,-0.02,0.14,-0.03,0.72,-0.10,-0.13,0.79,0.49,0.16,0.03,-0.11
29,0.933,0.94,0.62,0.50,-0.03,-0.00,0.10,0.03,0.65,-0.07,-0.13,0.70,0.43,0.14,0.02,-0.10
30,0.967,0.94,0.58,0.50,0.02,0.02,0.06,-0.02,0.72,-0.08,-0.13,0.75,0.48,0.11,0.03,-0.07
31,1.000,0.94,0.58,0.51,0.00,0.03,0.08,-0.00,0.76,-0.07,-0.13,0.77,0.51,0.13,0.03,-0.09
32,1.033,0.94,0.60,0.50,-0.01,0.02,0.07,0.05,0.77,-0.11,-0.10,0.80,0.58,0.14,0.05,-0.10
33,1.067,0.95,0.62,0.50,-0.02,0.01,0.14,0.02,0.68,-0.11,-0.09,0.67,0.48,0.09,0.03,-0.13
34,1.100,0.95,0.64,0.49,-0.02,0.01,0.13,-0.01,0.50,-0.12,-0.07,0.63,0.53,0.06,-0.00,-0.10
35,1.133,0.95,0.65,0.50,-0.01,-0.02,0.14,-0.05,0.40,-0.07,-0.07,0.70,0.39,0.08,-0.03,-0.10
36,1.167,0.95,0.64,0.50,-0.03,-0.03,0.13,-0.05,0.37,-0.06,-0.10,0.62,0.39,0.09,-0.03,-0.07
37,1.200,0.95,0.64,0.50,-0.01,-0.00,0.10,-0.06,0.38,-0.05,-0.08,0.49,0.33,0.04,-0.00,-0.07
38,1.233,0.95,0.64,0.50,-0.03,-0.02,0.12,-0.04,0.39,-0.07,-0.11,0.65,0.43,0.08,-0.02,-0.10
39,1.267,0.95,0.64,0.50,-0.04,-0.02,0.11,-0.05,0.36,-0.06,-0.09,0.70,0.42,0.09,-0.01,-0.10
40,1.300,0.95,0.65,0.49,-0.04,0.00,0.10,-0.04,0.45,-0.06,-0.07,0.69,0.43,0.08,-0.01,-0.10
41,1.333,0.95,0.64,0.49,-0.04,-0.01,0.11,-0.04,0.43,-0.04,-0.09,0.67,0.46,0.10,-0.01,-0.11
42,1.367,0.95,0.64,0.50,-0.04,-0.02,0.12,-0.03,0.40,-0.05,-0.10,0.66,0.54,0.10,-0.01,-0.12
43,1.400,0.95,0.64,0.50,-0.04,-0.01,0.10,-0.02,0.42,-0.05,-0.10,0.67,0.50,0.10,-0.00,-0.11
44,1.433,0.95,0.63,0.49,-0.03,-0.00,0.12,-0.02,0.49,-0.06,-0.08,0.66,0.44,0.05,0.02,-0.10
45,1.467,0.94,0.61,0.50,-0.02,0.04,0.11,0.03,0.65,-0.06,-0.08,0.63,0.37,0.09,0.04,-0.09
46,1.500,0.94,0.59,0.50,0.00,0.02,0.06,0.02,0.66,-0.08,-0.16,0.68,0.42,0.13,0.05,-0.06
47,1.533,0.94,0.61,0.50,-0.00,0.06,0.09,0.04,0.68,-0.06,-0.09,0.62,0.44,0.14,0.03,-0.08
48,1.567,0.95,0.62,0.50,-0.01,0.05,0.12,0.03,0.82,-0.07,-0.04,0.64,0.41,0.09,0.04,-0.09
49,1.600,0.95,0.63,0.51,-0.02,0.07,0.12,0.01,0.66,-0.10,-0.08,0.65,0.48,0.06,0.05,-0.04
50,1.633,0.95,0.64,0.52,-0.01,0.05,0.16,-0.01,0.62,-0.11,-0.11,0.77,0.49,0.09,0.03,-0.04
51,1.667,0.95,0.64,0.52,0.00,0.04,0.16,-0.01,0.52,-0.09,-0.12,0.76,0.47,0.06,0.02,-0.05
52,1.700,0.95,0.63,0.52,-0.01,0.04,0.18,-0.01,0.48,-0.08,-0.11,0.74,0.46,0.06,0.02,-0.07
53,1.733,0.95,0.63,0.52,-0.03,0.03,0.18,-0.01,0.46,-0.07,-0.12,0.75,0.56,0.08,0.01,-0.08
54,1.767,0.95,0.63,0.52,-0.03,0.03,0.16,-0.01,0.46,-0.08,-0.12,0.70,0.54,0.07,0.02,-0.08
55,1.800,0.95,0.64,0.52,-0.02,0.03,0.16,-0.01,0.50,-0.08,-0.12,0.64,0.39,0.06,0.02,-0.07
56,1.833,0.95,0.64,0.52,-0.00,0.03,0.13,0.01,0.44,-0.07,-0.13,0.64,0.38,0.05,0.04,-0.06
57,1.867,0.95,0.63,0.52,-0.03,0.01,0.14,-0.00,0.46,-0.09,-0.17,0.79,0.59,0.11,0.03,-0.08
58,1.900,0.95,0.64,0.52,-0.05,-0.01,0.13,-0.01,0.55,-0.11,-0.20,0.88,0.63,0.10,0.05,-0.08
59,1.933,0.95,0.64,0.52,-0.01,0.00,0.08,-0.02,0.52,-0.08,-0.15,0.81,0.57,0.08,0.10,-0.04
