frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.67,0.40,0.37,0.33,0.10,-0.04,0.03,0.05,-0.04,0.02,0.08,-0.00,0.05,0.02
2,0.033,0.96,0.65,0.39,0.22,0.17,0.07,-0.04,0.03,0.06,-0.01,0.12,0.10,-0.03,0.09,0.06
3,0.067,0.96,0.65,0.38,0.42,0.48,0.00,-0.07,0.04,0.07,-0.01,0.04,0.09,-0.03,0.12,0.07
4,0.100,0.96,0.66,0.38,0.30,0.32,0.02,-0.06,0.04,0.06,-0.01,0.02,0.10,-0.03,0.23,0.07
5,0.133,0.95,0.66,0.38,0.32,0.36,-0.01,-0.06,0.06,0.09,0.01,0.04,0.09,-0.01,0.10,0.09
6,0.167,0.95,0.66,0.38,0.45,0.47,0.00,-0.08,0.07,0.04,0.00,0.06,0.07,-0.04,0.37,0.10
7,0.200,0.95,0.66,0.38,0.23,0.24,0.01,-0.08,0.05,0.05,0.02,0.04,0.10,-0.05,0.27,0.03
8,0.233,0.95,0.66,0.38,0.26,0.29,0.01,-0.10,0.03,0.04,-0.00,0.05,0.10,-0.05,0.36,0.05
9,0.267,0.95,0.66,0.38,0.39,0.43,0.02,-0.11,0.06,0.04,-0.01,0.06,0.10,-0.05,0.26,0.07
10,0.300,0.95,0.66,0.39,0.28,0.35,0.01,-0.11,0.06,0.04,0.00,0.07,0.10,-0.05,0.26,0.09
11,0.333,0.95,0.66,0.39,0.21,0.25,0.04,-0.10,0.06,0.04,-0.03,0.08,0.08,-0.04,0.20,0.07
12,0.367,0.95,0.66,0.40,0.22,0.35,-0.00,-0.08,0.07,0.05,-0.03,0.06,0.09,-0.01,0.11,0.07
13,0.400,0.95,0.69,0.41,0.09,0.11,0.16,0.01,0.13,0.07,0.01,0.01,0.03,-0.01,0.05,-0.02
14,0.433,0.95,0.70,0.41,0.08,0.10,0.24,0.04,0.12,0.07,-0.07,-0.01,0.03,-0.01,0.04,0.02
15,0.467,0.96,0.70,0.42,0.17,0.20,0.41,-0.02,0.10,0.08,-0.08,-0.01,0.05,-0.01,0.09,0.04
16,0.500,0.96,0.71,0.43,0.10,0.11,0.26,0.01,0.12,0.12,-0.06,-0.01,0.04,0.02,0.05,0.07
17,0.533,0.96,0.71,0.43,0.05,0.03,0.16,-0.00,0.12,0.12,-0.05,0.01,0.06,0.03,0.24,0.04
