frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.923,0.754,0.499,-0.016,0.043,-0.017,-0.035,0.198,0.055,-0.074,0.102,0.176,-0.010,0.427,0.550
2,0.033,0.912,0.736,0.507,0.011,0.047,0.006,-0.045,0.210,0.076,-0.037,0.107,0.154,-0.030,0.405,0.413
3,0.067,0.911,0.739,0.504,0.010,0.054,-0.021,-0.032,0.177,0.046,-0.047,0.099,0.141,-0.045,0.397,0.342
4,0.100,0.922,0.756,0.495,-0.040,0.030,-0.006,0.032,0.235,0.068,0.045,0.198,0.412,0.073,0.340,0.564
5,0.133,0.928,0.755,0.495,-0.042,0.015,-0.021,0.038,0.297,0.079,0.108,0.197,0.318,0.073,0.371,0.576
6,0.167,0.929,0.753,0.509,-0.047,0.060,-0.009,0.031,0.229,0.096,0.062,0.193,0.371,0.030,0.432,0.756
7,0.200,0.932,0.752,0.501,-0.048,0.035,-0.020,0.028,0.184,0.073,0.056,0.148,0.350,0.028,0.449,0.883
8,0.233,0.932,0.746,0.505,-0.041,0.035,0.003,0.019,0.205,0.080,0.074,0.165,0.405,0.051,0.360,0.715
9,0.267,0.931,0.758,0.494,-0.039,0.047,0.008,0.032,0.205,0.099,0.123,0.160,0.529,0.096,0.322,0.819
10,0.300,0.929,0.750,0.506,-0.043,0.035,0.004,0.029,0.220,0.094,0.089,0.164,0.455,0.103,0.468,0.888
11,0.333,0.924,0.755,0.506,-0.046,0.057,0.026,0.008,0.198,0.089,0.109,0.227,0.355,0.048,0.226,0.536
12,0.367,0.926,0.754,0.506,-0.039,0.043,-0.001,0.020,0.238,0.091,0.131,0.195,0.491,0.055,0.315,0.786
13,0.400,0.914,0.744,0.516,-0.048,0.026,0.006,0.026,0.258,0.078,0.164,0.158,0.149,0.092,0.520,0.711
14,0.433,0.909,0.742,0.516,-0.045,0.040,0.027,0.025,0.243,0.079,0.082,0.139,0.142,0.039,0.560,0.733
15,0.467,0.910,0.746,0.516,-0.068,0.031,0.011,0.026,0.275,0.076,0.146,0.161,0.187,0.075,0.500,0.709
16,0.500,0.914,0.748,0.516,-0.065,0.017,0.069,0.002,0.314,0.051,0.110,0.163,0.199,0.093,0.262,0.438
17,0.533,0.914,0.749,0.516,-0.072,0.032,0.074,0.012,0.315,0.058,0.105,0.166,0.231,0.082,0.319,0.519
18,0.567,0.911,0.749,0.513,-0.083,0.041,0.083,0.016,0.312,0.057,0.062,0.179,0.265,0.077,0.279,0.554
19,0.600,0.910,0.750,0.524,-0.066,0.074,0.023,0.010,0.320,0.053,0.089,0.155,0.142,0.111,0.496,0.661
20,0.633,0.910,0.744,0.522,-0.078,0.058,0.095,0.015,0.308,0.063,0.117,0.141,0.174,0.115,0.403,0.480
21,0.667,0.909,0.747,0.521,-0.078,0.036,0.070,0.022,0.301,0.060,0.094,0.124,0.205,0.069,0.443,0.610
22,0.700,0.910,0.747,0.520,-0.082,0.042,0.084,0.036,0.357,0.066,0.118,0.151,0.258,0.083,0.368,0.566
23,0.733,0.909,0.747,0.520,-0.068,0.041,0.066,0.026,0.304,0.066,0.134,0.119,0.161,0.071,0.467,0.630
24,0.767,0.914,0.752,0.515,-0.083,0.052,0.101,0.020,0.331,0.072,0.057,0.146,0.266,0.077,0.369,0.669
25,0.800,0.912,0.758,0.523,-0.037,0.058,0.058,-0.005,0.216,0.075,-0.068,0.096,0.197,0.021,0.471,0.771
26,0.833,0.912,0.750,0.524,-0.035,0.054,0.046,-0.029,0.142,0.048,-0.041,0.097,0.190,0.016,0.368,0.652
27,0.867,0.908,0.746,0.526,-0.045,0.029,0.059,-0.024,0.125,0.038,-0.041,0.072,0.166,-0.009,0.378,0.600
28,0.900,0.923,0.748,0.526,-0.046,0.018,0.001,-0.021,0.140,0.052,-0.045,0.080,0.143,-0.019,0.476,0.727
29,0.933,0.921,0.747,0.525,-0.041,0.029,-0.002,-0.015,0.146,0.065,-0.040,0.089,0.125,-0.005,0.482,0.770
30,0.967,0.925,0.749,0.527,-0.041,0.018,0.012,-0.018,0.126,0.066,-0.049,0.092,0.099,-0.014,0.438,0.697
31,1.000,0.923,0.749,0.524,-0.038,0.025,-0.007,-0.022,0.140,0.066,-0.066,0.106,0.133,0.001,0.450,0.764
32,1.033,0.925,0.742,0.518,-0.043,0.019,-0.018,0.000,0.219,0.065,-0.073,0.161,0.177,0.018,0.574,0.800
33,1.067,0.929,0.749,0.523,-0.047,0.022,0.003,-0.006,0.186,0.080,-0.064,0.124,0.157,0.015,0.584,0.841
34,1.100,0.933,0.743,0.519,-0.060,0.020,-0.017,-0.015,0.183,0.048,-0.042,0.099,0.151,0.004,0.564,0.919
35,1.133,0.932,0.753,0.518,-0.051,0.033,-0.008,-0.017,0.224,0.084,-0.010,0.098,0.192,0.046,0.517,0.859
36,1.167,0.937,0.761,0.513,-0.055,0.033,-0.010,-0.019,0.231,0.087,0.012,0.155,0.269,0.074,0.411,0.768
37,1.200,0.930,0.755,0.511,-0.015,0.044,0.028,0.009,0.220,0.092,-0.024,0.250,0.337,0.007,0.396,0.829
38,1.233,0.926,0.749,0.505,-0.029,0.045,-0.005,0.010,0.194,0.087,-0.003,0.193,0.265,0.018,0.452,0.767
39,1.267,0.935,0.754,0.507,-0.066,0.035,0.057,-0.005,0.209,0.085,0.027,0.325,0.352,0.034,0.293,0.562
40,1.300,0.946,0.757,0.513,-0.071,0.046,0.003,0.005,0.218,0.072,-0.003,0.215,0.293,0.047,0.387,0.697
41,1.333,0.947,0.756,0.497,-0.053,0.060,0.030,-0.008,0.225,0.101,0.027,0.175,0.440,0.073,0.323,0.770
42,1.367,0.946,0.757,0.498,-0.051,0.046,0.012,-0.018,0.218,0.096,0.070,0.172,0.458,0.074,0.331,0.724
43,1.400,0.947,0.755,0.499,-0.066,0.042,0.001,-0.006,0.203,0.082,-0.005,0.160,0.460,0.048,0.386,0.782
44,1.433,0.950,0.758,0.508,-0.054,0.049,0.005,-0.004,0.197,0.061,0.027,0.170,0.496,0.087,0.398,0.815
45,1.467,0.953,0.762,0.501,-0.054,0.050,0.002,-0.008,0.203,0.067,0.006,0.167,0.449,0.052,0.423,0.811
46,1.500,0.953,0.762,0.501,-0.033,0.047,-0.004,-0.009,0.161,0.057,-0.011,0.156,0.364,0.044,0.427,0.721
47,1.533,0.952,0.759,0.513,-0.034,0.072,0.001,-0.016,0.176,0.073,-0.030,0.155,0.401,0.057,0.447,0.829
48,1.567,0.952,0.761,0.509,-0.040,0.069,0.012,-0.010,0.197,0.062,-0.020,0.201,0.428,0.055,0.395,0.774
49,1.600,0.949,0.752,0.511,-0.022,0.050,0.016,-0.011,0.203,0.081,0.011,0.138,0.197,0.003,0.408,0.846
50,1.633,0.946,0.751,0.511,-0.034,0.043,0.025,-0.023,0.262,0.066,0.041,0.110,0.182,-0.036,0.343,0.769
51,1.667,0.947,0.755,0.513,-0.029,0.032,0.028,-0.024,0.265,0.077,0.063,0.117,0.213,-0.009,0.357,0.724
52,1.700,0.949,0.747,0.520,-0.065,0.032,0.009,-0.025,0.296,0.095,0.002,0.087,0.326,0.037,0.422,0.764
53,1.733,0.949,0.750,0.519,-0.058,0.022,-0.006,-0.014,0.304,0.106,0.008,0.090,0.337,0.040,0.405,0.750
54,1.767,0.949,0.753,0.519,-0.049,0.021,-0.009,0.008,0.294,0.097,0.023,0.111,0.351,0.037,0.314,0.668
55,1.800,0.950,0.754,0.518,-0.049,0.025,-0.001,0.003,0.284,0.088,0.023,0.111,0.327,0.037,0.304,0.648
56,1.833,0.950,0.749,0.519,-0.053,0.030,-0.013,-0.015,0.295,0.099,0.011,0.086,0.325,0.046,0.396,0.759
57,1.867,0.950,0.751,0.519,-0.049,0.024,-0.016,-0.017,0.272,0.097,0.005,0.080,0.282,0.042,0.414,0.691
58,1.900,0.950,0.752,0.519,-0.051,0.009,0.004,-0.019,0.252,0.079,0.001,0.073,0.238,0.031,0.400,0.667
59,1.933,0.948,0.747,0.518,-0.022,0.025,-0.009,0.000,0.246,0.097,-0.022,0.093,0.264,0.030,0.510,0.829
60,1.967,0.948,0.747,0.512,-0.048,0.019,-0.014,-0.006,0.263,0.090,-0.022,0.118,0.338,0.054,0.465,0.789
61,2.000,0.952,0.756,0.502,-0.063,0.061,0.002,0.006,0.264,0.093,-0.060,0.126,0.268,0.020,0.549,0.851
62,2.033,0.953,0.757,0.504,-0.054,0.072,0.019,0.004,0.332,0.107,-0.083,0.229,0.368,0.065,0.578,0.859
63,2.067,0.955,0.757,0.504,-0.067,0.066,0.002,-0.014,0.338,0.097,-0.083,0.191,0.415,0.066,0.523,0.865
64,2.100,0.952,0.770,0.510,-0.060,0.086,0.016,-0.009,0.295,0.099,-0.019,0.150,0.361,0.121,0.594,0.800
65,2.133,0.951,0.767,0.512,-0.073,0.024,0.025,-0.013,0.287,0.078,0.017,0.143,0.385,0.106,0.531,0.688
66,2.167,0.949,0.768,0.503,-0.065,0.074,0.028,0.001,0.274,0.086,-0.040,0.167,0.360,0.093,0.570,0.799
67,2.200,0.943,0.769,0.512,-0.069,0.018,0.026,0.002,0.251,0.062,0.012,0.145,0.292,0.061,0.609,0.675
68,2.233,0.940,0.756,0.508,-0.052,0.022,0.043,-0.005,0.255,0.094,-0.017,0.185,0.239,0.043,0.471,0.561
69,2.267,0.942,0.753,0.508,-0.056,0.013,0.027,-0.001,0.249,0.077,-0.002,0.167,0.232,0.072,0.509,0.614
70,2.300,0.941,0.745,0.515,-0.059,0.027,0.037,-0.000,0.252,0.088,-0.034,0.149,0.209,0.046,0.565,0.761
71,2.333,0.936,0.749,0.506,-0.050,0.042,0.038,-0.003,0.262,0.093,-0.013,0.126,0.367,0.111,0.545,0.814
72,2.367,0.931,0.749,0.518,-0.048,0.043,0.047,0.005,0.217,0.085,-0.042,0.099,0.222,0.052,0.559,0.838
73,2.400,0.934,0.751,0.508,-0.052,0.062,0.007,0.007,0.250,0.061,0.006,0.156,0.189,0.014,0.399,0.674
74,2.433,0.932,0.758,0.512,-0.062,0.047,0.009,0.008,0.210,0.062,0.010,0.141,0.171,0.019,0.434,0.676
75,2.467,0.934,0.753,0.515,-0.042,0.051,0.040,-0.003,0.146,0.053,0.027,0.156,0.148,0.001,0.336,0.457
76,2.500,0.941,0.751,0.516,-0.036,0.066,0.042,-0.002,0.149,0.068,0.007,0.107,0.162,0.022,0.491,0.523
77,2.533,0.939,0.741,0.513,-0.046,0.049,0.047,-0.001,0.167,0.056,0.042,0.107,0.175,0.047,0.406,0.396
78,2.567,0.938,0.753,0.516,-0.036,0.026,0.026,-0.008,0.126,0.068,0.020,0.082,0.172,0.027,0.461,0.484
