frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.67,0.53,-0.06,-0.08,0.04,-0.05,-0.01,0.01,0.09,0.93,-0.10,0.08,0.03,0.47
2,0.033,0.96,0.68,0.53,-0.08,-0.08,-0.01,-0.07,-0.04,0.00,0.09,0.89,-0.01,0.07,-0.03,0.48
3,0.067,0.96,0.66,0.54,-0.05,-0.08,-0.00,-0.07,-0.02,0.03,0.07,0.98,0.02,0.10,0.03,0.42
4,0.100,0.96,0.63,0.53,-0.05,-0.08,0.02,-0.06,0.07,-0.03,0.05,0.95,0.23,0.05,0.05,0.45
5,0.133,0.96,0.62,0.54,-0.05,-0.08,0.04,-0.06,0.08,-0.03,0.08,0.98,0.33,0.10,0.04,0.47
6,0.167,0.96,0.65,0.53,-0.04,-0.09,0.03,-0.08,0.07,-0.01,0.08,1.08,0.16,0.16,0.08,0.53
7,0.200,0.96,0.65,0.53,-0.03,-0.10,0.05,-0.07,0.02,-0.00,0.10,0.88,0.12,0.13,0.07,0.45
8,0.233,0.96,0.66,0.51,-0.04,-0.07,-0.04,-0.07,-0.03,-0.00,0.08,1.05,-0.01,0.08,0.05,0.59
9,0.267,0.96,0.67,0.52,-0.01,-0.10,0.05,-0.04,-0.04,-0.01,0.10,0.86,0.13,0.09,-0.00,0.49
10,0.300,0.96,0.67,0.51,-0.01,-0.10,0.04,-0.04,-0.03,0.01,0.08,0.95,0.07,0.15,0.01,0.44
11,0.333,0.95,0.67,0.51,-0.02,-0.10,0.04,-0.04,-0.05,0.01,0.07,0.95,-0.01,0.08,0.02,0.50
12,0.367,0.95,0.66,0.51,-0.03,-0.10,0.05,-0.04,-0.04,0.01,0.07,0.83,0.03,0.12,-0.00,0.50
13,0.400,0.95,0.67,0.51,-0.07,-0.12,0.03,-0.05,-0.05,-0.01,0.07,0.95,0.06,0.10,0.01,0.52
14,0.433,0.95,0.67,0.51,-0.05,-0.10,-0.02,-0.05,-0.04,-0.02,0.06,0.98,0.01,0.10,-0.00,0.58
15,0.467,0.95,0.68,0.51,-0.06,-0.09,-0.00,-0.04,-0.03,-0.03,0.09,0.93,-0.03,0.08,0.01,0.52
16,0.500,0.95,0.67,0.50,-0.07,-0.10,-0.03,-0.05,-0.01,-0.03,0.10,1.03,-0.06,0.10,0.02,0.53
17,0.533,0.96,0.67,0.50,-0.06,-0.09,0.01,-0.04,-0.01,-0.05,0.08,0.89,-0.03,0.10,-0.01,0.52
18,0.567,0.95,0.67,0.50,-0.06,-0.10,-0.03,-0.05,0.01,-0.04,0.11,0.92,-0.02,0.11,-0.03,0.53
19,0.600,0.96,0.67,0.50,-0.08,-0.11,-0.03,-0.05,-0.02,0.00,0.10,0.84,-0.10,0.11,-0.00,0.53
20,0.633,0.96,0.66,0.50,-0.06,-0.11,0.00,-0.05,0.02,-0.02,0.09,0.87,-0.06,0.09,-0.02,0.51
21,0.667,0.96,0.67,0.50,-0.05,-0.11,-0.01,-0.07,0.03,-0.01,0.12,0.86,-0.02,0.09,-0.03,0.55
22,0.700,0.96,0.67,0.50,-0.03,-0.09,-0.02,-0.05,0.05,-0.02,0.09,0.77,-0.04,0.10,-0.02,0.57
23,0.733,0.96,0.64,0.51,-0.05,-0.10,-0.01,-0.04,0.04,-0.01,0.09,0.73,0.02,0.12,0.01,0.62
24,0.767,0.96,0.63,0.50,-0.03,-0.11,0.01,-0.03,0.09,-0.07,0.10,0.86,0.08,0.08,0.00,0.65
25,0.800,0.96,0.60,0.50,-0.05,-0.09,0.01,-0.01,0.10,-0.08,0.01,0.99,0.10,0.03,0.01,0.41
