frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.76,0.78,0.34,0.19,0.27,-0.06,0.16,-0.05,-0.00,0.31,0.22,-0.06,0.05,0.32
2,0.033,0.96,0.76,0.77,0.38,0.15,0.28,-0.05,0.16,-0.06,0.01,0.44,0.22,-0.08,0.10,0.31
3,0.067,0.95,0.76,0.78,0.54,0.25,0.20,-0.03,0.20,-0.09,-0.03,0.24,0.16,-0.09,0.11,0.33
4,0.100,0.95,0.75,0.78,0.42,0.13,0.29,-0.03,0.15,-0.09,-0.05,0.18,0.10,-0.09,0.09,0.42
5,0.133,0.95,0.77,0.77,0.42,0.19,0.25,-0.01,0.24,-0.08,-0.01,0.33,0.19,-0.07,0.12,0.56
6,0.167,0.95,0.76,0.76,0.47,0.23,0.27,0.02,0.26,-0.07,-0.03,0.55,0.27,-0.06,0.06,0.51
7,0.200,0.95,0.76,0.77,0.63,0.41,0.21,-0.00,0.14,-0.11,-0.06,0.31,0.09,-0.09,0.03,0.46
8,0.233,0.95,0.77,0.78,0.62,0.35,0.15,0.01,0.21,-0.08,-0.03,0.20,0.05,-0.06,0.05,0.54
9,0.267,0.96,0.77,0.78,0.56,0.35,0.14,-0.02,0.16,-0.07,-0.10,0.34,0.09,-0.06,0.05,0.57
10,0.300,0.96,0.76,0.77,0.61,0.36,0.15,-0.00,0.13,-0.12,-0.06,0.40,0.11,-0.07,0.06,0.59
11,0.333,0.96,0.76,0.77,0.72,0.50,0.10,-0.05,0.17,-0.10,-0.07,0.41,0.05,-0.07,0.05,0.57
12,0.367,0.95,0.75,0.76,0.99,0.73,0.07,-0.07,0.11,-0.09,-0.08,0.32,0.08,-0.11,0.02,0.59
13,0.400,0.95,0.75,0.76,0.83,0.47,0.15,0.00,0.13,-0.06,-0.13,0.31,0.09,-0.18,0.10,0.27
14,0.433,0.95,0.76,0.76,0.68,0.28,0.14,0.02,0.15,-0.04,-0.12,0.34,0.07,-0.18,0.08,0.22
15,0.467,0.95,0.75,0.76,0.70,0.39,0.16,-0.03,0.17,-0.06,-0.09,0.44,0.11,-0.15,0.08,0.38
16,0.500,0.95,0.75,0.76,0.63,0.36,0.11,-0.03,0.11,-0.10,-0.13,0.41,0.05,-0.16,0.12,0.74
17,0.533,0.95,0.75,0.75,0.63,0.33,0.10,-0.01,0.12,-0.05,-0.12,0.35,0.07,-0.12,0.04,0.24
18,0.567,0.95,0.74,0.75,0.70,0.40,0.10,-0.03,0.09,-0.05,-0.07,0.30,0.03,-0.11,0.10,0.49
19,0.600,0.95,0.74,0.74,0.59,0.40,0.14,0.00,0.08,-0.03,-0.08,0.32,0.00,-0.04,0.26,0.99
20,0.633,0.95,0.74,0.75,0.69,0.39,0.16,-0.01,0.04,-0.07,-0.13,0.24,0.04,-0.10,0.27,0.72
21,0.667,0.95,0.74,0.76,0.72,0.40,0.18,-0.01,0.06,-0.08,-0.10,0.55,0.05,-0.06,0.08,0.27
22,0.700,0.95,0.73,0.76,0.66,0.30,0.18,0.02,0.13,-0.03,-0.10,0.44,0.03,-0.11,0.05,0.24
23,0.733,0.96,0.73,0.75,0.77,0.44,0.13,0.02,0.12,-0.04,-0.08,0.58,0.06,-0.09,0.10,0.41
24,0.767,0.96,0.72,0.74,0.61,0.27,0.13,0.06,0.13,-0.05,-0.09,0.54,0.10,-0.10,0.14,0.36
25,0.800,0.96,0.70,0.73,0.62,0.31,0.14,0.02,0.25,-0.06,-0.03,0.74,0.20,-0.02,0.14,0.53
26,0.833,0.96,0.70,0.74,0.71,0.40,0.16,0.01,0.20,-0.07,-0.07,0.61,0.19,-0.07,0.13,0.38
27,0.867,0.95,0.69,0.73,0.84,0.54,0.04,0.01,0.26,-0.06,-0.05,0.58,0.11,-0.05,0.15,0.41
28,0.900,0.96,0.68,0.72,0.52,0.29,0.14,0.01,0.33,-0.09,-0.02,0.71,0.19,-0.05,0.15,0.37
