frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.974,0.662,0.549,1.601,2.514,-0.132,-0.138,0.019,0.032,0.084,0.095,0.024,-0.216,0.250,0.193
2,0.033,0.974,0.663,0.549,1.557,2.440,-0.135,-0.139,0.017,0.035,0.090,0.088,0.025,-0.218,0.229,0.184
3,0.067,0.974,0.662,0.549,1.565,2.470,-0.129,-0.146,0.026,0.036,0.087,0.090,0.031,-0.217,0.227,0.190
4,0.100,0.974,0.663,0.549,1.571,2.469,-0.127,-0.135,0.022,0.037,0.071,0.079,0.037,-0.214,0.250,0.180
5,0.133,0.974,0.663,0.549,1.574,2.477,-0.127,-0.133,0.025,0.038,0.069,0.079,0.036,-0.216,0.247,0.184
6,0.167,0.974,0.665,0.550,1.525,2.411,-0.109,-0.122,0.033,0.032,0.057,0.064,0.028,-0.220,0.254,0.177
7,0.200,0.974,0.664,0.550,1.531,2.400,-0.118,-0.119,0.032,0.032,0.064,0.070,0.029,-0.225,0.240,0.181
8,0.233,0.974,0.658,0.548,1.525,2.454,-0.100,-0.194,0.030,0.056,0.074,0.068,-0.000,-0.223,0.200,0.184
9,0.267,0.973,0.649,0.543,1.497,2.415,-0.047,-0.155,0.002,0.048,0.047,0.046,-0.013,-0.189,0.214,0.175
10,0.300,0.973,0.647,0.547,1.460,2.435,-0.043,-0.176,-0.007,0.049,0.058,0.069,-0.025,-0.196,0.240,0.174
11,0.333,0.974,0.648,0.546,1.415,2.402,-0.051,-0.186,-0.013,0.044,0.065,0.071,-0.021,-0.197,0.261,0.169
12,0.367,0.974,0.649,0.543,1.442,2.394,-0.056,-0.163,-0.001,0.038,0.048,0.050,-0.004,-0.191,0.240,0.168
13,0.400,0.973,0.649,0.542,1.602,2.559,-0.084,-0.181,-0.007,0.034,0.058,0.062,-0.046,-0.221,0.300,0.214
14,0.433,0.973,0.649,0.542,1.603,2.573,-0.083,-0.181,-0.003,0.029,0.058,0.065,-0.048,-0.219,0.312,0.218
15,0.467,0.973,0.649,0.541,1.546,2.524,-0.078,-0.180,-0.006,0.028,0.067,0.063,-0.044,-0.220,0.333,0.208
16,0.500,0.973,0.647,0.538,1.479,2.447,-0.048,-0.165,-0.013,0.048,0.077,0.030,-0.022,-0.216,0.328,0.174
17,0.533,0.972,0.648,0.538,1.525,2.456,-0.073,-0.182,-0.009,0.037,0.081,0.048,-0.043,-0.219,0.358,0.192
18,0.567,0.972,0.648,0.538,1.518,2.453,-0.076,-0.191,-0.009,0.047,0.079,0.052,-0.036,-0.223,0.350,0.187
19,0.600,0.972,0.648,0.537,1.506,2.419,-0.075,-0.188,-0.011,0.047,0.084,0.049,-0.033,-0.215,0.371,0.187
20,0.633,0.972,0.648,0.537,1.341,2.252,-0.053,-0.154,-0.017,0.052,0.080,0.031,0.003,-0.206,0.347,0.148
21,0.667,0.973,0.647,0.535,1.486,2.387,-0.063,-0.168,-0.005,0.050,0.079,0.054,-0.009,-0.229,0.348,0.184
22,0.700,0.973,0.647,0.535,1.470,2.382,-0.061,-0.173,-0.001,0.051,0.087,0.053,-0.006,-0.229,0.360,0.177
23,0.733,0.973,0.648,0.535,1.461,2.383,-0.062,-0.181,-0.006,0.052,0.088,0.060,-0.008,-0.227,0.360,0.178
24,0.767,0.973,0.648,0.535,1.479,2.412,-0.060,-0.181,-0.001,0.053,0.078,0.055,-0.008,-0.227,0.344,0.179
25,0.800,0.972,0.646,0.537,1.522,2.446,-0.039,-0.177,-0.010,0.050,0.089,0.074,-0.038,-0.219,0.378,0.192
26,0.833,0.972,0.646,0.537,1.525,2.444,-0.040,-0.177,-0.010,0.051,0.089,0.073,-0.039,-0.216,0.375,0.191
27,0.867,0.973,0.647,0.537,1.517,2.443,-0.038,-0.179,-0.011,0.053,0.089,0.074,-0.040,-0.218,0.380,0.192
