frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.68,0.56,-0.00,-0.02,0.82,-0.05,0.65,-0.03,-0.10,0.13,0.65,0.22,0.32,0.52
2,0.033,0.95,0.67,0.57,-0.01,-0.06,0.60,-0.07,0.56,-0.02,-0.09,0.09,0.49,0.15,0.36,0.39
3,0.067,0.95,0.69,0.57,-0.03,-0.06,0.60,-0.09,0.47,-0.02,-0.07,0.16,0.41,0.08,0.28,0.19
4,0.100,0.95,0.67,0.57,-0.02,-0.02,0.67,-0.10,0.42,-0.01,-0.08,0.18,0.50,0.14,0.21,0.34
5,0.133,0.95,0.67,0.57,-0.00,0.00,0.55,-0.10,0.47,-0.02,-0.11,0.11,0.54,0.20,0.34,0.40
6,0.167,0.96,0.69,0.56,-0.00,-0.01,0.52,-0.10,0.37,-0.03,-0.08,0.14,0.31,0.09,0.35,0.27
7,0.200,0.95,0.70,0.55,-0.02,0.04,0.44,-0.05,0.37,-0.02,-0.05,0.20,0.55,0.18,0.29,0.38
8,0.233,0.96,0.70,0.55,-0.00,-0.00,0.44,-0.05,0.36,-0.03,-0.02,0.15,0.47,0.17,0.27,0.39
9,0.267,0.95,0.68,0.56,-0.00,0.01,0.44,-0.06,0.39,0.02,-0.04,0.19,0.49,0.22,0.36,0.53
10,0.300,0.96,0.67,0.55,0.00,0.01,0.45,-0.06,0.32,0.01,-0.03,0.22,0.52,0.20,0.37,0.58
11,0.333,0.96,0.67,0.55,0.03,0.00,0.41,-0.05,0.31,0.02,-0.05,0.13,0.31,0.12,0.46,0.56
12,0.367,0.96,0.69,0.56,0.02,0.01,0.32,-0.03,0.31,0.02,-0.04,0.22,0.43,0.05,0.15,0.08
13,0.400,0.96,0.70,0.56,-0.06,-0.02,0.37,-0.08,0.32,0.00,-0.09,0.19,0.55,0.08,0.15,0.30
