frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.957,0.798,0.416,0.626,0.329,0.116,0.041,-0.000,-0.002,0.294,0.027,0.027,-0.130,0.000,-0.060
2,0.033,0.956,0.798,0.425,0.588,0.273,0.113,0.049,0.000,-0.006,0.306,0.025,0.034,-0.116,-0.005,-0.059
3,0.067,0.959,0.797,0.425,0.628,0.393,0.113,0.044,-0.009,-0.028,0.262,0.014,0.024,-0.096,-0.006,-0.060
4,0.100,0.957,0.798,0.426,0.650,0.306,0.087,0.070,-0.019,0.000,0.259,0.003,0.070,-0.106,-0.005,-0.048
5,0.133,0.953,0.788,0.431,0.445,0.217,0.114,0.060,0.001,0.003,0.404,-0.013,0.063,-0.089,0.011,-0.039
6,0.167,0.957,0.757,0.433,0.412,0.253,0.129,0.072,-0.013,-0.006,0.451,0.003,0.091,-0.082,-0.007,-0.058
7,0.200,0.956,0.765,0.430,0.431,0.271,0.114,0.045,0.011,0.029,0.398,0.017,0.049,-0.083,0.001,-0.040
8,0.233,0.951,0.790,0.420,0.343,0.135,0.076,0.054,0.041,0.007,0.443,0.013,0.045,-0.063,-0.006,-0.039
9,0.267,0.954,0.800,0.415,0.614,0.296,0.080,0.045,0.040,0.007,0.324,0.044,0.033,-0.092,-0.018,-0.029
10,0.300,0.954,0.800,0.419,0.530,0.225,0.103,0.054,0.011,0.017,0.282,0.018,0.046,-0.092,-0.002,-0.043
11,0.333,0.954,0.802,0.424,0.530,0.219,0.088,0.058,0.003,0.017,0.262,0.012,0.028,-0.096,0.007,-0.050
12,0.367,0.957,0.800,0.419,0.524,0.253,0.086,0.049,0.018,0.015,0.271,0.034,0.023,-0.130,0.014,-0.060
13,0.400,0.959,0.803,0.421,0.541,0.293,0.106,0.056,0.003,0.007,0.343,0.007,0.045,-0.113,-0.013,-0.073
14,0.433,0.958,0.802,0.421,0.562,0.286,0.112,0.055,0.003,0.006,0.273,0.028,0.057,-0.116,-0.010,-0.080
15,0.467,0.956,0.808,0.418,0.465,0.245,0.118,0.059,0.015,-0.001,0.315,0.022,0.040,-0.124,-0.003,-0.073
16,0.500,0.956,0.803,0.411,0.596,0.401,0.106,0.056,0.023,-0.013,0.378,0.019,0.016,-0.130,-0.011,-0.052
17,0.533,0.956,0.805,0.411,0.584,0.374,0.103,0.061,0.023,0.006,0.341,0.022,0.024,-0.129,-0.021,-0.069
