frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.65,0.62,0.49,0.58,0.05,-0.04,-0.03,-0.01,-0.04,0.64,0.28,0.10,0.50,0.19
2,0.033,0.97,0.66,0.62,0.81,0.82,0.02,-0.05,0.01,0.02,-0.05,0.63,0.34,0.06,0.39,0.29
3,0.067,0.97,0.65,0.63,0.78,1.00,0.05,-0.02,-0.01,0.02,-0.09,0.85,0.36,0.05,0.36,0.26
4,0.100,0.97,0.65,0.63,1.22,1.57,0.02,-0.05,0.04,0.04,-0.02,0.85,0.33,0.02,0.37,0.31
5,0.133,0.97,0.65,0.63,1.52,1.88,-0.00,0.01,0.01,-0.03,-0.03,0.99,0.42,0.02,0.46,0.33
6,0.167,0.97,0.65,0.62,1.45,1.76,-0.01,0.02,0.02,0.02,-0.04,0.83,0.32,0.03,0.33,0.28
7,0.200,0.97,0.65,0.63,1.54,1.90,0.00,0.01,-0.02,-0.01,-0.04,0.85,0.36,0.00,0.37,0.33
8,0.233,0.97,0.65,0.62,1.21,1.53,-0.03,-0.01,-0.02,0.03,-0.10,0.81,0.32,0.03,0.35,0.27
9,0.267,0.97,0.65,0.62,1.27,1.66,-0.03,-0.01,-0.00,0.01,-0.07,0.85,0.34,-0.01,0.32,0.26
10,0.300,0.97,0.65,0.62,1.04,1.41,-0.00,-0.02,-0.02,0.03,-0.06,0.83,0.36,0.00,0.27,0.25
11,0.333,0.97,0.65,0.62,0.73,1.01,0.01,-0.02,0.00,0.01,-0.08,0.80,0.38,0.03,0.28,0.18
12,0.367,0.97,0.64,0.62,1.00,1.26,0.01,-0.03,-0.01,-0.02,-0.06,0.80,0.39,0.06,0.28,0.22
13,0.400,0.97,0.63,0.63,1.13,1.15,0.01,-0.09,0.04,0.00,-0.12,0.53,0.31,0.02,0.52,0.19
14,0.433,0.97,0.63,0.63,1.34,1.36,0.04,-0.05,0.04,0.01,-0.10,0.58,0.36,0.02,0.30,0.26
15,0.467,0.97,0.65,0.63,0.96,1.02,0.05,-0.04,0.08,-0.03,-0.08,0.65,0.40,-0.01,0.33,0.15
16,0.500,0.97,0.65,0.63,1.04,1.22,0.04,-0.07,0.08,-0.04,-0.04,0.84,0.52,-0.00,0.34,0.15
17,0.533,0.97,0.66,0.63,0.54,0.63,0.07,-0.07,0.03,-0.02,-0.09,0.78,0.40,0.02,0.36,0.14
18,0.567,0.97,0.67,0.62,0.36,0.44,0.09,-0.02,0.02,0.00,-0.11,0.88,0.43,0.04,0.28,0.15
19,0.600,0.97,0.67,0.62,0.32,0.35,0.09,-0.01,0.03,0.03,-0.10,0.90,0.45,0.03,0.22,0.15
20,0.633,0.97,0.67,0.63,0.26,0.34,0.12,-0.01,0.03,0.02,-0.10,0.89,0.41,0.03,0.25,0.11
21,0.667,0.97,0.66,0.63,0.21,0.28,0.12,-0.01,0.01,0.03,-0.10,0.84,0.40,0.03,0.25,0.11
22,0.700,0.97,0.67,0.62,0.14,0.20,0.12,-0.02,0.01,0.03,-0.06,0.90,0.36,0.09,0.25,0.12
23,0.733,0.97,0.66,0.63,0.90,1.06,0.05,-0.05,0.01,-0.03,-0.08,0.88,0.44,0.06,0.37,0.22
24,0.767,0.97,0.64,0.64,0.86,1.04,0.07,-0.08,0.10,-0.04,-0.06,0.71,0.42,0.01,0.25,0.14
25,0.800,0.97,0.64,0.64,0.97,1.07,0.15,-0.04,0.06,-0.04,-0.03,1.06,0.47,-0.07,0.26,0.19
26,0.833,0.97,0.65,0.64,1.42,1.59,0.15,0.02,0.06,-0.09,0.03,1.08,0.52,-0.08,0.29,0.33
