frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.923,0.741,0.575,0.618,0.255,0.088,0.536,-0.027,-0.069,-0.027,0.577,0.744,0.081,-0.014,0.104
2,0.033,0.915,0.750,0.575,0.589,0.285,0.112,0.519,-0.036,-0.008,-0.049,0.399,0.818,0.113,-0.033,0.071
3,0.067,0.919,0.749,0.574,0.685,0.336,0.142,0.644,0.005,-0.026,-0.026,0.471,0.760,0.082,-0.048,0.043
4,0.100,0.908,0.739,0.575,1.000,0.503,0.192,0.739,0.002,0.003,-0.076,0.387,0.882,0.120,-0.058,0.071
5,0.133,0.909,0.740,0.571,0.859,0.560,0.326,0.800,-0.088,-0.020,-0.118,0.376,0.559,0.133,0.004,0.101
6,0.167,0.914,0.743,0.570,0.850,0.538,0.369,0.817,-0.021,-0.010,-0.129,0.412,0.470,0.120,-0.020,0.124
7,0.200,0.915,0.746,0.570,0.646,0.341,0.329,0.777,-0.027,-0.061,-0.087,0.519,0.546,0.112,0.040,0.109
8,0.233,0.912,0.747,0.574,0.874,0.531,0.307,0.847,-0.050,-0.043,-0.064,0.580,0.566,0.088,0.018,0.156
9,0.267,0.916,0.740,0.580,0.754,0.453,0.317,0.516,-0.050,0.021,-0.062,0.498,0.535,0.088,0.028,0.115
10,0.300,0.907,0.702,0.588,0.694,0.645,0.549,0.041,0.379,0.027,-0.078,0.645,0.664,0.034,0.051,0.044
11,0.333,0.908,0.638,0.572,0.301,0.224,0.837,0.151,0.602,0.039,-0.069,0.586,0.942,-0.064,-0.066,0.005
12,0.367,0.901,0.629,0.563,0.282,0.213,0.923,0.176,0.519,0.080,-0.083,0.398,0.798,-0.087,-0.041,-0.044
13,0.400,0.898,0.625,0.566,0.467,0.437,0.619,0.129,0.545,0.007,-0.108,0.698,0.925,-0.077,-0.070,0.005
14,0.433,0.912,0.640,0.565,0.741,0.674,0.782,0.140,0.423,0.052,-0.101,0.733,1.060,-0.119,-0.031,-0.045
15,0.467,0.895,0.629,0.551,0.880,0.787,0.599,0.156,0.389,-0.083,-0.059,0.895,1.007,-0.114,-0.002,0.024
16,0.500,0.900,0.647,0.555,1.364,1.271,0.448,0.126,0.077,0.064,-0.090,0.615,0.763,-0.086,-0.005,0.148
17,0.533,0.911,0.634,0.534,0.728,0.628,0.442,0.080,0.408,-0.111,-0.088,0.506,0.788,-0.092,-0.053,-0.016
18,0.567,0.912,0.628,0.526,0.980,0.853,0.539,0.199,0.332,0.046,-0.042,0.667,0.807,-0.090,-0.048,0.131
19,0.600,0.915,0.630,0.526,0.828,0.693,0.410,0.184,0.328,-0.013,0.010,0.631,0.894,-0.103,-0.003,0.054
20,0.633,0.916,0.633,0.521,0.930,0.802,0.429,0.167,0.272,0.069,0.012,0.697,0.943,-0.133,-0.022,0.063
21,0.667,0.920,0.641,0.525,0.574,0.356,0.599,0.152,0.142,0.081,-0.014,0.477,0.927,-0.115,-0.047,0.050
22,0.700,0.918,0.643,0.529,0.494,0.297,0.534,0.116,0.116,0.064,-0.035,0.497,0.957,-0.089,-0.060,0.103
23,0.733,0.913,0.647,0.519,0.583,0.285,0.561,0.118,0.122,0.010,-0.018,0.730,0.910,-0.116,-0.078,-0.056
24,0.767,0.912,0.652,0.516,0.599,0.383,0.557,0.124,0.099,0.042,0.045,0.780,0.802,-0.098,-0.043,-0.038
25,0.800,0.917,0.658,0.508,0.523,0.191,0.625,0.060,0.167,0.050,-0.040,0.879,0.840,-0.103,-0.013,-0.038
26,0.833,0.920,0.664,0.507,0.310,0.059,0.394,0.025,0.228,-0.006,-0.008,0.979,0.787,-0.101,-0.006,-0.054
27,0.867,0.919,0.665,0.509,0.372,0.095,0.460,0.046,0.202,-0.018,0.013,1.127,0.935,-0.104,0.012,-0.018
28,0.900,0.921,0.667,0.510,0.357,0.120,0.266,0.028,0.176,-0.013,-0.020,0.769,0.875,-0.112,-0.059,-0.107
29,0.933,0.918,0.658,0.509,0.379,0.089,0.363,0.033,0.171,0.003,0.046,0.823,0.828,-0.025,0.042,-0.023
30,0.967,0.918,0.669,0.513,0.244,0.016,0.474,0.054,0.160,0.031,0.034,0.886,0.991,-0.106,-0.004,-0.068
31,1.000,0.919,0.672,0.513,0.213,-0.002,0.417,0.043,0.138,0.012,0.012,0.942,0.979,-0.082,-0.005,-0.086
32,1.033,0.923,0.670,0.515,0.289,0.042,0.415,0.024,0.143,0.029,0.016,0.910,0.993,-0.081,0.008,-0.038
33,1.067,0.923,0.668,0.516,0.413,0.149,0.357,0.068,0.146,0.051,0.044,0.918,1.156,-0.103,-0.038,0.010
34,1.100,0.921,0.672,0.519,0.281,0.066,0.369,0.048,0.153,0.049,0.054,0.870,1.085,-0.110,-0.010,-0.040
35,1.133,0.918,0.678,0.512,0.375,0.132,0.463,0.090,0.190,0.053,0.074,0.938,1.293,-0.128,-0.034,-0.043
36,1.167,0.924,0.673,0.508,0.359,0.113,0.430,0.008,0.227,-0.000,0.028,0.889,1.110,-0.107,-0.052,-0.086
