frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.90,0.66,0.62,0.14,0.18,0.21,-0.16,0.01,0.09,-0.07,0.05,-0.08,-0.06,0.73,0.32
2,0.033,0.90,0.66,0.62,0.14,0.26,0.20,-0.13,-0.00,0.12,-0.11,0.08,-0.07,-0.05,0.84,0.34
3,0.067,0.90,0.67,0.61,0.12,0.25,0.20,-0.10,0.04,0.12,-0.06,0.07,-0.07,-0.09,0.85,0.31
4,0.100,0.90,0.67,0.62,0.17,0.38,0.15,-0.14,0.03,0.14,-0.05,0.05,-0.06,-0.09,0.81,0.35
5,0.133,0.88,0.64,0.62,0.24,0.29,0.01,-0.17,0.16,0.09,-0.09,0.05,-0.05,-0.11,0.84,0.25
6,0.167,0.89,0.64,0.62,0.19,0.26,0.03,-0.17,0.18,0.08,-0.10,0.04,-0.04,-0.10,0.83,0.28
7,0.200,0.89,0.66,0.63,0.12,0.15,0.15,-0.13,0.12,0.18,-0.09,0.07,-0.07,-0.09,0.88,0.40
8,0.233,0.89,0.66,0.62,0.13,0.18,0.13,-0.14,0.11,0.19,-0.08,0.07,-0.07,-0.09,0.88,0.42
9,0.267,0.90,0.70,0.63,0.01,0.00,0.36,-0.07,0.13,0.23,-0.04,0.24,-0.04,-0.11,0.27,0.32
10,0.300,0.90,0.70,0.63,-0.02,-0.00,0.37,-0.08,0.13,0.25,-0.01,0.37,-0.03,-0.12,0.33,0.37
11,0.333,0.91,0.70,0.63,-0.01,0.02,0.45,-0.06,0.14,0.33,0.03,0.27,-0.02,-0.08,0.28,0.25
12,0.367,0.90,0.71,0.63,-0.07,-0.02,0.49,-0.09,0.16,0.34,0.02,0.76,-0.01,-0.07,0.27,0.37
13,0.400,0.90,0.69,0.61,-0.03,0.07,0.21,0.01,0.18,0.27,0.01,0.79,-0.07,-0.09,0.62,0.63
14,0.433,0.90,0.69,0.61,-0.04,0.05,0.21,0.01,0.20,0.27,0.03,0.80,-0.06,-0.09,0.57,0.61
15,0.467,0.89,0.69,0.62,-0.04,0.11,0.18,0.04,0.06,0.22,-0.01,0.52,-0.08,-0.05,0.64,0.81
16,0.500,0.89,0.69,0.62,-0.04,0.11,0.23,0.01,0.06,0.23,0.01,0.49,-0.09,-0.06,0.65,0.75
17,0.533,0.88,0.69,0.64,-0.00,0.13,0.14,-0.02,0.04,0.19,-0.01,0.39,-0.09,-0.10,0.57,0.62
18,0.567,0.88,0.69,0.64,-0.01,0.12,0.13,-0.01,0.03,0.19,-0.01,0.37,-0.10,-0.11,0.59,0.60
19,0.600,0.89,0.69,0.64,0.07,0.12,0.12,0.00,0.01,0.14,-0.09,0.21,-0.14,-0.14,0.38,0.79
20,0.633,0.89,0.70,0.64,0.05,0.12,0.12,-0.01,0.04,0.15,-0.10,0.20,-0.13,-0.14,0.41,0.74
21,0.667,0.89,0.70,0.65,0.04,0.10,0.18,-0.03,0.06,0.21,-0.06,0.15,-0.10,-0.15,0.36,0.70
22,0.700,0.89,0.70,0.65,0.05,0.09,0.19,-0.03,0.06,0.22,-0.05,0.14,-0.11,-0.15,0.35,0.74
23,0.733,0.88,0.71,0.64,0.16,0.28,0.05,-0.07,0.06,0.21,-0.03,0.14,-0.16,-0.15,0.70,0.91
24,0.767,0.89,0.72,0.63,0.18,0.14,0.05,-0.05,0.06,0.16,-0.06,0.07,-0.15,-0.06,0.48,0.69
25,0.800,0.90,0.71,0.65,0.09,0.11,0.30,-0.04,0.06,0.22,-0.10,0.07,-0.09,-0.09,0.58,0.59
26,0.833,0.90,0.70,0.64,0.06,0.07,0.26,-0.02,0.03,0.22,-0.12,0.07,-0.07,-0.10,0.60,0.77
27,0.867,0.90,0.72,0.64,0.05,0.01,0.30,-0.05,0.07,0.18,-0.10,0.02,-0.01,-0.10,0.20,0.22
28,0.900,0.90,0.72,0.64,0.06,0.01,0.29,-0.05,0.07,0.18,-0.10,0.00,-0.01,-0.10,0.18,0.22
29,0.933,0.89,0.72,0.64,0.03,0.02,0.33,-0.06,0.05,0.20,-0.11,0.03,-0.05,-0.09,0.26,0.31
30,0.967,0.89,0.72,0.64,0.02,0.01,0.35,-0.05,0.06,0.20,-0.10,0.03,-0.05,-0.10,0.21,0.29
31,1.000,0.89,0.71,0.63,0.02,0.03,0.30,-0.04,-0.00,0.21,-0.11,0.04,-0.07,-0.12,0.70,0.53
32,1.033,0.89,0.71,0.63,0.01,0.02,0.30,-0.03,0.00,0.19,-0.12,0.02,-0.07,-0.11,0.61,0.49
33,1.067,0.88,0.71,0.61,0.05,0.09,0.17,-0.01,0.06,0.20,-0.07,0.15,-0.15,-0.11,0.84,0.77
34,1.100,0.88,0.72,0.62,0.06,0.11,0.16,0.01,0.06,0.22,-0.07,0.16,-0.16,-0.10,0.89,0.78
35,1.133,0.87,0.67,0.62,0.11,-0.01,-0.00,-0.10,0.00,-0.02,-0.09,0.11,-0.09,-0.09,0.34,0.70
36,1.167,0.87,0.66,0.62,0.14,0.07,0.00,-0.04,0.01,-0.06,-0.07,0.07,-0.11,-0.06,0.85,0.90
37,1.200,0.87,0.66,0.62,0.02,0.03,0.07,-0.05,0.00,0.08,-0.05,0.20,-0.22,-0.02,0.90,0.80
38,1.233,0.87,0.66,0.62,0.04,0.05,0.05,-0.06,-0.02,0.06,-0.05,0.17,-0.23,-0.05,0.89,0.72
39,1.267,0.86,0.66,0.62,-0.00,0.04,0.04,-0.04,0.03,0.07,-0.01,0.21,-0.17,0.05,1.02,0.97
40,1.300,0.86,0.66,0.62,-0.02,0.01,0.05,-0.04,0.03,0.07,-0.02,0.21,-0.16,0.04,0.97,0.94
41,1.333,0.87,0.67,0.62,-0.03,0.03,0.07,-0.04,0.05,0.08,0.02,0.21,-0.21,0.03,0.89,0.84
42,1.367,0.87,0.67,0.62,-0.03,0.03,0.08,-0.04,0.05,0.07,0.00,0.22,-0.20,0.04,0.90,0.83
43,1.400,0.89,0.67,0.62,-0.01,-0.00,0.13,-0.03,0.04,0.08,-0.05,0.16,-0.20,0.04,0.80,0.71
44,1.433,0.89,0.67,0.62,-0.01,-0.00,0.12,-0.04,0.02,0.07,-0.07,0.14,-0.22,0.03,0.76,0.70
45,1.467,0.89,0.68,0.62,-0.04,-0.04,0.09,-0.10,0.09,0.07,0.02,0.16,-0.19,-0.01,0.66,0.52
46,1.500,0.89,0.68,0.62,-0.05,-0.04,0.09,-0.11,0.10,0.07,0.04,0.16,-0.20,-0.00,0.64,0.50
47,1.533,0.88,0.67,0.62,0.16,0.28,-0.03,-0.07,-0.04,0.06,0.04,0.10,-0.24,0.07,0.99,1.04
48,1.567,0.89,0.67,0.62,0.06,0.05,0.02,-0.01,0.01,0.07,0.02,0.03,-0.22,0.02,1.04,1.04
49,1.600,0.88,0.67,0.62,0.22,0.06,0.04,-0.08,-0.05,0.06,0.02,0.01,-0.18,-0.02,0.76,1.14
50,1.633,0.88,0.67,0.62,0.20,0.05,0.04,-0.07,-0.04,0.05,0.02,0.02,-0.18,-0.02,0.80,1.16
51,1.667,0.86,0.68,0.62,0.05,0.03,0.13,-0.10,0.12,0.19,0.01,0.10,-0.19,-0.08,0.87,1.09
52,1.700,0.86,0.69,0.62,0.02,0.01,0.15,-0.06,0.15,0.21,-0.01,0.08,-0.18,-0.08,0.82,1.01
53,1.733,0.88,0.69,0.63,0.05,0.01,0.09,0.01,-0.00,0.10,-0.02,0.08,-0.15,-0.11,0.80,1.24
54,1.767,0.88,0.69,0.63,0.04,0.01,0.09,0.01,-0.00,0.09,-0.03,0.09,-0.15,-0.11,0.76,1.21
55,1.800,0.88,0.69,0.63,0.09,0.02,0.09,0.02,-0.03,0.11,-0.05,0.09,-0.13,-0.07,0.76,1.32
56,1.833,0.87,0.69,0.63,0.10,0.03,0.10,0.00,-0.02,0.12,-0.05,0.11,-0.14,-0.08,0.72,1.19
57,1.867,0.87,0.70,0.64,0.11,0.07,0.13,-0.02,0.01,0.16,-0.00,0.10,-0.10,-0.08,0.84,1.08
58,1.900,0.87,0.70,0.64,0.12,0.08,0.13,-0.02,0.01,0.16,-0.01,0.10,-0.10,-0.08,0.82,1.07
59,1.933,0.87,0.70,0.64,0.12,0.10,0.15,-0.03,-0.01,0.18,-0.02,0.10,-0.09,-0.06,0.83,1.08
60,1.967,0.88,0.71,0.64,0.07,0.04,0.21,0.01,-0.05,0.22,-0.05,0.14,-0.08,-0.09,0.78,0.99
61,2.000,0.88,0.69,0.64,0.12,0.10,0.12,0.02,0.02,0.20,-0.09,0.04,-0.07,-0.11,1.54,1.18
62,2.033,0.87,0.69,0.64,0.16,0.07,0.12,0.02,-0.07,0.16,-0.07,0.08,-0.07,-0.09,1.62,1.16
63,2.067,0.88,0.69,0.64,0.15,0.09,0.06,0.01,-0.06,0.14,-0.07,0.08,-0.02,-0.09,1.66,1.11
64,2.100,0.87,0.69,0.64,0.15,0.09,0.09,-0.01,-0.05,0.16,-0.11,0.06,-0.06,-0.08,1.61,1.07
65,2.133,0.87,0.69,0.64,0.16,0.08,0.09,-0.01,-0.05,0.16,-0.11,0.06,-0.06,-0.08,1.60,1.07
66,2.167,0.87,0.69,0.65,0.16,0.11,0.13,-0.02,-0.04,0.21,-0.08,0.08,-0.03,-0.09,1.59,0.95
67,2.200,0.87,0.69,0.65,0.16,0.11,0.14,-0.02,-0.03,0.21,-0.08,0.07,-0.03,-0.09,1.60,0.94
68,2.233,0.87,0.69,0.64,0.11,0.10,0.10,0.00,-0.05,0.15,-0.11,0.09,-0.02,-0.13,1.61,0.86
69,2.267,0.87,0.70,0.64,0.09,0.12,0.09,0.00,-0.07,0.14,-0.09,0.08,-0.03,-0.12,1.61,0.81
