frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.963,0.646,0.521,1.188,1.050,-0.005,0.481,-0.041,-0.004,0.061,0.456,2.084,-0.122,0.000,0.217
2,0.033,0.962,0.644,0.520,1.218,1.131,0.008,0.430,-0.027,-0.003,0.068,0.539,2.102,-0.095,0.011,0.225
3,0.067,0.963,0.644,0.521,1.163,1.031,0.005,0.420,0.000,-0.006,0.050,0.455,2.133,-0.093,0.030,0.237
4,0.100,0.963,0.644,0.522,1.149,1.026,-0.001,0.406,-0.008,-0.002,0.042,0.445,2.146,-0.108,0.020,0.229
5,0.133,0.964,0.644,0.522,1.053,0.912,-0.018,0.364,0.004,-0.006,0.009,0.519,2.182,-0.136,0.025,0.232
6,0.167,0.964,0.643,0.522,1.071,0.943,-0.001,0.356,0.005,0.003,0.014,0.523,2.205,-0.119,0.021,0.225
7,0.200,0.964,0.643,0.522,1.082,0.965,0.003,0.352,0.001,0.009,0.014,0.525,2.213,-0.120,0.024,0.215
8,0.233,0.964,0.643,0.522,1.053,0.929,0.015,0.337,0.003,0.002,0.010,0.514,2.202,-0.127,0.018,0.213
9,0.267,0.966,0.641,0.522,0.921,0.801,0.015,0.279,0.001,-0.023,0.004,0.552,2.168,-0.150,-0.007,0.163
10,0.300,0.970,0.643,0.516,1.339,1.231,0.012,0.321,0.004,0.020,0.029,0.512,2.131,-0.130,-0.030,0.194
11,0.333,0.970,0.642,0.514,1.271,1.175,0.015,0.338,0.000,0.024,0.047,0.491,2.112,-0.143,-0.021,0.171
12,0.367,0.969,0.637,0.515,0.944,0.824,0.052,0.206,0.007,-0.011,0.019,0.511,2.069,-0.120,-0.019,0.159
13,0.400,0.969,0.632,0.513,1.138,0.927,0.046,0.112,-0.020,-0.002,0.030,0.629,2.016,-0.152,-0.021,0.129
14,0.433,0.969,0.631,0.512,1.244,1.091,0.039,0.127,-0.044,0.006,0.041,0.600,1.984,-0.148,-0.027,0.161
15,0.467,0.969,0.631,0.513,1.069,0.848,0.047,0.189,-0.011,-0.023,0.032,0.585,1.977,-0.110,-0.039,0.134
