session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
2,2,0.13333333333333336,0.056666666666666664,0.07666666666666666,0.09666666666666668,0.030000000000000013,0.12666666666666668,0.20999999999999996,0.3966666666666666,0.28333333333333344,0.7433333333333333,0.31333333333333335,1.0233333333333334
2,4,0.08666666666666666,0.11333333333333336,0.06666666666666665,0.0,0.04666666666666667,0.10666666666666667,0.04333333333333333,0.4066666666666666,0.3466666666666667,0.09666666666666668,0.09333333333333334,0.47333333333333333
2,5,0.07666666666666666,0.040000000000000015,0.01666666666666669,0.03666666666666667,0.19333333333333336,0.019999999999999997,0.05666666666666667,0.6500000000000001,0.49,0.18,0.003333333333333327,0.8999999999999998
3,1,0.06333333333333334,0.026666666666666665,0.07333333333333333,0.009999999999999992,0.09666666666666666,0.039999999999999994,0.09000000000000001,0.16999999999999993,0.13,0.08666666666666667,0.013333333333333322,0.1833333333333333
3,3,0.016666666666666663,0.0,0.04000000000000001,0.01,0.09,0.043333333333333335,0.03333333333333334,0.6566666666666665,0.26333333333333336,0.32666666666666666,0.05,0.3933333333333333
3,4,0.043333333333333335,0.02000000000000001,0.01999999999999999,0.01,0.13999999999999999,0.07,0.06666666666666667,0.7733333333333335,0.24000000000000002,0.21333333333333335,0.026666666666666672,0.33999999999999997
3,5,0.02,0.010000000000000002,0.16,0.006666666666666675,0.12333333333333334,0.02,0.07,0.7366666666666667,0.47333333333333344,0.23666666666666664,0.1,0.48333333333333334
4,1,0.05,0.09,0.08333333333333333,0.02666666666666667,0.020000000000000004,0.016666666666666666,0.12,0.43666666666666665,0.2966666666666667,0.05333333333333333,0.11,0.18000000000000005
4,2,0.016666666666666666,0.07333333333333333,0.0566666666666667,0.04,0.06999999999999999,0.04333333333333333,0.1333333333333333,0.5000000000000001,0.21666666666666679,0.0,0.07666666666666666,0.006666666666666599
4,3,0.1,0.08,0.020000000000000018,0.05000000000000002,0.010000000000000009,0.05333333333333334,0.16666666666666663,0.5233333333333335,0.3833333333333333,0.2733333333333333,0.05333333333333333,0.6399999999999999
4,4,0.056666666666666664,0.04000000000000001,0.19333333333333338,0.05333333333333334,0.07,0.08666666666666666,0.15333333333333332,0.49666666666666687,0.41666666666666685,0.07,0.12,0.023333333333333317
4,5,0.04333333333333335,0.08,0.016666666666666635,0.09,0.07333333333333333,0.05666666666666667,0.03,0.81,0.5366666666666665,0.026666666666666658,0.043333333333333335,0.6666666666666667
5,1,0.08,0.08333333333333333,0.15,0.10999999999999999,0.14666666666666667,0.05666666666666666,0.12000000000000001,0.1366666666666665,0.7833333333333334,0.20666666666666667,0.0,0.29000000000000004
5,2,0.03,0.09333333333333334,0.09333333333333337,0.06333333333333332,0.04666666666666667,0.03333333333333331,0.05666666666666667,0.6066666666666664,0.41333333333333333,0.2866666666666667,0.0,0.79
5,3,0.09666666666666666,0.11333333333333331,0.0966666666666667,0.10333333333333333,0.15333333333333335,0.0,0.24000000000000005,0.9433333333333332,1.1333333333333333,1.07,0.0666666666666667,0.9933333333333335
5,4,0.05666666666666666,0.06333333333333332,0.10666666666666667,0.09,0.1,0.03,0.08000000000000003,0.44333333333333336,0.75,0.33,0.053333333333333316,0.87
5,5,0.053333333333333316,0.026666666666666665,0.1966666666666667,0.09,0.14333333333333334,0.01666666666666667,0.10333333333333336,0.7666666666666669,1.06,0.23666666666666666,0.0,0.87
6,1,0.17333333333333337,0.11666666666666667,0.08999999999999997,0.003333333333333334,0.18,0.02333333333333333,0.8766666666666667,0.21333333333333326,0.5733333333333334,0.2033333333333333,0.9066666666666666,0.39999999999999997
6,2,0.04666666666666666,0.04333333333333333,0.053333333333333316,0.06000000000000001,0.15000000000000002,0.06333333333333334,0.11666666666666667,0.7999999999999998,0.1233333333333333,0.13,0.09333333333333332,1.1300000000000001
6,4,0.03,0.010000000000000002,0.06666666666666665,0.0,0.12333333333333332,0.06333333333333334,0.12333333333333335,0.8666666666666665,0.47333333333333333,0.1866666666666667,0.14333333333333337,0.9866666666666668
6,5,0.06999999999999999,0.013333333333333332,0.08666666666666661,0.010000000000000002,0.17333333333333337,0.056666666666666685,0.11333333333333331,0.4933333333333334,0.8733333333333335,0.24333333333333335,0.09999999999999999,0.69
7,1,0.09333333333333334,0.02666666666666667,0.21333333333333332,0.11333333333333334,0.07,0.08000000000000002,0.08333333333333333,0.2633333333333333,0.7099999999999999,0.15333333333333332,0.05666666666666668,0.24333333333333323
7,2,0.04666666666666667,0.016666666666666677,0.44000000000000006,0.02333333333333333,0.06999999999999998,0.036666666666666674,0.03666666666666667,0.40333333333333343,0.6666666666666666,0.14,0.15666666666666668,0.019999999999999907
