session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,1,0.043333333333333314,0.04666666666666667,0.06333333333333332,0.18333333333333332,0.05,0.023333333333333345,0.04666666666666667,0.016666666666666666,0.01666666666666669,0.04666666666666666,0.17,0.06999999999999999
1,2,0.38333333333333336,0.48333333333333334,0.03666666666666667,1.7133333333333336,0.09666666666666669,0.05333333333333333,0.41000000000000003,0.12666666666666668,0.5333333333333333,0.17999999999999997,0.7999999999999999,0.63
1,3,1.0833333333333335,0.8166666666666668,0.06,0.11000000000000001,0.04666666666666668,0.04666666666666666,0.10666666666666667,0.6566666666666667,0.6966666666666667,0.15333333333333332,0.12,0.30333333333333334
1,4,0.0533333333333333,0.03333333333333334,0.033333333333333326,0.15000000000000002,0.0,0.08000000000000002,0.04666666666666667,0.003333333333333355,0.1366666666666667,0.08333333333333334,0.14333333333333334,0.04000000000000001
1,5,1.3466666666666667,1.3033333333333335,0.05666666666666667,0.04999999999999997,0.029999999999999985,0.0566666666666667,0.16333333333333333,0.5633333333333332,0.3466666666666667,0.26000000000000006,2.416666666666667,0.78
2,1,0.15666666666666668,0.10333333333333333,0.07,0.2833333333333333,0.020000000000000004,0.04000000000000001,0.07666666666666667,0.2,0.019999999999999962,0.03,1.5100000000000002,0.9900000000000001
2,2,0.29000000000000004,0.11,0.0,0.23333333333333334,0.043333333333333335,0.05333333333333333,0.11333333333333334,0.43,0.92,0.10666666666666666,0.07333333333333336,0.13333333333333333
2,4,0.09666666666666666,0.06666666666666667,0.023333333333333345,0.5466666666666667,0.053333333333333344,0.04000000000000001,0.03333333333333333,0.1866666666666667,0.37666666666666676,0.0033333333333333357,0.06666666666666668,0.07333333333333333
2,5,0.11,0.06,0.013333333333333308,0.09000000000000001,0.03666666666666665,0.06999999999999999,0.12,0.12666666666666665,0.06666666666666668,0.06333333333333334,0.043333333333333335,0.05333333333333333
3,1,0.04666666666666665,0.03666666666666667,0.07666666666666667,0.07,0.08333333333333333,0.06333333333333334,0.10666666666666666,0.08333333333333329,0.0,0.0,0.15333333333333332,0.22333333333333344
3,2,0.10999999999999997,0.04666666666666667,0.14666666666666667,0.07666666666666666,0.20666666666666667,0.0866666666666667,0.05333333333333333,0.023333333333333428,0.0,0.12333333333333335,0.023333333333333303,0.36
