session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,3,0.8399999999999999,1.2566666666666666,1.64,1.6233333333333333,0.17333333333333334,0.19666666666666666,0.09666666666666668,0.5533333333333333,0.49000000000000005,0.06666666666666668,0.013333333333333329,0.16666666666666669
2,1,0.8500000000000002,0.8766666666666667,0.5066666666666668,1.0166666666666668,0.11000000000000001,0.07333333333333336,0.21333333333333332,0.4900000000000002,0.9966666666666666,0.3866666666666667,0.6066666666666667,0.6966666666666668
2,2,1.2433333333333332,1.3166666666666664,0.8633333333333334,0.13333333333333333,0.10000000000000003,0.16666666666666669,0.15,0.9699999999999998,0.4966666666666667,0.06666666666666667,0.1633333333333331,0.0
2,3,0.2666666666666667,0.2733333333333334,0.5133333333333334,0.12666666666666668,0.05000000000000002,0.07333333333333335,0.11333333333333333,0.6233333333333335,0.14333333333333337,0.07333333333333333,0.5133333333333333,0.39333333333333337
2,4,0.8566666666666668,0.5033333333333332,0.6766666666666667,0.040000000000000036,0.07666666666666666,0.18333333333333332,0.3833333333333333,0.97,0.0,0.0,2.786666666666666,0.5699999999999998
2,5,0.5133333333333333,0.45,0.0933333333333333,0.013333333333333332,0.19666666666666668,0.09,0.06333333333333334,0.2966666666666665,0.030000000000000027,0.09000000000000001,0.08666666666666666,0.0
3,1,0.07000000000000006,0.773333333333333,0.05000000000000002,1.5100000000000002,0.14333333333333334,0.11333333333333334,0.009999999999999995,0.20333333333333325,1.1102230246251565e-16,0.07333333333333332,0.13333333333333336,0.7033333333333334
3,2,0.7066666666666666,0.9700000000000001,1.2266666666666666,1.1800000000000002,0.16666666666666669,0.29,0.08666666666666668,0.0,1.0499999999999998,0.10999999999999996,0.63,0.7800000000000001
3,3,0.66,0.8300000000000001,0.2433333333333334,1.1433333333333333,0.013333333333333336,0.03666666666666665,0.06666666666666667,0.38000000000000006,0.19,0.07666666666666667,0.24000000000000005,0.6166666666666666
4,3,1.4600000000000004,1.6133333333333337,0.3766666666666667,0.21333333333333332,0.1466666666666667,0.08333333333333333,0.11333333333333334,0.4666666666666669,0.32333333333333336,0.003333333333333341,0.11000000000000004,0.22999999999999995
4,4,1.2833333333333339,1.0966666666666665,0.33999999999999997,0.13333333333333336,0.11000000000000001,0.18333333333333332,0.04333333333333335,0.19333333333333347,0.0,0.09333333333333335,0.1133333333333333,0.3066666666666666
4,5,0.5200000000000002,0.6466666666666665,0.30666666666666664,1.9766666666666668,0.12333333333333335,0.046666666666666676,0.09000000000000001,0.5300000000000004,0.39,0.14333333333333334,0.09999999999999998,0.11333333333333329
5,1,1.3033333333333332,1.3566666666666665,0.5833333333333335,3.2433333333333327,0.20333333333333334,0.2033333333333333,0.18,0.5700000000000001,1.2433333333333332,0.11666666666666665,0.7666666666666662,1.2066666666666666
5,2,0.8066666666666668,0.9733333333333334,0.9800000000000001,0.1966666666666667,0.2066666666666667,0.2,0.10666666666666669,0.16666666666666696,0.21333333333333337,0.09666666666666668,0.07333333333333335,0.16666666666666669
5,4,0.08333333333333326,0.003333333333333355,0.08999999999999986,1.2566666666666668,0.09333333333333332,0.21333333333333332,0.09000000000000002,1.2966666666666669,1.6,0.21333333333333332,2.586666666666667,0.7633333333333336
6,1,0.6833333333333333,0.84,0.13666666666666666,0.75,0.1,0.17333333333333334,0.14666666666666667,0.22666666666666668,0.08333333333333326,0.1,0.10333333333333335,0.039999999999999994
6,4,0.4933333333333333,0.4033333333333333,0.17,1.65,0.14,0.19999999999999998,0.11666666666666667,0.48333333333333317,1.49,0.030000000000000006,0.02666666666666684,0.0
6,5,0.21999999999999997,0.18333333333333326,0.7533333333333333,0.33666666666666667,0.07333333333333335,0.18333333333333335,0.11666666666666667,1.1066666666666665,1.79,0.05333333333333334,1.343333333333333,0.22333333333333316
8,1,0.013333333333333364,0.013333333333333308,0.3600000000000001,0.05000000000000002,0.28,0.38333333333333325,0.10333333333333333,0.32666666666666655,0.020000000000000018,0.21,0.52,0.34333333333333343
8,2,0.7166666666666668,0.7733333333333334,0.7466666666666668,0.16666666666666669,0.15999999999999995,0.1100000000000001,0.24666666666666667,0.49666666666666676,0.9533333333333334,0.2866666666666667,0.26666666666666666,0.63
