session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
1,1,0.4866666666666667,0.3466666666666667,0.15333333333333332,0.23666666666666664,0.5433333333333334,0.28,0.31999999999999995,0.8233333333333333,2.163333333333333,0.8366666666666668,2.98,1.8066666666666669
1,2,0.5333333333333333,0.7733333333333333,0.8133333333333331,0.026666666666666665,0.13000000000000003,0.15,0.36333333333333334,0.8233333333333335,0.6399999999999999,0.36333333333333334,0.18000000000000005,0.6333333333333333
1,3,0.1933333333333334,0.17999999999999994,0.09333333333333338,0.3633333333333333,0.6233333333333333,0.08666666666666667,0.1366666666666667,0.29333333333333345,0.4933333333333332,0.22999999999999998,0.10333333333333333,0.13333333333333333
1,4,0.31,0.2733333333333333,0.15000000000000002,0.3666666666666667,0.5266666666666666,0.22666666666666668,0.13,0.3866666666666667,0.06333333333333346,0.18,2.59,2.12
1,5,0.5000000000000001,0.5166666666666667,0.0,0.24999999999999997,0.3833333333333334,0.13,0.2466666666666667,1.3033333333333332,2.563333333333333,0.41666666666666663,0.24,0.52
2,4,0.39666666666666667,0.08333333333333334,0.4933333333333334,0.6333333333333333,0.19,0.21999999999999997,0.3533333333333334,0.0,0.5866666666666667,1.9933333333333332,2.3033333333333332,2.4833333333333334
2,5,0.046666666666666703,0.10666666666666669,0.23666666666666675,0.03666666666666667,0.37333333333333335,0.27666666666666667,0.07666666666666669,0.5666666666666665,0.15999999999999992,0.0,0.07,0.0
3,1,0.22666666666666666,0.15333333333333335,2.016666666666666,0.29333333333333333,0.913333333333333,0.4333333333333333,0.3533333333333334,0.5499999999999999,0.5,0.15333333333333335,0.9166666666666666,0.5233333333333333
3,2,0.1266666666666667,0.20666666666666664,0.2533333333333334,0.12666666666666665,0.7266666666666666,0.7766666666666666,0.44333333333333336,0.7133333333333334,0.21333333333333382,0.9199999999999999,1.8033333333333335,1.4
3,3,1.1766666666666667,0.6666666666666666,0.0,0.2833333333333334,0.3766666666666666,0.35333333333333333,0.5433333333333333,0.40000000000000024,0.37666666666666626,1.426666666666667,1.6066666666666665,2.373333333333333
3,4,0.1966666666666667,0.11666666666666667,0.06999999999999995,0.52,0.44666666666666666,0.3433333333333334,0.30000000000000004,0.05666666666666664,0.8166666666666665,0.3666666666666667,0.14999999999999997,0.47
3,5,0.37,0.35,0.11333333333333351,0.11666666666666667,0.4166666666666667,0.51,0.43333333333333335,0.776666666666667,1.5666666666666673,0.33999999999999997,0.7966666666666665,1.2833333333333334
4,4,2.5866666666666664,2.1866666666666665,1.2833333333333332,1.1666666666666665,0.12333333333333334,0.06666666666666665,0.21666666666666667,0.1433333333333333,0.0,0.19,0.023333333333333345,0.18333333333333335
4,5,0.07000000000000003,0.11333333333333329,0.29999999999999993,0.47333333333333333,0.36333333333333334,0.37000000000000005,0.3766666666666666,0.21333333333333326,0.19000000000000017,0.4266666666666667,0.7533333333333334,0.88
5,1,0.32,0.15,0.0,0.9066666666666667,0.053333333333333316,0.0,0.06000000000000001,0.8066666666666666,0.6100000000000001,0.0,0.07666666666666666,0.16999999999999998
5,2,0.11999999999999995,0.0,0.17000000000000004,0.5233333333333333,0.17,0.15333333333333335,0.11333333333333334,0.20333333333333328,0.0,0.0,0.0,0.0
5,3,3.1599999999999997,2.82,0.0,1.6966666666666665,0.41666666666666674,0.25000000000000006,0.5066666666666667,1.1233333333333335,1.136666666666667,0.0,2.7866666666666666,2.2366666666666664
5,5,0.11333333333333337,0.12999999999999998,0.15000000000000002,0.22333333333333333,0.1399999999999999,0.17333333333333334,0.29333333333333333,0.3533333333333333,1.34,1.2166666666666668,0.1433333333333331,0.8766666666666669
