session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
2,1,0.023333333333333334,0.039999999999999994,0.040000000000000036,0.09000000000000002,0.08666666666666664,0.06000000000000001,0.03666666666666667,0.05333333333333334,0.02333333333333333,0.020000000000000004,0.016666666666666607,0.013333333333333322
2,2,0.03666666666666667,0.020000000000000004,0.3733333333333334,0.10666666666666669,0.30999999999999994,0.29,0.12666666666666668,0.003333333333333341,0.06333333333333334,0.06999999999999999,0.0,0.023333333333333317
2,3,0.08666666666666667,0.039999999999999994,0.2566666666666667,0.15000000000000002,0.16000000000000003,0.0,0.08,0.05,0.1766666666666667,0.11333333333333334,0.3933333333333336,0.0
2,4,0.030000000000000006,0.07666666666666667,0.12333333333333335,0.04666666666666667,0.08,0.006666666666666682,0.07333333333333333,0.040000000000000015,0.006666666666666654,0.07333333333333333,0.06666666666666665,0.09000000000000001
2,5,0.05666666666666667,0.11333333333333336,0.043333333333333335,0.4399999999999999,0.22333333333333336,0.033333333333333326,0.15333333333333335,0.14666666666666667,0.08666666666666667,0.16,0.0,0.13
3,1,0.0,0.026666666666666686,0.2366666666666669,0.08666666666666666,0.1333333333333334,0.10999999999999993,0.04333333333333334,0.07333333333333333,0.09333333333333332,0.09333333333333334,0.06333333333333335,0.07666666666666666
3,4,0.15666666666666665,0.17666666666666667,0.09000000000000019,0.21999999999999997,0.10999999999999999,0.020000000000000018,0.08666666666666664,0.10333333333333333,0.20333333333333334,0.08,0.15666666666666668,0.1
4,2,1.3233333333333335,0.73,0.05333333333333323,1.0433333333333334,0.38,0.0,0.6799999999999999,1.086666666666667,1.0366666666666666,0.1333333333333333,0.3500000000000001,0.1433333333333333
4,3,1.0366666666666666,1.2333333333333332,0.7333333333333331,0.6233333333333334,0.9633333333333332,0.29666666666666663,0.7933333333333333,0.42333333333333334,1.0099999999999998,0.4666666666666668,0.3933333333333335,1.1099999999999999
4,4,0.31000000000000005,0.2533333333333333,0.6233333333333333,0.36,0.7133333333333334,0.1433333333333333,0.6833333333333333,0.3466666666666667,1.15,0.24000000000000002,0.21999999999999997,0.13
4,5,0.053333333333333316,0.0,0.2866666666666665,0.05999999999999999,0.09000000000000002,0.07666666666666669,0.013333333333333336,0.07666666666666667,0.0,0.08333333333333333,0.22666666666666663,0.15666666666666665
5,2,0.5800000000000001,0.38,0.79,0.07333333333333333,0.19000000000000006,0.0,0.22,0.036666666666666674,0.11666666666666665,0.1133333333333333,1.8000000000000003,1.5933333333333333
5,3,0.29999999999999993,0.25,0.7733333333333334,0.19666666666666666,0.37333333333333335,0.5800000000000001,0.4633333333333334,0.4066666666666667,0.7133333333333334,1.4466666666666668,0.6233333333333337,1.9733333333333332
5,5,0.06666666666666667,0.06999999999999997,0.8600000000000001,0.08666666666666667,0.18333333333333335,0.030000000000000027,0.0033333333333333357,0.04,0.07333333333333332,0.10666666666666667,0.6433333333333333,0.23666666666666666
6,1,0.049999999999999975,0.033333333333333326,0.3666666666666666,0.039999999999999994,0.05666666666666667,0.02999999999999997,0.07333333333333333,0.010000000000000002,0.056666666666666664,0.016666666666666677,0.3466666666666667,0.046666666666666676
6,3,0.06333333333333332,0.06000000000000002,0.5299999999999998,0.15333333333333335,0.08333333333333334,0.11333333333333337,0.03,0.043333333333333335,0.09666666666666666,0.03666666666666667,0.3500000000000001,0.15333333333333335
6,5,0.09999999999999998,0.03333333333333337,0.9833333333333335,0.1366666666666667,0.14333333333333337,0.03999999999999995,0.046666666666666676,0.029999999999999995,0.06666666666666667,0.15666666666666668,0.2466666666666667,0.016666666666666663
7,2,0.10000000000000003,0.17333333333333334,0.4166666666666664,0.20666666666666667,0.5,0.31999999999999995,0.44,0.56,0.7533333333333333,0.17333333333333334,0.2699999999999999,0.29999999999999993
7,3,0.05666666666666664,0.07666666666666667,0.17000000000000004,0.056666666666666664,1.3877787807814457e-17,0.06666666666666668,0.05,0.02666666666666667,0.10999999999999999,0.08,0.25000000000000006,0.006666666666666675
7,5,0.04333333333333331,0.07333333333333335,0.4066666666666666,0.3433333333333334,0.1633333333333333,0.12666666666666665,0.05333333333333334,0.06666666666666667,0.040000000000000015,0.10333333333333333,0.2433333333333334,0.1
8,2,0.03333333333333338,0.030000000000000027,0.76,0.26,0.44666666666666666,0.07333333333333339,0.7933333333333333,0.11333333333333334,0.09333333333333334,0.22666666666666668,1.6899999999999997,0.9366666666666665
8,3,1.863333333333333,1.7433333333333332,0.28666666666666674,1.9899999999999995,0.48,0.12333333333333327,0.38333333333333336,0.44000000000000006,0.8600000000000001,0.4866666666666667,0.30333333333333334,0.26
9,1,0.4466666666666666,0.3266666666666666,0.18999999999999995,0.18,0.19666666666666666,0.16999999999999998,0.09333333333333334,0.12333333333333335,0.3333333333333333,0.18000000000000005,0.45333333333333325,0.013333333333333336
9,2,0.13,0.11333333333333334,0.8600000000000001,0.6566666666666667,0.11333333333333336,0.1133333333333334,0.13,0.06,0.030000000000000002,0.06333333333333334,0.19666666666666666,0.030000000000000013
9,3,0.0,0.0,0.2333333333333334,0.3066666666666667,0.23666666666666664,0.11333333333333331,0.03666666666666667,0.043333333333333335,0.0,0.16333333333333333,0.2599999999999999,0.14000000000000004
9,5,0.34333333333333327,0.20666666666666667,0.1433333333333333,0.06999999999999999,0.46333333333333326,0.12666666666666662,0.3400000000000001,0.5133333333333334,0.8000000000000003,0.38333333333333336,0.033333333333333326,1.0533333333333335
10,1,0.15666666666666665,0.13666666666666666,0.2233333333333336,0.19666666666666668,0.22333333333333336,0.1,0.16666666666666666,0.05333333333333333,0.030000000000000027,0.023333333333333345,0.15000000000000008,0.06666666666666668
10,2,0.0,0.016666666666666677,0.6400000000000003,0.07999999999999999,0.020000000000000018,0.0,0.08,0.003333333333333334,0.06000000000000001,0.08666666666666664,0.0,0.0033333333333333322
10,3,0.8066666666666668,0.37333333333333335,0.08000000000000007,0.11333333333333333,0.14666666666666667,0.03999999999999995,0.06999999999999998,0.22666666666666666,0.4533333333333333,0.24333333333333337,0.10333333333333333,0.26
10,4,0.15666666666666668,0.05999999999999999,0.41666666666666663,0.05999999999999999,0.09,0.04000000000000002,0.1766666666666667,0.12666666666666668,0.07666666666666669,0.09333333333333335,0.19999999999999998,0.09000000000000001
11,1,0.10000000000000009,0.31666666666666665,0.34333333333333316,1.0133333333333332,0.21333333333333337,0.010000000000000009,0.11333333333333336,0.09333333333333338,0.17666666666666664,0.08666666666666668,0.2566666666666666,0.010000000000000009
11,2,0.11333333333333334,0.10999999999999999,0.8333333333333333,0.2033333333333333,0.3233333333333335,0.023333333333333428,0.24333333333333335,0.7133333333333334,1.7300000000000002,0.1733333333333333,0.2633333333333332,1.2766666666666668
11,3,0.013333333333333343,0.05,0.3533333333333333,0.3833333333333333,0.10000000000000003,0.06333333333333334,0.12666666666666665,0.4600000000000001,0.45999999999999996,0.1,0.05666666666666668,0.1366666666666667
11,4,0.013333333333333329,0.02666666666666667,0.22000000000000008,0.2833333333333333,0.0,0.07999999999999997,0.21000000000000002,0.32333333333333336,0.22333333333333338,0.11333333333333333,0.10333333333333333,0.06999999999999998
11,5,0.10666666666666667,0.07333333333333333,0.3766666666666667,0.06333333333333335,0.09000000000000002,0.12333333333333334,0.0,0.3766666666666668,0.44333333333333336,0.2,0.11666666666666668,0.0733333333333333
