session_index,image_index,AU1_activation_value,AU2_activation_value,AU4_activation_value,AU5_activation_value,AU6_activation_value,AU9_activation_value,AU12_activation_value,AU15_activation_value,AU17_activation_value,AU20_activation_value,AU25_activation_value,AU26_activation_value
2,1,0.08333333333333337,0.13666666666666666,0.009999999999999981,0.17666666666666667,0.020000000000000018,0.13666666666666666,0.060000000000000005,1.04,0.5866666666666667,0.0,0.25333333333333335,0.5
2,5,0.0,0.09333333333333332,0.1333333333333334,0.033333333333333326,0.14,0.07999999999999999,0.06999999999999997,0.8566666666666667,0.6733333333333332,0.06666666666666667,0.15999999999999998,0.19666666666666666
3,2,0.03333333333333333,0.17999999999999997,0.11666666666666664,0.05666666666666666,0.0033333333333332438,0.03999999999999998,0.13666666666666666,0.44999999999999996,0.34333333333333327,0.016666666666666663,0.16333333333333333,0.39666666666666667
3,3,0.07333333333333333,0.043333333333333335,0.15000000000000002,0.03,0.0,0.06333333333333334,0.003333333333333327,0.20000000000000007,0.3433333333333334,0.2066666666666666,0.10333333333333332,0.06999999999999999
3,4,0.08333333333333334,0.13333333333333333,0.15666666666666662,0.07666666666666666,0.2800000000000001,0.0633333333333333,0.09333333333333332,0.9166666666666665,0.77,0.1366666666666667,0.010000000000000009,0.25
4,1,0.026666666666666665,0.01999999999999999,0.006666666666666626,0.03333333333333334,0.15000000000000005,0.07000000000000003,0.1433333333333333,0.20666666666666672,0.14666666666666667,0.053333333333333344,0.10000000000000002,0.10333333333333333
5,2,0.0,0.0,0.0,0.0,0.2933333333333334,0.0,0.09999999999999996,0.39666666666666656,0.0,0.14,0.11000000000000003,0.2533333333333334
5,4,0.20666666666666667,0.15333333333333335,0.10666666666666665,0.24333333333333335,0.3166666666666666,0.026666666666666658,0.6233333333333333,0.2733333333333333,0.3700000000000001,0.12,0.4333333333333333,0.7699999999999999
6,3,0.14,0.0,0.010000000000000009,0.09,0.0733333333333333,0.04666666666666666,0.18333333333333335,0.0,0.08333333333333343,0.15000000000000002,0.6033333333333334,0.4300000000000001
6,4,0.0,0.05333333333333332,0.1366666666666667,0.01666666666666665,0.0566666666666667,0.16333333333333336,0.03,0.79,0.4099999999999999,0.06333333333333332,0.010000000000000009,0.43333333333333335
7,1,0.016666666666666677,0.0,0.04000000000000001,0.0,0.013333333333333308,0.01999999999999999,0.07666666666666667,0.41666666666666663,0.04666666666666666,0.12000000000000001,0.08666666666666666,0.07333333333333332
7,3,0.16666666666666669,0.18666666666666668,0.11666666666666667,0.17666666666666664,0.09,0.01666666666666669,0.03,0.2733333333333333,0.21000000000000002,0.04000000000000001,0.02333333333333336,0.08666666666666667
