frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.98,0.72,0.53,0.03,-0.06,0.12,0.07,0.03,-0.02,-0.08,0.16,0.09,-0.05,0.03,0.02
2,0.033,0.98,0.72,0.53,0.02,-0.06,0.10,0.07,0.03,-0.00,-0.07,0.18,0.11,-0.04,0.05,0.01
3,0.067,0.98,0.72,0.53,0.04,-0.05,0.11,0.07,0.05,0.00,-0.08,0.15,0.11,-0.05,0.05,0.05
4,0.100,0.98,0.72,0.54,0.03,-0.06,0.11,0.08,0.05,-0.00,-0.09,0.11,0.10,-0.04,0.06,0.05
5,0.133,0.98,0.71,0.53,0.04,-0.06,0.09,0.08,0.03,0.00,-0.08,0.08,0.11,-0.03,0.06,0.04
6,0.167,0.98,0.71,0.53,0.04,-0.06,0.12,0.09,0.03,-0.01,-0.08,0.13,0.09,-0.03,0.07,0.05
7,0.200,0.98,0.71,0.53,0.04,-0.04,0.11,0.07,0.03,-0.00,-0.06,0.07,0.08,-0.03,0.05,0.03
8,0.233,0.98,0.71,0.52,0.05,-0.05,0.09,0.07,0.03,-0.00,-0.06,0.06,0.08,-0.03,0.01,-0.00
9,0.267,0.98,0.71,0.52,0.04,-0.06,0.08,0.08,0.04,-0.02,-0.06,0.09,0.08,-0.02,0.03,-0.02
10,0.300,0.98,0.71,0.51,0.04,-0.06,0.07,0.08,0.03,-0.00,-0.06,0.07,0.11,-0.03,0.03,0.03
11,0.333,0.97,0.70,0.50,0.06,-0.06,0.06,0.09,0.05,-0.00,-0.06,0.09,0.12,-0.02,0.04,0.01
12,0.367,0.97,0.70,0.50,0.05,-0.05,0.07,0.10,0.03,-0.01,-0.07,0.10,0.11,-0.02,0.03,0.02
13,0.400,0.97,0.70,0.49,0.03,-0.04,0.06,0.09,0.04,-0.01,-0.05,0.18,0.07,-0.00,0.02,0.06
14,0.433,0.97,0.70,0.49,0.05,-0.03,0.06,0.10,0.05,-0.01,-0.05,0.18,0.09,-0.01,0.03,0.04
