frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.65,0.47,-0.03,-0.01,0.18,-0.03,0.17,0.12,-0.10,0.82,0.83,0.15,-0.01,0.04
2,0.033,0.95,0.64,0.47,-0.00,0.04,0.23,-0.01,0.23,0.11,-0.04,0.69,0.82,0.14,-0.02,-0.05
3,0.067,0.95,0.62,0.46,0.01,-0.01,0.19,-0.00,0.28,0.09,-0.06,0.69,0.85,0.13,0.02,-0.05
4,0.100,0.95,0.62,0.47,-0.02,-0.05,0.14,0.04,0.18,0.15,-0.11,0.65,0.61,0.21,0.07,-0.03
5,0.133,0.94,0.60,0.48,-0.06,-0.01,0.18,0.05,0.27,0.10,-0.10,0.64,0.72,0.12,0.02,-0.07
6,0.167,0.93,0.60,0.48,-0.05,-0.03,0.13,0.02,0.23,0.11,-0.03,0.46,0.59,0.17,0.10,-0.05
7,0.200,0.95,0.58,0.48,0.03,0.09,0.05,0.09,0.33,0.07,0.00,0.39,0.62,0.19,-0.00,-0.13
8,0.233,0.96,0.55,0.49,0.22,0.14,0.01,0.07,0.32,-0.03,0.07,0.33,0.57,0.21,0.06,-0.06
9,0.267,0.95,0.54,0.49,0.01,0.01,0.10,0.01,0.40,0.01,0.08,0.32,0.61,0.22,0.04,-0.14
10,0.300,0.93,0.53,0.50,0.08,0.07,0.05,-0.00,0.42,0.06,0.21,0.36,0.53,0.20,0.11,-0.06
11,0.333,0.94,0.52,0.50,0.15,0.08,-0.06,-0.04,0.50,-0.02,0.23,0.37,0.47,0.20,0.14,-0.10
12,0.367,0.94,0.52,0.51,0.32,0.23,-0.04,-0.03,0.44,-0.01,0.28,0.52,0.53,0.24,0.11,-0.02
13,0.400,0.94,0.53,0.52,0.33,0.25,-0.05,-0.00,0.50,0.03,0.34,0.57,0.31,0.23,0.35,0.04
14,0.433,0.95,0.51,0.52,0.47,0.20,-0.07,0.00,0.43,0.02,0.27,0.55,0.36,0.17,0.36,-0.00
15,0.467,0.95,0.51,0.54,0.58,0.26,0.02,0.02,0.44,0.04,0.27,0.37,0.27,0.15,0.42,-0.02
16,0.500,0.94,0.52,0.52,0.20,0.12,0.00,0.06,0.50,0.02,0.35,0.41,0.36,0.21,0.34,-0.05
17,0.533,0.94,0.51,0.50,0.52,0.22,-0.05,-0.01,0.37,0.03,0.32,0.64,0.41,0.27,0.58,0.14
18,0.567,0.94,0.50,0.47,1.26,0.58,0.19,0.12,0.33,0.08,0.57,0.66,0.55,0.26,0.35,0.30
19,0.600,0.92,0.51,0.42,0.77,0.26,0.00,0.07,0.30,0.07,0.36,0.72,0.66,0.18,0.15,0.43
20,0.633,0.92,0.51,0.37,0.35,0.13,0.01,0.29,0.37,-0.05,0.13,0.62,0.59,-0.01,0.13,0.72
