frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.957,0.697,0.420,-0.010,0.045,0.069,0.015,0.386,0.042,0.036,0.076,-0.006,-0.011,0.257,-0.021
2,0.033,0.959,0.698,0.419,0.013,0.032,0.079,0.018,0.425,0.032,0.028,0.094,0.011,-0.009,0.394,0.028
3,0.067,0.958,0.701,0.419,0.039,0.047,0.088,0.008,0.529,0.038,0.049,0.125,0.018,0.021,0.180,0.022
4,0.100,0.959,0.703,0.426,0.029,0.047,0.101,0.008,0.435,0.044,0.010,0.169,0.002,0.030,0.193,0.048
5,0.133,0.961,0.697,0.430,-0.013,0.039,0.076,-0.009,0.420,0.048,0.038,0.088,0.004,0.040,0.147,0.061
6,0.167,0.961,0.700,0.420,0.031,0.044,0.094,0.012,0.455,0.045,0.040,0.123,0.001,0.041,0.140,0.073
7,0.200,0.963,0.706,0.428,0.042,0.048,0.102,0.016,0.445,0.052,0.062,0.107,0.007,0.051,0.110,0.055
8,0.233,0.961,0.707,0.429,0.008,0.057,0.072,-0.002,0.501,0.037,0.074,0.132,0.006,0.040,0.140,0.022
9,0.267,0.960,0.699,0.430,0.010,0.056,0.030,-0.019,0.447,0.029,0.095,0.087,0.018,0.046,0.175,0.009
10,0.300,0.960,0.697,0.425,0.015,0.067,0.027,-0.001,0.502,0.033,0.088,0.148,0.023,0.010,0.254,0.007
11,0.333,0.957,0.695,0.421,0.034,0.053,0.085,0.003,0.435,0.052,0.056,0.083,0.030,0.033,0.102,0.034
12,0.367,0.957,0.698,0.428,0.011,0.058,0.065,0.013,0.420,0.051,0.064,0.109,0.037,0.022,0.122,0.007
13,0.400,0.958,0.706,0.432,0.030,0.072,0.071,-0.003,0.408,0.039,0.110,0.105,-0.021,0.041,0.216,0.029
14,0.433,0.959,0.708,0.431,0.023,0.067,0.105,0.006,0.339,0.045,0.121,0.085,-0.014,0.030,0.151,0.044
15,0.467,0.959,0.704,0.430,0.031,0.058,0.098,0.009,0.372,0.055,0.109,0.097,-0.002,0.036,0.117,0.040
16,0.500,0.959,0.703,0.431,0.030,0.068,0.094,0.002,0.378,0.047,0.121,0.165,0.021,0.017,0.151,0.026
17,0.533,0.958,0.703,0.429,0.046,0.066,0.122,0.009,0.424,0.050,0.110,0.175,0.023,0.012,0.104,0.031
18,0.567,0.958,0.702,0.430,0.036,0.065,0.134,0.011,0.416,0.031,0.100,0.205,0.017,0.033,0.108,0.053
19,0.600,0.959,0.703,0.430,0.033,0.049,0.142,0.010,0.419,0.010,0.086,0.157,0.021,0.021,0.123,0.050
20,0.633,0.959,0.704,0.430,0.030,0.050,0.143,-0.005,0.444,0.002,0.073,0.190,0.018,0.034,0.131,0.040
21,0.667,0.959,0.701,0.432,0.022,0.058,0.140,-0.013,0.504,0.001,0.097,0.220,0.024,0.031,0.143,0.036
22,0.700,0.959,0.706,0.434,0.028,0.061,0.129,-0.005,0.500,0.006,0.100,0.221,0.019,0.043,0.148,0.028
23,0.733,0.958,0.702,0.424,0.025,0.069,0.076,-0.008,0.443,0.020,0.084,0.098,0.015,0.043,0.149,0.049
24,0.767,0.956,0.701,0.426,0.016,0.074,0.080,0.005,0.448,0.022,0.085,0.076,0.006,0.029,0.137,0.060
25,0.800,0.960,0.695,0.430,0.019,0.029,0.134,0.018,0.376,0.065,0.054,0.107,-0.021,0.045,0.081,0.080
26,0.833,0.959,0.697,0.430,0.001,0.010,0.146,0.010,0.351,0.071,0.051,0.167,-0.026,0.039,0.086,0.080
27,0.867,0.958,0.697,0.430,0.021,0.010,0.127,0.005,0.360,0.064,0.046,0.172,-0.014,0.044,0.093,0.083
28,0.900,0.959,0.698,0.432,0.016,0.014,0.124,-0.006,0.359,0.062,0.024,0.190,-0.022,0.042,0.085,0.094
