frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.960,0.584,0.537,-0.067,0.083,0.090,-0.008,1.421,0.207,0.194,1.181,0.448,0.149,0.722,0.321
2,0.033,0.961,0.574,0.540,-0.075,0.109,0.078,0.016,1.397,0.148,0.319,1.260,0.603,0.133,0.807,0.319
3,0.067,0.966,0.564,0.553,-0.009,0.070,0.089,0.045,1.540,0.102,0.152,1.165,0.518,0.158,0.641,0.274
4,0.100,0.956,0.571,0.557,-0.029,0.061,0.148,0.052,1.442,0.108,0.171,1.111,0.436,0.121,0.671,0.147
5,0.133,0.957,0.553,0.560,-0.030,0.018,0.107,0.014,1.481,0.144,0.272,1.079,0.440,0.141,0.686,0.185
6,0.167,0.954,0.553,0.570,-0.032,0.040,0.139,0.034,1.467,0.133,0.432,1.257,0.561,0.167,0.814,0.220
7,0.200,0.952,0.552,0.573,-0.051,0.070,0.098,0.047,1.450,0.095,0.439,1.130,0.531,0.130,0.689,0.204
8,0.233,0.955,0.557,0.574,-0.052,0.055,0.185,0.025,1.466,0.115,0.401,1.313,0.509,0.236,0.670,0.197
9,0.267,0.953,0.563,0.581,-0.032,0.072,0.130,0.046,1.561,0.122,0.426,1.270,0.539,0.244,0.728,0.230
10,0.300,0.953,0.566,0.587,-0.058,0.072,0.120,0.055,1.541,0.111,0.524,1.193,0.478,0.198,0.853,0.146
11,0.333,0.956,0.564,0.587,-0.070,0.052,0.161,0.041,1.366,0.190,0.454,1.133,0.429,0.234,0.857,0.242
12,0.367,0.957,0.573,0.589,-0.086,0.091,0.096,0.059,1.304,0.130,0.492,0.929,0.494,0.250,0.600,0.173
13,0.400,0.955,0.572,0.589,-0.051,0.067,0.078,0.052,1.484,0.254,0.491,0.843,0.466,0.275,0.391,0.196
14,0.433,0.957,0.568,0.586,-0.070,0.144,0.120,0.092,1.443,0.227,0.661,0.919,0.466,0.302,0.673,0.151
15,0.467,0.952,0.569,0.585,-0.087,0.114,0.160,0.056,1.269,0.234,0.469,0.801,0.303,0.249,0.631,0.108
16,0.500,0.952,0.576,0.583,-0.058,0.094,0.148,0.031,1.323,0.204,0.485,0.774,0.325,0.300,0.618,0.139
17,0.533,0.954,0.566,0.582,-0.061,0.113,0.166,0.038,1.157,0.173,0.458,0.769,0.452,0.266,0.569,0.229
18,0.567,0.954,0.567,0.580,-0.047,0.127,0.200,0.056,1.307,0.282,0.413,0.794,0.343,0.266,0.578,0.134
19,0.600,0.955,0.562,0.573,-0.036,0.131,0.172,0.024,1.358,0.248,0.429,0.837,0.409,0.227,0.628,0.215
20,0.633,0.959,0.560,0.570,-0.024,0.155,0.163,0.017,1.418,0.255,0.541,0.829,0.426,0.263,0.661,0.278
21,0.667,0.959,0.559,0.569,-0.030,0.111,0.119,0.027,1.277,0.250,0.447,0.785,0.401,0.251,0.521,0.269
22,0.700,0.958,0.558,0.569,-0.048,0.128,0.170,0.023,1.304,0.265,0.470,0.677,0.468,0.273,0.440,0.254
23,0.733,0.961,0.566,0.561,-0.055,0.092,0.126,0.028,1.324,0.237,0.423,0.758,0.419,0.229,0.462,0.205
24,0.767,0.963,0.566,0.560,-0.042,0.126,0.111,0.045,1.377,0.231,0.535,0.653,0.395,0.277,0.541,0.248
25,0.800,0.965,0.566,0.562,-0.022,0.094,0.100,0.014,1.533,0.258,0.356,0.791,0.393,0.237,0.499,0.157
26,0.833,0.963,0.570,0.550,-0.059,0.082,0.119,0.033,1.496,0.206,0.383,0.669,0.477,0.237,0.353,0.160
27,0.867,0.964,0.573,0.558,-0.054,0.128,0.095,0.075,1.467,0.303,0.355,0.781,0.330,0.254,0.688,0.071
28,0.900,0.961,0.570,0.556,-0.048,0.106,0.122,0.061,1.415,0.231,0.424,0.644,0.322,0.250,0.515,0.105
