frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.887,0.691,0.426,0.139,0.185,-0.095,0.137,1.093,-0.027,0.816,0.128,1.716,0.290,0.591,0.394
2,0.033,0.895,0.807,0.414,0.063,0.259,-0.204,0.119,1.171,0.090,0.867,0.097,1.397,0.828,0.201,0.298
3,0.067,0.902,0.796,0.435,0.119,0.190,-0.096,0.064,1.043,0.058,0.436,0.236,1.621,0.187,0.046,0.043
4,0.100,0.919,0.807,0.458,0.089,0.071,-0.061,-0.027,0.755,0.038,0.149,0.221,1.405,-0.035,0.066,0.140
5,0.133,0.905,0.821,0.477,0.015,-0.028,0.008,-0.032,0.562,0.113,0.129,0.119,1.232,-0.133,-0.027,-0.018
6,0.167,0.898,0.780,0.498,0.053,0.039,-0.092,-0.062,0.718,0.094,0.243,0.053,0.904,0.082,0.055,-0.091
7,0.200,0.889,0.660,0.513,-0.004,0.098,0.050,-0.125,0.486,0.095,0.111,0.022,0.697,-0.110,-0.063,-0.002
8,0.233,0.879,0.661,0.517,-0.027,0.043,0.005,-0.106,0.410,0.154,0.221,0.092,0.781,0.024,0.003,0.020
9,0.267,0.887,0.643,0.521,0.023,0.026,-0.003,-0.123,0.217,0.184,0.170,0.186,0.541,0.038,-0.022,0.047
10,0.300,0.901,0.662,0.497,0.012,0.082,-0.099,-0.123,0.060,0.130,0.260,0.175,0.277,0.050,0.059,0.058
11,0.333,0.897,0.664,0.504,-0.044,0.011,-0.092,-0.048,-0.027,0.114,0.104,0.198,0.268,-0.017,0.132,0.095
12,0.367,0.900,0.667,0.491,-0.023,0.091,-0.035,0.019,0.088,0.015,0.434,0.177,0.127,-0.008,-0.062,0.187
13,0.400,0.910,0.656,0.536,0.071,0.271,-0.033,0.091,0.166,0.050,0.098,0.195,0.288,-0.024,-0.109,0.080
14,0.433,0.919,0.656,0.534,0.030,0.184,0.000,0.051,0.134,0.061,-0.050,0.736,0.421,-0.020,-0.076,0.282
15,0.467,0.911,0.653,0.534,0.029,0.147,-0.021,0.004,0.202,-0.008,0.051,0.441,0.379,0.000,-0.006,0.209
16,0.500,0.916,0.640,0.552,-0.016,0.042,0.044,-0.021,0.196,0.014,0.051,0.475,0.396,0.065,0.083,0.217
17,0.533,0.920,0.641,0.552,-0.022,0.015,0.025,-0.016,0.181,0.024,0.047,0.459,0.378,0.036,0.134,0.267
18,0.567,0.929,0.637,0.555,-0.025,0.054,0.020,-0.013,0.225,0.017,-0.059,0.480,0.357,0.008,0.096,0.199
19,0.600,0.926,0.636,0.548,-0.052,-0.018,0.086,-0.014,0.311,-0.004,0.018,0.714,0.560,0.001,0.043,0.257
20,0.633,0.931,0.642,0.554,-0.061,0.011,0.034,0.009,0.267,0.021,0.031,0.415,0.434,0.046,0.040,0.246
21,0.667,0.931,0.633,0.547,-0.082,-0.016,0.088,-0.018,0.314,0.023,0.010,0.426,0.471,0.007,0.040,0.273
22,0.700,0.931,0.637,0.554,-0.086,-0.005,0.060,-0.013,0.254,0.034,-0.022,0.277,0.298,0.055,0.060,0.161
23,0.733,0.939,0.647,0.555,-0.099,-0.048,0.090,-0.055,0.234,0.025,0.001,0.292,0.286,0.019,0.064,0.231
24,0.767,0.935,0.649,0.567,-0.099,-0.005,0.073,-0.028,0.286,0.029,-0.029,0.202,0.199,0.011,0.039,0.196
25,0.800,0.931,0.641,0.559,-0.050,0.000,0.059,-0.057,0.232,0.056,-0.008,0.165,0.162,0.053,-0.009,0.063
26,0.833,0.928,0.642,0.557,-0.031,0.008,0.045,-0.019,0.279,0.015,0.061,0.155,0.152,0.029,0.031,0.119
27,0.867,0.923,0.647,0.551,-0.046,0.039,0.046,-0.017,0.295,0.013,0.098,0.283,0.171,-0.013,-0.004,0.240
28,0.900,0.930,0.661,0.547,-0.025,-0.045,0.060,-0.044,0.297,0.041,0.134,0.506,0.202,0.016,0.075,0.377
29,0.933,0.927,0.657,0.554,-0.018,-0.055,0.085,-0.049,0.292,0.059,0.119,0.575,0.221,0.026,0.046,0.284
30,0.967,0.932,0.656,0.556,-0.036,-0.040,0.082,-0.060,0.257,0.042,0.068,0.414,0.166,0.033,0.029,0.185
31,1.000,0.932,0.657,0.549,-0.006,-0.021,0.070,-0.044,0.198,0.053,0.043,0.389,0.194,0.035,0.021,0.157
32,1.033,0.931,0.653,0.566,-0.055,-0.002,0.134,-0.037,0.270,0.020,0.004,0.778,0.297,-0.008,0.078,0.278
