frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.934,0.600,0.411,0.116,0.099,0.091,-0.129,0.868,0.049,0.051,1.030,0.428,0.010,0.194,0.034
2,0.033,0.935,0.594,0.414,0.091,0.132,0.106,-0.094,0.922,0.041,0.071,1.270,0.454,0.009,0.186,0.054
3,0.067,0.941,0.593,0.417,0.145,0.162,0.090,-0.093,1.009,0.029,0.129,1.284,0.533,0.002,0.221,0.064
4,0.100,0.945,0.587,0.412,0.122,0.137,0.093,-0.098,0.972,0.023,0.089,1.392,0.513,-0.001,0.264,0.033
5,0.133,0.942,0.586,0.414,0.101,0.117,0.118,-0.085,0.980,0.023,0.105,1.409,0.560,0.009,0.259,0.016
6,0.167,0.943,0.589,0.420,0.104,0.137,0.110,-0.073,1.069,0.020,0.134,1.450,0.584,0.008,0.250,0.044
7,0.200,0.939,0.588,0.419,0.138,0.160,0.079,-0.087,1.107,0.009,0.132,1.419,0.589,-0.015,0.243,0.020
8,0.233,0.941,0.593,0.412,0.115,0.119,0.105,-0.077,1.021,0.026,0.079,1.375,0.581,0.015,0.273,0.098
9,0.267,0.938,0.592,0.404,0.121,0.148,0.105,-0.087,1.024,0.026,0.124,1.510,0.590,0.066,0.333,0.126
10,0.300,0.938,0.590,0.404,0.120,0.120,0.068,-0.099,1.003,0.014,0.119,1.383,0.583,0.044,0.303,0.126
11,0.333,0.934,0.607,0.413,0.113,0.047,0.027,-0.140,0.997,0.032,0.081,1.209,0.573,0.014,0.182,0.070
12,0.367,0.931,0.602,0.410,0.190,0.082,0.056,-0.109,0.955,0.041,0.118,1.161,0.548,0.008,0.247,0.128
13,0.400,0.934,0.596,0.409,0.155,0.010,0.181,-0.155,0.921,0.016,0.014,1.258,0.734,-0.058,0.198,0.172
14,0.433,0.935,0.593,0.414,0.117,0.016,0.221,-0.138,0.866,0.024,-0.017,1.369,0.868,-0.034,0.221,0.155
15,0.467,0.936,0.592,0.413,0.128,0.063,0.129,-0.131,0.846,0.046,0.005,1.223,0.786,0.013,0.212,0.200
16,0.500,0.931,0.593,0.413,0.108,0.071,0.117,-0.131,0.863,0.078,0.028,1.233,0.635,-0.004,0.211,0.161
17,0.533,0.943,0.602,0.409,0.114,0.078,0.086,-0.133,0.757,0.051,-0.007,1.112,0.543,-0.004,0.172,0.090
18,0.567,0.945,0.607,0.412,0.132,0.067,0.059,-0.146,0.795,0.018,0.051,1.139,0.532,-0.011,0.202,0.058
19,0.600,0.945,0.608,0.415,0.049,0.027,0.058,-0.130,0.704,0.078,0.046,1.107,0.552,0.009,0.239,0.048
