frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.65,0.57,0.08,0.02,0.78,-0.08,0.00,0.01,-0.11,1.01,0.75,0.09,0.18,0.22
2,0.033,0.96,0.65,0.58,0.12,0.01,0.91,-0.06,0.04,0.03,-0.12,1.02,0.81,0.11,0.18,0.33
3,0.067,0.97,0.65,0.58,0.16,-0.04,0.88,-0.08,0.01,0.03,-0.15,1.01,0.83,0.07,0.19,0.33
4,0.100,0.97,0.65,0.58,0.09,-0.02,0.99,-0.03,0.03,0.02,-0.11,1.18,1.08,0.02,0.17,0.38
5,0.133,0.96,0.65,0.57,0.05,-0.05,0.74,-0.08,0.06,0.05,-0.09,0.70,0.85,-0.02,0.14,0.33
6,0.167,0.97,0.65,0.57,0.05,-0.06,0.67,-0.06,0.00,0.05,-0.13,0.56,0.66,-0.05,0.12,0.29
7,0.200,0.97,0.64,0.56,0.10,-0.05,0.61,-0.00,-0.00,0.01,-0.08,0.43,0.67,-0.09,0.18,0.41
8,0.233,0.97,0.64,0.56,0.12,-0.03,0.66,-0.02,0.02,0.01,-0.09,0.38,0.92,-0.07,0.16,0.42
9,0.267,0.97,0.63,0.55,0.13,-0.00,0.49,-0.00,0.07,0.06,-0.01,0.23,1.02,0.03,0.17,0.41
10,0.300,0.97,0.62,0.55,0.16,0.06,0.64,0.04,0.11,0.06,0.04,0.32,1.49,0.10,0.35,0.73
11,0.333,0.97,0.61,0.54,0.13,0.02,0.69,0.03,0.14,0.04,0.01,0.35,1.64,0.10,0.24,0.67
12,0.367,0.97,0.66,0.55,0.16,0.03,0.77,0.06,0.14,0.10,0.06,0.06,1.33,0.16,0.20,0.69
13,0.400,0.97,0.68,0.56,0.08,0.00,0.45,-0.01,-0.03,0.08,0.03,0.27,0.77,0.13,0.13,0.62
14,0.433,0.97,0.69,0.56,0.09,-0.02,0.31,0.02,-0.05,-0.02,0.00,0.29,1.26,0.17,0.11,0.76
15,0.467,0.96,0.68,0.56,0.08,0.03,0.34,0.03,-0.06,0.02,-0.01,0.14,1.38,0.32,0.08,0.72
16,0.500,0.96,0.69,0.56,0.10,-0.03,0.37,0.05,0.01,0.03,-0.03,0.05,1.43,0.15,0.02,0.70
17,0.533,0.96,0.67,0.56,0.13,0.02,0.34,-0.02,-0.06,0.03,0.04,0.23,1.63,0.23,0.11,0.87
18,0.567,0.96,0.67,0.56,0.08,0.02,0.34,-0.02,-0.02,0.03,0.05,0.39,1.49,0.39,0.15,0.70
19,0.600,0.96,0.66,0.56,0.07,-0.06,0.49,0.04,0.11,0.12,0.06,0.44,1.15,0.41,0.11,0.46
20,0.633,0.96,0.63,0.55,0.05,-0.01,0.58,0.07,0.16,0.06,0.07,0.36,0.99,0.52,0.20,0.38
21,0.667,0.96,0.62,0.55,0.05,0.04,0.53,0.04,0.08,0.05,0.06,0.43,0.58,0.44,0.21,0.24
22,0.700,0.96,0.64,0.55,0.10,0.03,0.59,0.01,0.07,-0.01,0.01,0.29,0.42,0.23,0.19,0.30
23,0.733,0.96,0.62,0.55,0.10,-0.01,0.74,0.04,0.13,0.03,0.01,0.18,0.28,0.19,0.18,0.31
24,0.767,0.96,0.61,0.54,0.10,-0.02,0.83,0.03,0.16,0.04,0.04,0.12,0.22,0.14,0.14,0.37
25,0.800,0.96,0.61,0.55,0.06,-0.05,0.66,0.05,0.29,0.11,0.09,0.04,0.18,0.09,0.15,0.21
26,0.833,0.95,0.61,0.54,0.07,0.04,0.74,0.04,0.45,0.11,0.12,0.09,0.44,0.16,0.15,0.24
27,0.867,0.95,0.60,0.53,0.07,0.04,0.40,0.02,0.16,0.04,0.15,0.07,0.22,0.19,0.15,0.35
