frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.923,0.700,0.513,0.215,0.089,0.094,-0.071,0.197,-0.017,0.348,-0.100,0.247,-0.041,0.170,0.282
2,0.033,0.929,0.699,0.522,0.233,0.101,0.100,-0.067,0.240,-0.067,0.577,-0.090,0.211,-0.043,0.199,0.297
3,0.067,0.920,0.699,0.517,0.228,0.110,0.053,-0.041,0.164,-0.005,0.269,-0.098,0.198,-0.045,0.171,0.307
4,0.100,0.926,0.706,0.513,0.259,0.095,0.039,-0.036,0.126,-0.000,0.371,-0.133,0.134,-0.060,0.139,0.446
5,0.133,0.921,0.705,0.533,0.223,0.091,0.042,-0.042,0.199,-0.026,0.492,-0.087,0.166,-0.043,0.155,0.369
6,0.167,0.921,0.705,0.536,0.238,0.084,0.050,-0.012,0.196,0.037,0.370,-0.120,0.183,-0.029,0.147,0.327
7,0.200,0.933,0.708,0.543,0.294,0.110,0.049,0.000,0.199,-0.004,0.466,-0.125,0.111,-0.023,0.113,0.378
8,0.233,0.938,0.714,0.544,0.279,0.109,0.075,0.031,0.230,0.007,0.500,-0.123,0.137,0.012,0.109,0.304
9,0.267,0.934,0.712,0.531,0.232,0.051,0.112,0.001,0.294,-0.005,0.275,-0.105,0.114,-0.025,0.095,0.211
10,0.300,0.935,0.719,0.533,0.208,0.076,0.098,0.016,0.300,0.016,0.310,-0.081,0.096,-0.029,0.071,0.181
11,0.333,0.933,0.724,0.538,0.211,0.076,0.115,-0.007,0.239,0.019,0.309,-0.100,0.082,-0.019,0.098,0.226
12,0.367,0.921,0.723,0.541,0.186,0.102,0.105,0.012,0.255,0.032,0.343,-0.070,0.110,-0.022,0.129,0.134
13,0.400,0.919,0.710,0.546,0.185,0.086,0.069,0.035,0.276,-0.017,0.340,-0.058,0.180,-0.018,0.082,0.097
14,0.433,0.928,0.706,0.537,0.148,0.088,0.067,-0.016,0.276,-0.015,0.361,-0.090,0.099,-0.037,0.084,0.016
15,0.467,0.914,0.723,0.549,0.147,0.072,0.103,-0.018,0.295,-0.019,0.375,-0.090,0.119,-0.044,0.103,0.086
16,0.500,0.918,0.711,0.547,0.176,0.132,0.069,-0.011,0.271,-0.023,0.517,-0.076,0.108,-0.029,0.117,0.006
17,0.533,0.917,0.709,0.549,0.169,0.098,0.142,-0.023,0.299,-0.043,0.439,-0.086,0.224,-0.051,0.096,0.136
18,0.567,0.910,0.717,0.567,0.177,0.087,0.123,0.001,0.276,-0.045,0.493,-0.093,0.153,-0.002,0.118,0.141
19,0.600,0.900,0.705,0.563,0.173,0.089,0.095,0.023,0.287,-0.010,0.460,-0.107,0.154,-0.021,0.153,0.113
20,0.633,0.904,0.704,0.563,0.174,0.090,0.118,-0.001,0.272,-0.013,0.528,-0.106,0.172,-0.015,0.167,0.130
21,0.667,0.896,0.694,0.567,0.204,0.150,0.109,-0.017,0.221,0.034,0.530,-0.078,0.182,-0.013,0.179,0.093
22,0.700,0.894,0.714,0.561,0.196,0.156,0.103,0.003,0.225,0.012,0.495,-0.064,0.220,0.023,0.149,0.084
23,0.733,0.905,0.733,0.547,0.188,0.166,0.071,-0.028,0.266,-0.047,0.428,-0.105,0.140,-0.004,0.125,0.057
24,0.767,0.915,0.749,0.555,0.200,0.199,0.124,-0.008,0.326,-0.048,0.555,-0.073,0.170,0.018,0.137,0.050
25,0.800,0.910,0.723,0.561,0.264,0.162,0.196,-0.009,0.335,-0.049,0.421,-0.038,0.147,-0.017,0.168,0.145
26,0.833,0.922,0.745,0.560,0.267,0.175,0.202,-0.015,0.386,-0.052,0.522,0.004,0.224,0.024,0.145,0.121
27,0.867,0.920,0.748,0.558,0.264,0.196,0.222,-0.007,0.402,-0.056,0.487,-0.021,0.206,0.006,0.147,0.104
28,0.900,0.919,0.745,0.558,0.272,0.186,0.175,0.017,0.375,-0.036,0.441,-0.038,0.157,-0.002,0.160,0.085
29,0.933,0.920,0.746,0.554,0.254,0.184,0.164,-0.005,0.283,-0.020,0.311,-0.065,0.153,-0.010,0.176,0.081
30,0.967,0.916,0.751,0.559,0.275,0.162,0.228,-0.041,0.340,-0.023,0.259,-0.064,0.146,-0.025,0.156,0.121
31,1.000,0.908,0.710,0.561,0.232,0.169,0.143,0.002,0.345,-0.031,0.350,-0.064,0.115,0.005,0.215,0.080
32,1.033,0.921,0.715,0.550,0.241,0.134,0.174,-0.058,0.329,0.022,0.277,-0.122,0.139,-0.013,0.137,0.079
33,1.067,0.926,0.688,0.544,0.243,0.061,0.234,-0.029,0.183,0.101,0.263,-0.122,0.064,-0.049,0.110,0.046
34,1.100,0.927,0.683,0.542,0.242,0.082,0.267,-0.037,0.249,0.094,0.181,-0.176,0.109,-0.066,0.073,0.088
35,1.133,0.913,0.696,0.543,0.239,0.091,0.262,-0.028,0.281,0.060,0.221,-0.188,0.083,-0.033,0.090,0.083
36,1.167,0.907,0.709,0.534,0.265,0.093,0.232,-0.034,0.422,0.017,0.265,-0.170,0.141,-0.002,0.085,0.120
37,1.200,0.908,0.723,0.534,0.253,0.075,0.218,-0.061,0.331,-0.008,0.345,-0.184,0.156,-0.028,0.091,0.237
38,1.233,0.906,0.744,0.535,0.239,0.079,0.148,-0.061,0.394,-0.025,0.374,-0.149,0.150,-0.044,0.110,0.209
39,1.267,0.899,0.750,0.538,0.221,0.082,0.123,-0.048,0.407,-0.021,0.532,-0.145,0.083,-0.010,0.147,0.114
40,1.300,0.908,0.748,0.534,0.205,0.097,0.113,-0.063,0.401,-0.037,0.510,-0.128,0.088,-0.048,0.141,0.190
41,1.333,0.903,0.735,0.542,0.230,0.115,0.131,-0.045,0.383,0.006,0.530,-0.142,0.089,-0.019,0.182,0.146
42,1.367,0.899,0.735,0.541,0.205,0.093,0.119,-0.030,0.395,-0.001,0.610,-0.120,0.149,-0.029,0.179,0.150
43,1.400,0.898,0.731,0.547,0.225,0.092,0.127,-0.039,0.405,0.034,0.534,-0.136,0.185,-0.050,0.151,0.137
44,1.433,0.909,0.717,0.547,0.224,0.097,0.128,-0.025,0.381,0.045,0.409,-0.120,0.166,0.011,0.170,0.054
45,1.467,0.922,0.719,0.540,0.286,0.110,0.077,-0.011,0.350,0.014,0.678,-0.116,0.126,-0.001,0.226,0.100
46,1.500,0.930,0.711,0.540,0.236,0.079,0.037,-0.017,0.338,0.005,0.798,-0.127,0.136,-0.051,0.199,0.029
47,1.533,0.936,0.712,0.549,0.261,0.085,0.103,-0.025,0.453,-0.013,0.664,-0.151,0.158,0.008,0.193,0.068
48,1.567,0.936,0.702,0.544,0.216,0.095,0.062,0.002,0.373,0.020,0.633,-0.117,0.255,-0.003,0.160,0.021
49,1.600,0.940,0.709,0.540,0.194,0.061,0.053,0.003,0.323,0.017,0.730,-0.115,0.106,-0.044,0.164,0.023
50,1.633,0.938,0.689,0.514,0.207,0.015,0.043,-0.012,0.399,-0.027,0.786,-0.157,0.185,-0.029,0.145,0.063
51,1.667,0.931,0.641,0.529,0.260,0.042,0.193,-0.058,0.305,0.072,0.477,-0.167,0.145,-0.019,0.160,0.072
52,1.700,0.927,0.655,0.528,0.238,0.033,0.182,-0.027,0.340,0.067,0.493,-0.180,0.135,-0.019,0.122,0.128
53,1.733,0.922,0.668,0.522,0.211,0.035,0.111,-0.019,0.335,0.048,0.799,-0.132,0.190,-0.053,0.125,0.070
54,1.767,0.921,0.700,0.518,0.199,0.062,0.067,-0.010,0.412,0.015,0.863,-0.116,0.178,0.011,0.161,0.070
55,1.800,0.935,0.699,0.529,0.169,0.064,0.074,-0.056,0.341,0.023,0.705,-0.132,0.112,-0.029,0.157,0.058
56,1.833,0.931,0.717,0.530,0.180,0.067,0.022,-0.039,0.413,-0.011,0.787,-0.129,0.201,0.030,0.079,-0.012
57,1.867,0.933,0.719,0.545,0.161,0.095,0.011,-0.026,0.331,0.011,0.699,-0.112,0.139,-0.004,0.106,-0.023
