frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.67,0.53,-0.08,-0.01,0.20,-0.04,0.29,0.10,-0.01,0.89,0.77,-0.04,0.09,-0.09
2,0.033,0.96,0.67,0.53,-0.08,-0.02,0.20,-0.06,0.28,0.09,-0.01,1.07,0.85,-0.04,0.05,-0.08
3,0.067,0.96,0.67,0.53,-0.08,-0.02,0.20,-0.07,0.28,0.09,0.01,0.98,1.06,-0.04,0.05,-0.08
4,0.100,0.96,0.67,0.53,-0.05,-0.03,0.19,-0.06,0.30,0.06,0.02,1.01,0.94,-0.02,0.06,-0.09
5,0.133,0.96,0.67,0.53,-0.06,-0.04,0.19,-0.06,0.35,0.05,0.01,1.12,1.39,-0.01,0.03,-0.09
6,0.167,0.95,0.66,0.52,-0.05,-0.06,0.19,-0.03,0.33,0.04,0.00,1.31,1.37,0.01,0.06,-0.07
7,0.200,0.95,0.65,0.52,-0.03,-0.03,0.18,-0.05,0.32,0.06,0.02,1.11,1.23,-0.01,0.06,-0.05
8,0.233,0.96,0.66,0.52,-0.08,-0.06,0.22,-0.02,0.31,0.04,0.03,1.38,1.25,-0.02,0.05,-0.09
9,0.267,0.97,0.66,0.51,-0.07,-0.07,0.16,-0.03,0.39,0.07,0.10,1.32,1.17,-0.02,0.04,-0.05
10,0.300,0.97,0.67,0.49,-0.09,-0.10,0.18,-0.05,0.46,0.06,0.07,1.40,1.31,0.00,0.05,-0.02
11,0.333,0.98,0.69,0.48,-0.08,-0.08,0.17,-0.03,0.43,0.08,0.09,1.31,1.13,-0.02,0.03,-0.01
12,0.367,0.97,0.69,0.47,-0.07,-0.07,0.16,-0.00,0.40,0.09,0.08,1.18,1.00,-0.02,0.02,-0.02
13,0.400,0.97,0.68,0.47,-0.09,-0.04,0.20,-0.02,0.32,0.10,0.07,1.16,1.11,-0.09,0.04,-0.03
14,0.433,0.97,0.68,0.47,-0.06,-0.04,0.18,-0.05,0.38,0.11,0.01,1.08,0.96,-0.06,0.04,-0.01
15,0.467,0.97,0.68,0.47,-0.06,-0.01,0.15,-0.03,0.37,0.08,0.01,1.21,1.23,-0.04,0.03,-0.04
16,0.500,0.97,0.69,0.47,-0.02,-0.03,0.15,-0.05,0.40,0.10,0.03,1.03,0.87,-0.05,0.08,-0.01
17,0.533,0.97,0.69,0.47,-0.00,-0.02,0.16,-0.05,0.44,0.09,0.01,0.95,0.88,-0.02,0.09,-0.01
18,0.567,0.97,0.69,0.47,-0.01,0.00,0.12,-0.05,0.40,0.05,-0.00,0.90,0.86,-0.08,0.08,-0.02
19,0.600,0.97,0.66,0.48,0.05,0.09,0.08,-0.09,0.35,0.07,-0.03,1.04,1.28,-0.10,0.04,-0.03
20,0.633,0.97,0.64,0.47,0.13,0.24,0.11,-0.08,0.39,0.08,-0.07,0.87,1.18,-0.14,0.05,-0.05
21,0.667,0.95,0.63,0.47,0.07,0.13,0.12,-0.06,0.41,0.09,-0.05,0.89,1.21,-0.10,0.05,-0.06
22,0.700,0.95,0.63,0.46,0.08,0.12,0.15,-0.06,0.43,0.09,-0.02,0.84,1.02,-0.10,0.03,-0.02
23,0.733,0.95,0.66,0.47,0.05,0.07,0.12,-0.01,0.64,0.06,-0.02,0.86,1.18,-0.09,0.07,0.01
24,0.767,0.94,0.69,0.46,-0.01,0.03,0.10,0.01,0.50,0.08,-0.01,1.03,1.18,-0.07,0.07,0.05
25,0.800,0.94,0.68,0.46,0.07,0.05,0.11,0.05,0.46,0.05,-0.02,0.96,1.05,-0.07,0.05,-0.01
26,0.833,0.94,0.67,0.45,0.08,0.04,0.10,0.02,0.48,0.07,-0.06,0.85,0.81,-0.04,0.06,0.01
27,0.867,0.94,0.67,0.45,0.02,0.04,0.10,-0.00,0.52,0.02,0.02,1.06,1.23,-0.05,0.05,-0.00
28,0.900,0.93,0.66,0.45,-0.01,0.02,0.05,0.01,0.47,0.03,-0.02,1.03,0.87,-0.05,0.06,0.01
29,0.933,0.94,0.66,0.45,0.04,0.05,0.13,0.01,0.49,0.04,-0.01,0.84,0.80,-0.04,0.08,-0.02
30,0.967,0.94,0.66,0.45,0.03,0.06,0.17,0.01,0.42,0.09,0.02,1.03,1.06,-0.06,0.09,-0.01
31,1.000,0.95,0.65,0.45,0.02,0.05,0.13,0.01,0.50,0.05,0.03,1.06,0.94,-0.12,0.08,-0.01
32,1.033,0.95,0.64,0.44,0.07,0.06,0.15,-0.01,0.36,0.07,0.03,1.01,0.96,-0.05,0.09,0.04
33,1.067,0.96,0.63,0.44,0.08,0.06,0.15,-0.01,0.40,0.09,0.02,1.09,1.16,-0.06,0.06,0.05
34,1.100,0.96,0.62,0.45,0.02,0.03,0.09,-0.01,0.25,0.10,0.02,1.11,0.91,-0.05,0.01,-0.01
35,1.133,0.95,0.61,0.44,0.04,0.05,0.08,0.02,0.35,0.10,0.03,1.26,1.30,-0.06,0.07,0.14
36,1.167,0.95,0.61,0.43,0.11,0.10,0.33,0.06,0.48,0.10,0.08,1.26,1.34,-0.06,0.04,0.08
37,1.200,0.95,0.60,0.42,0.03,0.07,0.15,0.00,0.43,0.06,-0.00,1.20,1.28,-0.05,0.04,0.11
38,1.233,0.95,0.60,0.42,0.02,0.07,0.18,-0.05,0.37,0.05,0.01,1.35,1.44,-0.05,0.06,0.04
39,1.267,0.94,0.59,0.42,0.03,0.11,0.28,-0.06,0.38,0.06,-0.02,1.22,1.28,-0.03,0.03,0.03
40,1.300,0.94,0.58,0.42,0.05,0.11,0.22,-0.04,0.46,0.09,-0.04,1.23,1.24,-0.06,0.11,0.01
41,1.333,0.94,0.57,0.41,-0.03,0.07,0.15,-0.05,0.39,0.03,0.03,1.02,1.08,-0.07,0.10,0.04
42,1.367,0.94,0.56,0.41,0.07,0.09,0.17,-0.05,0.45,0.00,0.12,1.21,1.44,-0.15,0.13,0.02
43,1.400,0.94,0.57,0.41,0.14,0.15,0.23,-0.02,0.56,-0.01,0.14,1.29,1.65,-0.11,0.13,0.06
44,1.433,0.94,0.57,0.40,0.05,0.08,0.21,-0.04,0.43,0.00,0.11,1.32,1.44,-0.10,0.11,0.03
45,1.467,0.95,0.57,0.39,0.13,0.09,0.21,-0.02,0.36,0.04,0.05,1.12,1.38,-0.01,0.16,0.07
46,1.500,0.93,0.54,0.39,0.45,0.32,0.26,-0.01,0.55,-0.03,0.10,1.07,1.53,-0.03,0.22,0.04
47,1.533,0.93,0.52,0.39,1.18,0.86,0.13,-0.06,0.40,-0.10,0.01,1.20,1.52,-0.02,0.21,0.10
48,1.567,0.92,0.52,0.39,1.30,0.98,0.20,-0.02,0.44,-0.13,0.06,1.46,1.79,-0.07,0.20,0.15
49,1.600,0.93,0.52,0.38,0.52,0.44,0.25,-0.02,0.42,-0.05,-0.01,1.20,1.10,-0.02,0.28,0.15
50,1.633,0.93,0.51,0.38,0.76,0.72,0.21,0.03,0.31,-0.08,-0.00,1.17,1.29,-0.04,0.24,0.15
51,1.667,0.94,0.54,0.37,0.19,0.12,0.23,0.01,0.32,-0.05,-0.02,1.00,1.35,-0.04,0.17,0.11
52,1.700,0.93,0.56,0.37,0.25,0.21,0.20,0.07,0.54,-0.04,-0.03,0.72,1.23,-0.01,0.12,0.06
53,1.733,0.93,0.58,0.36,0.16,0.11,0.21,0.06,0.55,-0.04,0.01,0.85,1.29,-0.00,0.15,0.09
54,1.767,0.93,0.57,0.35,0.30,0.14,0.19,0.10,0.44,-0.01,-0.01,0.93,1.05,0.10,0.12,0.08
55,1.800,0.92,0.59,0.35,0.08,0.02,0.22,0.05,0.39,-0.00,-0.02,0.92,0.97,0.05,0.06,-0.02
56,1.833,0.93,0.59,0.33,0.10,0.02,0.19,0.08,0.33,-0.02,-0.02,0.80,0.77,0.05,0.09,0.13
57,1.867,0.95,0.59,0.34,0.10,0.04,0.20,0.10,0.39,-0.03,-0.00,0.79,0.66,0.08,0.09,0.14
