frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.949,0.789,0.527,0.070,0.008,0.087,0.154,0.017,0.098,-0.093,0.064,0.110,0.029,0.074,0.004
2,0.033,0.951,0.782,0.552,0.099,0.018,0.052,0.264,-0.013,0.052,-0.063,0.098,0.085,-0.004,0.114,0.040
3,0.067,0.953,0.781,0.549,0.081,0.031,0.057,0.200,-0.002,0.064,-0.096,0.089,0.065,0.002,0.091,0.009
4,0.100,0.954,0.783,0.549,0.096,0.036,0.055,0.233,-0.005,0.051,-0.096,0.107,0.074,0.005,0.094,-0.002
5,0.133,0.955,0.779,0.534,0.089,0.042,0.038,0.174,0.010,0.059,-0.099,0.106,0.066,-0.008,0.073,0.019
6,0.167,0.957,0.772,0.535,0.091,0.042,0.049,0.169,0.005,0.062,-0.091,0.094,0.046,-0.002,0.105,0.032
7,0.200,0.957,0.769,0.546,0.134,0.103,0.031,0.177,0.007,0.053,-0.115,0.121,0.032,0.010,0.093,0.026
8,0.233,0.957,0.768,0.548,0.157,0.097,0.028,0.207,-0.016,0.057,-0.097,0.116,0.039,0.009,0.108,0.030
9,0.267,0.957,0.769,0.547,0.152,0.092,0.035,0.240,-0.024,0.053,-0.104,0.116,0.035,0.014,0.112,0.028
10,0.300,0.954,0.780,0.536,0.074,0.045,0.058,0.138,0.034,0.107,-0.037,0.098,0.100,0.003,0.113,0.005
11,0.333,0.528,0.780,0.374,0.256,0.296,0.486,0.148,0.440,0.302,0.414,-0.020,0.590,-0.059,0.292,0.141
12,0.367,0.959,0.774,0.531,0.094,0.068,0.050,0.172,0.010,0.099,-0.057,0.074,0.108,0.013,0.126,0.023
13,0.400,0.957,0.770,0.540,0.090,-0.005,0.040,0.270,0.002,0.070,-0.064,0.105,0.111,0.024,0.115,-0.021
14,0.433,0.954,0.768,0.552,0.098,-0.033,0.036,0.263,-0.011,0.068,-0.055,0.084,0.068,0.039,0.115,-0.019
15,0.467,0.954,0.770,0.542,0.110,-0.006,0.063,0.239,-0.007,0.065,-0.076,0.092,0.080,0.037,0.130,-0.036
16,0.500,0.951,0.768,0.549,0.093,-0.010,0.045,0.184,-0.011,0.060,-0.083,0.071,0.073,0.034,0.109,-0.040
17,0.533,0.951,0.767,0.546,0.099,-0.023,0.044,0.192,-0.010,0.059,-0.068,0.080,0.062,0.045,0.099,-0.040
18,0.567,0.954,0.781,0.549,0.095,-0.040,0.031,0.227,-0.041,0.042,-0.061,0.118,0.078,0.013,0.113,-0.018
