frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.75,0.76,0.86,0.59,0.04,-0.21,0.10,0.04,0.14,-0.08,-0.05,-0.07,0.31,0.48
2,0.033,0.94,0.74,0.76,0.87,0.62,0.09,-0.14,0.19,0.04,0.14,-0.04,-0.01,-0.05,0.16,0.15
3,0.067,0.95,0.74,0.76,0.65,0.49,0.06,-0.07,0.13,-0.01,0.04,-0.03,0.04,-0.07,0.10,0.12
4,0.100,0.95,0.74,0.75,0.70,0.55,0.01,-0.15,0.10,0.04,0.04,-0.03,0.10,-0.07,0.13,0.13
5,0.133,0.95,0.73,0.75,0.67,0.52,0.05,-0.19,0.08,0.04,0.08,-0.08,0.01,-0.04,0.09,0.09
6,0.167,0.93,0.72,0.74,0.67,0.57,0.05,-0.22,0.08,0.05,0.07,-0.04,-0.00,-0.05,0.03,0.15
7,0.200,0.93,0.72,0.74,0.68,0.54,0.03,-0.18,0.13,0.04,0.12,-0.05,0.01,-0.08,0.05,0.14
8,0.233,0.94,0.72,0.73,0.73,0.74,0.02,-0.23,0.11,0.04,0.07,-0.08,-0.01,-0.12,0.02,0.12
9,0.267,0.94,0.73,0.73,0.65,0.71,0.02,-0.23,0.07,0.03,0.07,-0.03,0.04,-0.07,0.00,0.07
10,0.300,0.94,0.72,0.72,0.85,0.92,-0.03,-0.21,0.13,0.04,0.12,-0.07,-0.02,-0.10,0.03,0.13
11,0.333,0.96,0.68,0.75,1.32,1.25,0.11,-0.07,0.23,-0.10,0.22,-0.06,-0.01,-0.10,0.03,0.30
12,0.367,0.96,0.69,0.75,1.00,0.96,0.07,-0.07,0.14,-0.07,0.16,-0.10,-0.08,-0.13,0.14,0.57
13,0.400,0.94,0.73,0.76,0.94,0.81,0.20,-0.08,0.14,0.02,0.15,-0.06,-0.07,-0.15,0.25,0.49
14,0.433,0.93,0.73,0.77,0.71,0.49,0.37,-0.10,0.16,0.04,0.20,-0.13,-0.19,-0.17,0.23,0.47
15,0.467,0.91,0.75,0.79,1.09,0.73,0.38,-0.17,0.06,0.03,0.20,-0.08,0.02,-0.09,-0.05,0.20
16,0.500,0.92,0.77,0.80,0.65,0.20,0.31,-0.13,0.11,0.12,0.20,-0.11,0.03,-0.11,0.04,0.13
17,0.533,0.90,0.79,0.82,0.45,0.07,0.31,-0.14,0.19,0.16,0.23,-0.09,-0.03,-0.12,0.37,0.20
18,0.567,0.90,0.81,0.82,0.29,-0.07,0.44,-0.20,0.22,0.07,0.26,-0.10,-0.01,-0.15,0.75,0.47
19,0.600,0.88,0.84,0.83,0.25,-0.14,0.64,-0.10,0.20,0.14,0.10,-0.12,-0.04,-0.15,0.30,0.18
20,0.633,0.86,0.83,0.83,0.29,-0.11,0.59,0.02,0.27,0.21,0.18,-0.11,-0.04,-0.08,0.43,0.14
21,0.667,0.89,0.82,0.85,0.30,-0.09,0.42,0.00,0.38,0.16,0.03,-0.09,0.05,-0.07,0.48,0.05
22,0.700,0.82,0.89,0.83,0.26,0.07,0.67,-0.09,0.45,0.22,0.02,-0.07,0.23,-0.04,0.73,0.18
23,0.733,0.81,0.92,0.86,0.37,0.13,0.59,-0.04,0.71,0.47,0.13,-0.02,0.22,-0.06,1.10,0.27
24,0.767,0.75,0.95,0.88,0.14,0.13,0.66,0.06,0.72,0.38,-0.17,-0.08,0.84,-0.05,0.78,0.13
25,0.800,0.76,0.97,0.89,0.23,0.07,0.50,0.13,0.97,0.29,0.43,0.12,0.87,0.03,0.96,0.50
26,0.833,0.59,0.99,0.92,0.36,0.16,0.67,0.15,0.77,0.21,0.16,-0.02,0.55,-0.18,0.65,0.40
27,0.867,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
