frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.960,0.580,0.469,0.002,0.048,0.364,-0.021,0.084,0.048,-0.010,0.671,0.699,0.079,0.029,-0.092
2,0.033,0.959,0.586,0.467,-0.001,0.011,0.372,-0.024,0.100,0.091,-0.061,0.599,0.613,0.101,0.055,-0.123
3,0.067,0.948,0.590,0.457,-0.025,-0.026,0.433,-0.002,0.024,0.108,-0.066,0.380,0.580,0.133,0.007,-0.044
4,0.100,0.951,0.589,0.456,0.039,-0.011,0.315,-0.052,0.043,0.092,-0.057,0.329,0.293,0.144,0.122,0.017
5,0.133,0.936,0.594,0.453,0.057,-0.005,0.137,-0.019,0.049,0.028,-0.076,0.732,0.505,0.110,0.123,0.008
6,0.167,0.949,0.590,0.404,0.104,-0.055,0.128,-0.045,0.026,0.096,-0.116,0.723,0.572,0.124,0.278,-0.046
7,0.200,0.944,0.586,0.389,0.128,-0.046,0.094,-0.072,0.019,0.060,-0.093,0.505,0.594,0.120,0.273,-0.118
8,0.233,0.949,0.596,0.391,0.064,-0.033,0.281,-0.078,0.032,0.055,-0.119,0.603,0.845,0.220,0.287,-0.064
9,0.267,0.944,0.579,0.389,0.115,0.031,0.133,-0.063,0.036,0.049,-0.092,0.409,0.713,0.205,0.345,-0.125
10,0.300,0.948,0.577,0.382,0.090,0.037,0.089,-0.064,0.061,0.076,-0.054,0.233,0.545,0.230,0.440,-0.137
11,0.333,0.947,0.578,0.353,0.145,0.104,0.243,-0.003,0.054,-0.035,-0.021,0.304,0.716,0.158,0.350,0.003
12,0.367,0.947,0.577,0.350,0.150,0.051,0.161,0.002,0.092,-0.033,0.016,0.194,0.545,0.185,0.354,0.036
13,0.400,0.948,0.571,0.356,0.221,0.057,0.071,-0.128,0.011,0.035,-0.053,0.079,0.332,0.201,0.435,0.132
14,0.433,0.948,0.571,0.368,0.301,0.141,0.063,-0.193,0.004,0.050,-0.072,0.135,0.333,0.183,0.410,0.196
15,0.467,0.949,0.576,0.390,0.386,0.162,0.061,-0.157,-0.006,0.077,-0.022,0.178,0.295,0.161,0.354,0.073
16,0.500,0.950,0.585,0.378,0.215,0.109,0.155,-0.152,-0.036,0.063,-0.019,0.473,0.407,0.134,0.232,-0.036
17,0.533,0.956,0.589,0.384,0.292,0.085,0.218,-0.144,0.030,0.026,-0.054,0.751,0.592,0.109,0.348,-0.045
18,0.567,0.957,0.589,0.380,0.076,0.014,0.106,-0.097,0.009,0.059,-0.118,0.425,0.253,0.139,0.468,0.026
19,0.600,0.958,0.589,0.376,0.097,-0.002,0.099,-0.114,0.014,0.065,-0.073,0.336,0.238,0.153,0.440,-0.025
20,0.633,0.961,0.588,0.373,0.086,-0.013,0.121,-0.095,-0.002,0.064,-0.033,0.241,0.201,0.124,0.504,-0.036
21,0.667,0.968,0.592,0.374,0.075,-0.023,0.112,-0.058,-0.026,0.053,-0.030,0.168,0.178,0.145,0.375,-0.023
22,0.700,0.970,0.591,0.375,0.064,-0.009,0.162,-0.042,0.001,0.076,-0.063,0.222,0.218,0.146,0.329,-0.021
23,0.733,0.967,0.591,0.384,0.074,-0.012,0.110,-0.043,-0.006,0.038,-0.072,0.255,0.201,0.153,0.498,-0.044
24,0.767,0.971,0.595,0.386,0.020,-0.011,0.126,-0.034,-0.014,0.021,-0.043,0.397,0.414,0.167,0.556,-0.024
25,0.800,0.972,0.600,0.389,0.033,-0.024,0.169,0.001,-0.013,0.045,-0.066,0.337,0.424,0.148,0.634,-0.034
26,0.833,0.973,0.600,0.390,0.042,-0.031,0.171,0.006,-0.004,0.052,-0.073,0.199,0.382,0.144,0.588,-0.041
27,0.867,0.971,0.598,0.396,0.067,-0.027,0.166,-0.005,-0.015,0.067,-0.079,0.293,0.457,0.154,0.773,-0.122
28,0.900,0.976,0.607,0.391,0.038,-0.061,0.186,-0.011,0.025,0.015,-0.084,0.366,0.485,0.094,0.627,-0.034
29,0.933,0.979,0.610,0.393,0.076,-0.019,0.098,0.001,0.071,0.030,-0.031,0.259,0.396,0.125,0.631,-0.060
30,0.967,0.966,0.624,0.394,0.070,0.001,0.144,0.035,0.080,0.048,0.007,0.284,0.655,0.158,0.602,-0.098
31,1.000,0.969,0.621,0.402,0.044,-0.026,0.192,0.031,0.124,0.063,0.033,0.365,0.622,0.174,0.459,-0.068
32,1.033,0.976,0.635,0.408,0.040,-0.034,0.225,0.015,0.120,0.099,0.067,0.295,0.392,0.178,0.488,0.045
33,1.067,0.970,0.634,0.415,0.053,-0.019,0.213,0.025,0.103,0.077,0.002,0.437,0.516,0.172,0.471,-0.002
34,1.100,0.968,0.642,0.422,0.057,-0.001,0.274,0.050,0.127,0.117,-0.007,0.401,0.384,0.214,0.413,-0.006
35,1.133,0.972,0.646,0.427,0.075,0.003,0.204,0.043,0.133,0.098,-0.037,0.519,0.446,0.156,0.289,0.006
36,1.167,0.969,0.653,0.426,0.064,0.014,0.166,0.056,0.123,0.148,0.053,0.335,0.400,0.151,0.344,-0.011
37,1.200,0.964,0.661,0.418,0.034,0.026,0.204,0.026,0.137,0.130,0.123,0.299,0.422,0.117,0.224,-0.063
38,1.233,0.963,0.659,0.421,0.022,0.031,0.198,0.019,0.133,0.095,0.170,0.278,0.509,0.128,0.245,-0.102
39,1.267,0.966,0.659,0.423,0.032,0.015,0.247,0.030,0.177,0.155,0.151,0.260,0.605,0.169,0.318,-0.088
40,1.300,0.969,0.653,0.434,0.036,0.022,0.353,0.033,0.166,0.274,0.011,0.389,0.960,0.176,0.201,-0.146
41,1.333,0.961,0.660,0.447,0.031,0.050,0.330,0.028,0.217,0.237,0.031,0.407,0.880,0.202,0.165,-0.150
42,1.367,0.961,0.658,0.449,0.042,0.050,0.377,0.021,0.200,0.296,-0.032,0.468,0.830,0.207,0.176,-0.158
43,1.400,0.965,0.664,0.454,0.056,0.074,0.445,0.020,0.213,0.425,0.199,0.272,0.786,0.227,0.203,-0.111
44,1.433,0.965,0.664,0.452,0.043,0.042,0.375,0.033,0.192,0.417,0.189,0.225,0.796,0.244,0.184,-0.089
45,1.467,0.966,0.665,0.451,0.067,0.038,0.371,0.010,0.167,0.373,0.114,0.226,0.683,0.228,0.168,-0.031
46,1.500,0.968,0.665,0.456,0.073,0.050,0.401,0.016,0.214,0.405,0.145,0.255,0.776,0.222,0.174,-0.075
47,1.533,0.967,0.668,0.458,0.095,0.053,0.405,0.031,0.205,0.387,0.151,0.250,0.572,0.220,0.163,-0.049
48,1.567,0.967,0.674,0.456,0.135,0.033,0.421,0.038,0.296,0.500,0.203,0.254,0.648,0.221,0.179,-0.036
49,1.600,0.965,0.679,0.461,0.173,0.043,0.462,0.058,0.331,0.416,0.330,0.255,0.670,0.280,0.214,-0.059
50,1.633,0.966,0.688,0.463,0.131,0.028,0.436,0.029,0.264,0.333,0.440,0.222,0.562,0.230,0.215,-0.058
51,1.667,0.966,0.684,0.461,0.141,0.044,0.649,0.019,0.228,0.372,0.477,0.202,0.635,0.263,0.234,-0.054
52,1.700,0.962,0.686,0.463,0.148,0.047,0.503,0.081,0.372,0.367,0.688,0.154,0.556,0.247,0.187,-0.040
53,1.733,0.965,0.688,0.470,0.144,0.033,0.915,0.061,0.323,0.552,0.608,0.134,0.664,0.307,0.274,-0.056
54,1.767,0.971,0.688,0.469,0.141,0.024,0.839,0.037,0.407,0.507,0.727,0.086,0.502,0.144,0.222,-0.073
55,1.800,0.974,0.684,0.479,0.126,0.046,0.704,0.040,0.339,0.516,0.678,0.120,0.581,0.192,0.234,-0.068
56,1.833,0.975,0.685,0.479,0.120,0.034,0.643,0.044,0.395,0.497,0.791,0.099,0.602,0.187,0.233,-0.059
