frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.93,0.56,0.59,0.29,0.13,0.11,0.50,0.13,0.05,0.21,0.08,0.05,0.14,0.22,0.26
2,0.033,0.93,0.53,0.59,0.44,0.24,0.02,0.50,0.09,0.00,0.18,0.10,0.09,0.16,0.16,0.26
3,0.067,0.93,0.52,0.58,0.48,0.24,-0.02,0.60,0.07,0.03,0.18,0.20,0.08,0.09,0.15,0.48
4,0.100,0.94,0.50,0.56,0.37,0.10,-0.02,0.35,0.05,0.06,0.13,0.15,0.12,0.07,0.14,0.31
5,0.133,0.95,0.46,0.54,0.34,0.13,-0.01,0.06,0.08,0.01,0.15,0.15,0.21,0.07,0.19,0.30
6,0.167,0.94,0.44,0.53,0.26,0.22,0.01,0.04,0.06,0.02,0.16,0.12,0.22,0.14,0.33,0.26
7,0.200,0.95,0.41,0.53,0.26,0.22,-0.00,-0.00,0.02,0.04,0.19,0.13,0.16,0.23,0.54,0.35
8,0.233,0.96,0.41,0.51,0.21,0.08,0.01,-0.01,0.01,0.02,0.14,0.12,0.16,0.17,0.52,0.24
9,0.267,0.95,0.44,0.53,0.11,0.06,-0.04,0.03,0.04,0.01,0.13,0.20,0.17,0.18,0.34,0.23
10,0.300,0.95,0.47,0.54,0.09,0.07,-0.07,-0.00,0.04,0.07,0.14,0.27,0.11,0.09,0.25,0.28
11,0.333,0.93,0.48,0.53,0.27,0.06,-0.12,0.14,0.11,-0.01,0.05,0.18,0.27,0.23,0.20,0.31
12,0.367,0.91,0.47,0.55,0.27,0.18,-0.11,0.09,0.13,-0.04,0.05,0.36,0.40,0.03,0.13,0.78
13,0.400,0.91,0.49,0.54,0.17,0.09,-0.08,0.08,0.03,-0.06,-0.00,0.07,0.13,0.15,0.27,0.21
14,0.433,0.93,0.52,0.58,0.24,0.16,-0.02,0.04,0.14,-0.06,0.07,0.06,0.09,0.03,0.16,0.19
15,0.467,0.96,0.50,0.60,0.12,0.07,0.12,0.06,0.13,-0.05,0.06,0.11,0.11,0.12,0.26,0.35
16,0.500,0.97,0.53,0.56,0.07,0.05,0.03,-0.00,0.15,-0.02,0.07,0.22,0.10,0.13,0.22,0.24
17,0.533,0.97,0.55,0.56,0.17,0.12,0.00,-0.03,0.10,-0.04,0.07,0.10,0.10,0.12,0.19,0.20
18,0.567,0.96,0.56,0.56,0.10,0.09,-0.00,-0.03,0.11,-0.03,0.04,0.07,0.06,0.13,0.18,0.17
19,0.600,0.96,0.58,0.56,0.17,0.13,0.03,-0.01,0.11,-0.07,-0.00,0.04,0.08,0.16,0.12,0.21
20,0.633,0.97,0.60,0.55,0.16,0.13,0.02,-0.02,0.07,-0.07,-0.05,0.02,0.09,0.16,0.21,0.28
21,0.667,0.94,0.63,0.56,0.16,0.12,0.01,-0.06,0.04,-0.04,-0.02,0.03,0.14,0.14,0.18,0.21
22,0.700,0.97,0.64,0.54,0.14,0.12,0.04,-0.03,0.03,-0.05,-0.03,-0.02,0.13,0.12,0.15,0.29
23,0.733,0.98,0.64,0.55,0.04,0.07,0.02,-0.08,0.02,-0.04,-0.01,-0.06,0.07,0.10,0.22,0.30
24,0.767,0.97,0.65,0.53,0.05,0.09,0.01,-0.09,-0.03,-0.04,-0.03,-0.04,0.07,0.10,0.18,0.48
25,0.800,0.98,0.66,0.54,0.11,0.11,0.01,-0.10,-0.02,0.00,-0.02,-0.04,0.06,0.10,0.20,0.35
26,0.833,0.98,0.66,0.54,0.25,0.24,-0.00,-0.14,-0.08,0.03,-0.03,-0.04,0.08,0.08,0.18,0.36
27,0.867,0.98,0.67,0.52,0.13,0.10,-0.01,-0.09,-0.06,0.01,-0.03,-0.05,0.08,0.06,0.17,0.38
28,0.900,0.98,0.67,0.53,0.17,0.13,-0.02,-0.11,-0.08,0.00,-0.05,-0.04,0.04,0.04,0.10,0.32
29,0.933,0.98,0.68,0.54,0.22,0.21,0.01,-0.13,-0.09,0.02,-0.04,-0.05,0.05,0.02,0.10,0.35
30,0.967,0.98,0.69,0.55,0.43,0.45,0.01,-0.12,-0.10,0.03,-0.02,-0.01,0.05,0.05,0.16,0.50
31,1.000,0.97,0.70,0.58,0.11,0.10,0.11,-0.09,-0.10,0.04,-0.05,-0.03,0.03,0.01,0.12,0.41
32,1.033,0.97,0.70,0.58,0.19,0.18,0.03,-0.08,-0.09,0.03,-0.05,-0.01,0.03,0.04,0.16,0.44
33,1.067,0.97,0.69,0.59,0.24,0.25,-0.01,-0.07,-0.06,0.01,-0.00,-0.02,0.00,0.02,0.15,0.44
34,1.100,0.97,0.69,0.59,0.29,0.28,0.01,-0.05,-0.05,0.01,-0.00,-0.01,0.03,0.03,0.17,0.51
35,1.133,0.97,0.69,0.62,0.08,0.09,-0.00,-0.05,-0.06,-0.01,0.01,-0.00,0.04,0.04,0.17,0.39
36,1.167,0.97,0.70,0.62,0.08,0.13,0.02,-0.06,-0.03,0.01,-0.02,0.02,0.07,0.05,0.23,0.38
37,1.200,0.98,0.67,0.64,0.10,0.12,0.08,-0.11,-0.02,0.05,-0.04,-0.00,-0.01,0.04,0.19,0.29
38,1.233,0.98,0.64,0.62,0.03,0.05,0.12,-0.11,-0.04,0.06,-0.05,0.02,-0.01,0.04,0.22,0.29
39,1.267,0.97,0.62,0.63,0.01,0.03,0.14,-0.07,-0.05,0.06,-0.02,-0.00,-0.03,0.03,0.20,0.33
40,1.300,0.98,0.65,0.63,0.00,0.03,0.08,-0.06,-0.05,0.05,-0.06,0.00,0.00,0.02,0.18,0.33
41,1.333,0.98,0.64,0.62,0.02,0.03,0.01,-0.04,-0.07,0.03,-0.04,-0.01,0.04,0.06,0.24,0.28
42,1.367,0.98,0.65,0.61,0.06,0.03,0.00,-0.08,-0.01,0.02,-0.06,-0.02,0.06,0.05,0.25,0.20
43,1.400,0.98,0.64,0.61,0.10,0.07,-0.03,-0.07,-0.02,0.01,-0.06,-0.02,0.08,0.05,0.19,0.15
44,1.433,0.97,0.64,0.61,0.21,0.19,-0.07,-0.08,-0.01,-0.02,-0.09,-0.03,0.06,0.06,0.25,0.20
45,1.467,0.98,0.63,0.60,0.42,0.51,-0.11,-0.05,-0.03,-0.03,-0.04,-0.04,0.11,0.09,0.27,0.30
46,1.500,0.97,0.62,0.60,0.31,0.34,-0.09,-0.05,-0.03,-0.06,-0.06,-0.07,0.10,0.05,0.28,0.23
47,1.533,0.98,0.61,0.60,0.23,0.28,-0.06,-0.04,-0.03,-0.04,-0.08,-0.04,0.09,0.03,0.32,0.19
48,1.567,0.98,0.61,0.60,0.34,0.45,-0.06,-0.04,-0.06,-0.03,-0.07,-0.05,0.08,0.03,0.27,0.20
49,1.600,0.97,0.61,0.60,0.34,0.40,-0.05,0.05,-0.02,-0.03,-0.02,-0.07,0.09,0.05,0.23,0.20
50,1.633,0.98,0.61,0.60,0.27,0.35,-0.03,0.09,0.02,-0.03,-0.02,-0.08,0.12,0.07,0.23,0.20
51,1.667,0.98,0.59,0.61,0.25,0.30,-0.04,0.05,-0.03,-0.04,-0.06,-0.07,0.14,0.06,0.29,0.19
52,1.700,0.97,0.61,0.61,0.17,0.21,-0.01,0.03,-0.02,-0.02,-0.02,-0.07,0.14,0.09,0.24,0.28
53,1.733,0.97,0.60,0.61,0.14,0.16,-0.01,0.05,-0.04,0.01,-0.04,-0.06,0.13,0.09,0.23,0.22
54,1.767,0.96,0.61,0.62,0.14,0.14,0.05,0.04,-0.03,0.03,-0.05,-0.09,0.13,0.08,0.15,0.27
55,1.800,0.95,0.59,0.61,0.12,0.14,0.05,-0.01,0.02,0.02,-0.09,-0.07,0.09,0.07,0.21,0.16
56,1.833,0.96,0.58,0.60,0.13,0.13,0.04,-0.05,0.06,-0.03,-0.06,-0.06,0.11,0.07,0.32,0.07
57,1.867,0.96,0.58,0.60,0.09,0.09,0.03,-0.05,0.06,-0.03,-0.08,-0.06,0.12,0.06,0.34,0.11
58,1.900,0.96,0.58,0.60,0.05,0.05,0.05,-0.04,0.05,-0.02,-0.08,-0.04,0.11,0.06,0.35,0.07
59,1.933,0.97,0.59,0.59,0.08,0.04,0.07,-0.04,0.08,-0.02,-0.07,-0.05,0.10,0.08,0.33,0.04
60,1.967,0.97,0.60,0.60,0.02,0.04,0.05,-0.06,0.07,-0.02,-0.08,-0.04,0.08,0.07,0.33,0.10
61,2.000,0.96,0.59,0.59,0.01,0.02,0.12,-0.05,0.08,-0.00,-0.06,-0.05,0.07,0.08,0.31,0.08
62,2.033,0.98,0.58,0.58,-0.03,-0.01,0.06,-0.07,0.06,-0.00,-0.06,-0.04,0.06,0.09,0.47,0.02
63,2.067,0.99,0.58,0.58,0.06,0.06,0.12,-0.03,0.06,0.03,-0.05,-0.03,0.06,0.10,0.42,0.06
64,2.100,0.98,0.58,0.57,-0.01,0.03,0.22,-0.02,0.02,0.08,-0.09,-0.01,0.04,0.10,0.51,0.03
65,2.133,0.95,0.56,0.56,0.04,0.05,0.13,-0.04,0.06,0.09,-0.08,-0.01,0.04,0.09,0.57,0.02
66,2.167,0.90,0.53,0.55,0.06,0.09,0.70,-0.04,0.04,0.14,-0.10,-0.01,0.02,0.01,0.67,-0.02
67,2.200,0.91,0.50,0.56,0.04,0.13,0.42,-0.08,0.02,0.07,-0.09,-0.05,0.01,0.08,0.81,-0.08
68,2.233,0.69,0.53,0.56,-0.01,0.11,0.15,-0.11,-0.05,0.09,-0.18,0.00,-0.14,0.09,1.18,0.17
69,2.267,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2.300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,2.333,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
72,2.367,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,2.400,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,2.433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,2.467,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,2.500,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,2.533,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,2.567,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,2.600,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,2.633,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,2.667,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,2.700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,2.733,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,2.767,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
85,2.800,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,2.833,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,2.867,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,2.900,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,2.933,0.62,0.52,0.30,0.40,0.30,0.69,0.30,0.10,0.25,-0.01,0.15,0.07,-0.04,0.78,0.05
90,2.967,0.69,0.68,0.42,0.10,0.23,0.48,0.17,-0.01,0.24,-0.15,0.01,0.06,0.08,0.21,0.21
91,3.000,0.77,0.61,0.44,0.21,0.24,0.42,0.02,0.13,0.10,-0.07,-0.07,0.04,0.08,0.17,0.16
92,3.033,0.88,0.65,0.41,0.06,0.09,0.48,-0.11,0.14,0.12,-0.02,-0.03,-0.03,0.13,0.30,0.11
93,3.067,0.93,0.71,0.40,0.05,0.06,0.10,-0.08,0.10,0.12,-0.03,-0.00,-0.05,0.09,0.44,0.05
94,3.100,0.88,0.70,0.40,0.08,0.08,0.08,-0.09,0.05,0.08,-0.01,-0.00,-0.03,0.04,0.47,0.08
95,3.133,0.88,0.71,0.45,0.08,0.08,0.11,-0.09,0.07,0.09,-0.06,0.00,-0.03,-0.00,0.08,0.11
96,3.167,0.86,0.70,0.51,0.09,0.10,0.10,-0.08,0.06,0.07,-0.06,-0.02,-0.05,-0.04,0.08,0.15
97,3.200,0.90,0.74,0.52,0.04,0.03,0.09,-0.08,0.03,0.06,-0.05,-0.04,-0.03,-0.01,0.18,0.20
98,3.233,0.94,0.76,0.51,0.03,0.02,0.15,-0.02,0.06,0.09,-0.03,-0.02,-0.06,-0.01,0.19,0.12
99,3.267,0.94,0.76,0.53,0.07,0.05,0.14,-0.01,0.05,0.08,-0.06,-0.02,-0.06,-0.03,0.10,0.12
100,3.300,0.93,0.74,0.54,0.09,0.04,0.14,-0.02,0.04,0.09,-0.07,-0.00,-0.03,-0.04,0.04,0.07
101,3.333,0.93,0.72,0.56,0.06,0.04,0.08,-0.04,0.02,0.08,-0.07,-0.00,-0.04,-0.03,0.01,0.06
102,3.367,0.95,0.70,0.58,0.08,0.04,0.11,-0.04,0.04,0.07,-0.06,-0.02,-0.03,-0.02,0.02,0.04
103,3.400,0.95,0.71,0.59,0.09,0.03,0.08,-0.03,0.06,0.07,-0.02,0.00,-0.03,-0.01,0.04,0.08
104,3.433,0.96,0.69,0.58,0.11,0.02,0.10,-0.00,0.06,0.09,-0.01,0.03,-0.03,-0.02,0.03,0.09
105,3.467,0.96,0.71,0.58,0.11,0.03,0.14,0.00,0.08,0.09,-0.03,0.03,0.00,-0.03,0.00,0.06
106,3.500,0.97,0.70,0.57,0.12,0.03,0.13,0.01,0.09,0.07,-0.05,-0.00,-0.01,-0.04,-0.01,0.08
107,3.533,0.98,0.69,0.56,0.05,-0.01,0.13,-0.01,0.06,0.06,-0.05,0.00,0.00,-0.05,-0.03,0.05
108,3.567,0.98,0.68,0.57,0.07,-0.00,0.19,0.02,0.07,0.09,-0.04,-0.02,-0.02,-0.04,-0.04,0.05
109,3.600,0.98,0.68,0.56,0.03,-0.01,0.21,0.04,0.08,0.08,-0.03,-0.01,-0.02,-0.05,-0.05,0.05
110,3.633,0.98,0.69,0.55,0.04,-0.02,0.26,0.08,0.09,0.10,-0.02,-0.01,-0.01,-0.04,-0.05,0.03
111,3.667,0.98,0.68,0.56,0.05,-0.04,0.27,0.10,0.11,0.10,-0.02,-0.02,-0.01,-0.04,-0.05,0.02
112,3.700,0.97,0.68,0.57,0.04,-0.02,0.32,0.10,0.10,0.10,-0.00,-0.01,0.01,-0.03,-0.04,0.02
113,3.733,0.95,0.67,0.55,0.03,-0.00,0.24,0.09,0.10,0.10,-0.04,-0.01,-0.01,-0.03,-0.03,0.01
114,3.767,0.93,0.68,0.56,0.04,-0.02,0.24,0.08,0.12,0.10,-0.01,-0.02,0.02,-0.04,-0.02,-0.04
115,3.800,0.93,0.67,0.55,0.05,-0.01,0.23,0.06,0.10,0.10,-0.02,-0.00,0.02,-0.02,0.01,-0.03
116,3.833,0.91,0.68,0.54,0.05,-0.03,0.25,0.06,0.13,0.08,0.00,-0.00,-0.03,-0.02,-0.02,0.06
117,3.867,0.88,0.69,0.52,0.07,-0.00,0.14,0.02,0.12,0.08,0.02,0.00,-0.05,-0.02,0.02,0.17
118,3.900,0.85,0.69,0.51,0.07,-0.00,0.18,-0.02,0.07,0.10,-0.05,-0.00,-0.08,-0.01,0.05,0.15
119,3.933,0.78,0.72,0.49,0.18,0.13,0.23,0.04,0.09,0.10,-0.10,0.03,-0.07,0.04,0.08,0.15
120,3.967,0.83,0.67,0.49,0.14,-0.01,0.82,-0.02,-0.02,0.18,-0.19,0.01,-0.12,0.00,0.10,0.19
121,4.000,0.66,0.68,0.53,0.21,0.12,0.41,0.09,-0.03,0.12,-0.17,-0.01,-0.04,0.02,0.08,0.25
122,4.033,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,4.067,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,4.100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,4.133,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,4.167,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,4.200,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,4.233,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,4.267,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,4.300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,4.333,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,4.367,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,4.400,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,4.433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,4.467,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
136,4.500,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,4.533,0.60,0.69,0.43,0.17,0.13,0.17,0.00,0.07,0.08,-0.10,0.01,-0.10,-0.00,0.19,0.15
138,4.567,0.76,0.73,0.48,0.29,0.15,0.54,0.08,0.04,0.12,-0.12,-0.00,-0.03,-0.03,0.07,0.24
139,4.600,0.86,0.72,0.46,0.08,0.05,0.92,-0.08,0.07,0.14,-0.04,-0.02,-0.07,-0.00,0.06,0.30
140,4.633,0.86,0.72,0.49,0.17,0.13,0.12,-0.10,0.07,0.06,-0.13,-0.05,-0.03,0.01,0.18,0.34
141,4.667,0.85,0.74,0.47,0.10,0.08,0.00,-0.11,0.00,0.01,-0.13,-0.07,-0.02,0.01,0.43,0.42
142,4.700,0.87,0.75,0.51,0.10,0.06,0.05,-0.07,-0.01,0.05,-0.13,-0.07,-0.00,-0.02,0.15,0.37
143,4.733,0.91,0.72,0.56,0.05,0.08,0.05,-0.07,-0.03,0.05,-0.18,-0.07,-0.03,-0.00,0.20,0.46
144,4.767,0.92,0.73,0.55,0.03,0.11,0.03,-0.09,-0.04,0.04,-0.16,-0.03,0.01,0.06,0.52,0.60
145,4.800,0.92,0.71,0.55,0.02,0.12,0.04,-0.10,-0.03,0.05,-0.13,-0.02,0.03,0.09,0.52,0.63
146,4.833,0.95,0.70,0.54,-0.01,0.09,0.03,-0.10,-0.06,0.06,-0.08,-0.01,0.05,0.04,0.39,0.84
147,4.867,0.95,0.69,0.55,0.00,0.09,0.05,-0.07,-0.06,0.06,-0.08,-0.04,0.07,0.06,0.31,0.70
148,4.900,0.96,0.69,0.55,0.02,0.07,0.10,-0.08,-0.02,0.07,-0.03,-0.05,0.12,0.01,0.15,0.62
149,4.933,0.96,0.69,0.55,0.00,0.04,0.12,-0.04,-0.03,0.07,-0.04,-0.07,0.16,-0.00,0.13,0.68
150,4.967,0.95,0.69,0.55,0.00,0.06,0.08,-0.06,-0.04,0.09,-0.05,-0.07,0.21,0.03,0.19,0.50
