frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.75,0.63,0.55,0.79,0.02,0.66,0.56,0.08,0.20,1.03,1.60,0.09,-0.09,0.01
2,0.033,0.95,0.75,0.61,0.28,0.43,-0.02,0.40,0.55,0.10,0.22,1.03,1.67,0.16,0.02,0.02
3,0.067,0.95,0.75,0.61,0.29,0.42,-0.03,0.48,0.56,0.09,0.28,0.83,1.49,0.15,-0.04,0.06
4,0.100,0.96,0.74,0.60,0.24,0.34,0.03,0.38,0.57,0.11,0.24,0.80,1.40,0.16,-0.03,0.04
5,0.133,0.96,0.74,0.60,0.39,0.55,-0.04,0.57,0.53,0.06,0.19,0.80,1.51,0.17,-0.06,0.03
6,0.167,0.96,0.74,0.60,0.47,0.58,0.00,0.58,0.53,0.05,0.25,0.88,1.46,0.12,-0.08,-0.00
7,0.200,0.97,0.74,0.57,0.24,0.33,0.11,0.20,0.45,0.04,0.19,0.99,1.62,0.12,-0.04,0.02
8,0.233,0.97,0.74,0.56,0.36,0.44,0.11,0.22,0.50,0.05,0.19,1.01,1.62,0.09,-0.00,0.05
9,0.267,0.96,0.73,0.57,0.57,0.64,0.09,0.24,0.46,0.02,0.27,1.05,1.83,0.11,-0.06,0.04
10,0.300,0.97,0.73,0.57,0.65,0.80,-0.02,0.29,0.50,0.01,0.30,0.94,1.61,0.12,-0.01,0.05
11,0.333,0.97,0.74,0.57,0.44,0.65,0.02,0.26,0.52,0.03,0.30,0.98,1.72,0.14,0.06,0.01
12,0.367,0.96,0.74,0.56,0.64,0.85,-0.03,0.31,0.49,-0.00,0.27,0.99,1.69,0.13,0.08,-0.02
13,0.400,0.97,0.74,0.55,0.33,0.44,-0.04,0.10,0.42,0.05,0.14,1.20,1.55,0.09,0.15,0.08
14,0.433,0.98,0.75,0.54,0.49,0.68,-0.06,0.11,0.47,0.05,0.18,1.26,1.55,0.09,0.11,-0.01
15,0.467,0.97,0.74,0.53,0.59,0.59,-0.03,0.09,0.50,0.04,0.14,1.21,1.74,0.03,0.12,0.02
16,0.500,0.95,0.76,0.51,0.18,0.22,0.01,0.12,0.48,0.05,0.10,1.26,1.25,0.07,0.18,0.10
17,0.533,0.95,0.75,0.52,0.14,0.15,-0.03,0.08,0.46,0.06,0.09,1.14,1.15,0.10,0.19,0.14
18,0.567,0.95,0.76,0.52,0.28,0.27,-0.06,0.03,0.43,0.06,0.10,1.12,1.40,0.08,0.08,0.07
19,0.600,0.96,0.75,0.53,0.19,0.23,-0.08,0.02,0.36,0.01,0.10,1.24,1.46,0.12,0.07,0.08
20,0.633,0.96,0.74,0.53,0.37,0.52,-0.07,0.01,0.39,0.01,0.09,1.41,1.58,0.09,0.10,0.16
21,0.667,0.95,0.75,0.52,0.27,0.46,-0.04,0.06,0.45,0.02,0.17,1.44,1.77,0.05,0.23,0.22
22,0.700,0.95,0.76,0.51,0.37,0.62,0.02,0.07,0.52,0.01,0.23,1.40,1.39,0.12,0.22,0.04
23,0.733,0.95,0.75,0.51,0.64,0.98,-0.02,0.07,0.41,-0.01,0.26,1.34,1.25,0.19,0.27,0.07
