frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.62,0.39,0.01,0.09,0.13,-0.05,0.45,0.07,-0.04,0.84,0.44,-0.06,-0.01,-0.05
2,0.033,0.93,0.58,0.40,0.09,0.14,0.15,-0.02,0.49,0.06,-0.11,0.80,0.57,-0.06,0.03,-0.07
3,0.067,0.93,0.58,0.41,0.13,0.14,0.19,-0.02,0.41,0.06,-0.12,0.99,0.76,-0.06,0.05,-0.07
4,0.100,0.93,0.58,0.41,0.11,0.08,0.17,-0.03,0.52,0.08,-0.05,0.86,0.53,-0.07,0.07,-0.11
5,0.133,0.94,0.59,0.42,0.09,0.04,0.21,-0.01,0.45,0.05,-0.11,0.91,0.51,-0.01,0.12,-0.06
6,0.167,0.94,0.59,0.42,0.04,0.04,0.19,-0.03,0.47,0.06,-0.06,0.84,0.57,-0.04,0.17,-0.07
7,0.200,0.93,0.59,0.41,0.32,0.23,0.18,-0.04,0.53,0.05,-0.00,0.91,0.61,-0.05,0.18,-0.04
8,0.233,0.93,0.59,0.41,0.33,0.22,0.19,-0.02,0.63,0.00,0.02,0.92,0.69,-0.04,0.22,-0.05
9,0.267,0.93,0.60,0.41,0.10,0.08,0.18,-0.00,0.33,0.09,0.01,0.75,0.44,0.01,0.14,-0.06
10,0.300,0.92,0.60,0.42,0.23,0.12,0.17,0.01,0.49,0.09,0.00,0.69,0.47,0.01,0.14,-0.05
11,0.333,0.92,0.61,0.42,0.28,0.18,0.15,-0.02,0.48,0.09,0.03,0.79,0.46,-0.02,0.15,0.02
12,0.367,0.92,0.61,0.42,0.24,0.14,0.14,-0.00,0.38,0.09,0.03,0.54,0.29,-0.02,0.13,0.01
13,0.400,0.91,0.62,0.43,0.18,0.11,0.12,-0.04,0.28,0.07,0.01,0.54,0.30,-0.04,0.10,-0.01
14,0.433,0.92,0.62,0.42,0.17,0.12,0.13,-0.00,0.33,0.07,-0.02,0.61,0.27,0.03,0.09,-0.00
15,0.467,0.92,0.64,0.42,0.04,0.02,0.12,-0.04,0.23,0.08,0.07,0.70,0.21,0.02,0.09,-0.01
16,0.500,0.94,0.63,0.43,0.11,0.07,0.11,-0.03,0.31,0.05,0.03,0.78,0.23,0.01,0.13,0.03
17,0.533,0.95,0.64,0.43,0.11,0.05,0.11,-0.03,0.25,0.10,0.05,0.43,0.12,0.02,0.10,-0.00
18,0.567,0.95,0.64,0.42,0.12,0.06,0.15,-0.02,0.29,0.09,0.03,0.49,0.11,-0.01,0.06,-0.01
19,0.600,0.94,0.65,0.44,0.11,0.06,0.14,-0.02,0.26,0.10,0.02,0.47,0.14,-0.01,0.07,0.02
20,0.633,0.94,0.65,0.43,0.10,0.06,0.11,-0.03,0.24,0.09,0.01,0.52,0.11,-0.02,0.05,0.02
21,0.667,0.94,0.65,0.44,0.16,0.13,0.13,-0.05,0.25,0.11,-0.01,0.50,0.13,-0.00,0.07,0.04
22,0.700,0.94,0.65,0.44,0.13,0.09,0.11,-0.03,0.29,0.09,-0.00,0.49,0.13,-0.02,0.09,0.01
23,0.733,0.94,0.65,0.44,0.12,0.14,0.09,-0.05,0.28,0.08,0.02,0.56,0.16,-0.02,0.09,0.02
24,0.767,0.94,0.65,0.44,0.06,0.07,0.10,-0.04,0.32,0.07,-0.00,0.77,0.27,-0.01,0.12,0.01
25,0.800,0.95,0.65,0.44,0.09,0.03,0.13,-0.02,0.49,0.05,0.02,0.70,0.28,-0.02,0.09,-0.04
26,0.833,0.95,0.64,0.44,0.12,0.08,0.13,-0.02,0.53,0.05,0.00,0.77,0.29,-0.02,0.08,-0.03
27,0.867,0.95,0.64,0.45,0.08,0.04,0.14,-0.04,0.59,0.05,0.06,0.80,0.33,0.01,0.11,-0.02
28,0.900,0.95,0.63,0.44,0.05,0.05,0.15,0.00,0.47,0.04,0.01,0.74,0.32,0.01,0.12,-0.00
29,0.933,0.93,0.62,0.45,0.09,0.09,0.11,0.03,0.45,0.05,-0.03,0.67,0.25,0.02,0.14,0.02
30,0.967,0.91,0.62,0.46,0.08,0.07,0.13,0.01,0.37,0.08,-0.02,0.60,0.27,0.03,0.10,0.04
31,1.000,0.92,0.61,0.45,0.12,0.09,0.12,-0.02,0.34,0.09,0.02,0.65,0.28,0.03,0.15,0.02
