frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.929,0.661,0.512,0.027,-0.050,0.024,-0.005,0.350,-0.028,0.634,-0.026,0.004,0.437,0.158,0.416
2,0.033,0.929,0.658,0.504,-0.005,-0.043,0.042,-0.022,0.409,0.000,0.623,0.016,-0.111,0.764,0.125,0.307
3,0.067,0.929,0.655,0.510,0.001,-0.077,0.019,-0.024,0.416,-0.051,0.647,0.007,-0.061,0.455,0.157,0.394
4,0.100,0.924,0.654,0.507,0.027,-0.037,0.033,-0.013,0.372,-0.034,0.513,0.013,-0.053,0.400,0.122,0.355
5,0.133,0.925,0.657,0.514,-0.022,-0.054,0.066,-0.018,0.354,0.007,0.509,0.025,-0.006,0.416,0.048,0.228
6,0.167,0.924,0.665,0.511,0.004,-0.056,0.091,-0.026,0.330,-0.003,0.560,0.058,0.006,0.364,0.053,0.174
7,0.200,0.932,0.666,0.513,0.046,-0.064,0.047,-0.003,0.400,-0.045,0.821,0.011,-0.018,0.320,0.126,0.280
8,0.233,0.935,0.676,0.515,0.033,-0.064,0.094,-0.006,0.374,-0.053,0.669,0.012,-0.041,0.278,0.093,0.249
9,0.267,0.936,0.675,0.513,0.023,-0.065,0.075,-0.014,0.319,-0.050,0.692,0.013,-0.082,0.248,0.082,0.293
10,0.300,0.940,0.673,0.511,0.037,-0.051,0.086,0.018,0.336,-0.048,0.690,0.031,-0.060,0.251,0.054,0.257
11,0.333,0.941,0.673,0.515,0.030,-0.046,0.062,-0.008,0.352,-0.041,0.778,-0.003,-0.076,0.272,0.062,0.298
12,0.367,0.940,0.674,0.515,0.031,-0.042,0.060,-0.006,0.355,-0.054,0.757,-0.005,-0.080,0.261,0.064,0.293
13,0.400,0.936,0.685,0.507,0.001,-0.085,0.081,-0.015,0.306,-0.066,0.689,0.030,-0.057,0.091,0.027,0.171
14,0.433,0.939,0.676,0.509,-0.010,-0.087,0.065,0.013,0.277,-0.079,0.713,0.020,-0.059,0.146,0.021,0.201
15,0.467,0.936,0.683,0.505,-0.012,-0.083,0.083,0.021,0.253,-0.068,0.579,0.025,-0.068,0.107,0.015,0.196
16,0.500,0.935,0.689,0.508,-0.009,-0.083,0.070,0.014,0.273,-0.073,0.614,0.033,-0.066,0.089,0.037,0.185
17,0.533,0.936,0.684,0.504,-0.016,-0.081,0.092,0.022,0.243,-0.070,0.624,0.036,-0.057,0.059,0.015,0.219
18,0.567,0.936,0.684,0.507,-0.018,-0.076,0.082,0.029,0.277,-0.067,0.637,0.029,-0.057,0.111,0.033,0.289
19,0.600,0.939,0.675,0.506,-0.009,-0.074,0.093,0.044,0.237,-0.067,0.512,0.077,-0.058,0.058,0.004,0.193
20,0.633,0.938,0.672,0.506,-0.021,-0.076,0.093,0.043,0.239,-0.040,0.480,0.104,-0.066,0.077,0.018,0.205
21,0.667,0.936,0.672,0.506,-0.017,-0.070,0.089,0.037,0.257,-0.039,0.476,0.107,-0.052,0.051,0.021,0.232
22,0.700,0.936,0.672,0.504,-0.023,-0.061,0.095,0.040,0.257,-0.033,0.396,0.117,-0.068,0.020,0.045,0.302
23,0.733,0.936,0.668,0.502,-0.005,-0.065,0.102,0.030,0.260,-0.037,0.372,0.096,-0.046,0.007,0.042,0.275
24,0.767,0.937,0.678,0.504,-0.021,-0.042,0.059,0.023,0.288,-0.044,0.551,0.094,-0.046,0.015,0.075,0.350
