frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.945,0.605,0.546,0.014,0.002,-0.004,-0.052,0.273,-0.044,0.116,-0.036,0.052,0.000,0.117,0.023
2,0.033,0.946,0.610,0.548,-0.002,0.017,-0.007,-0.052,0.291,-0.040,0.126,-0.032,0.073,0.012,0.117,-0.000
3,0.067,0.947,0.612,0.545,-0.005,-0.008,-0.016,-0.049,0.286,-0.038,0.105,-0.018,0.043,0.000,0.104,-0.016
4,0.100,0.946,0.609,0.547,-0.012,-0.018,-0.021,-0.046,0.298,-0.042,0.136,-0.025,0.031,-0.022,0.082,-0.027
5,0.133,0.949,0.610,0.546,-0.013,-0.011,-0.038,-0.063,0.311,-0.041,0.146,-0.024,0.016,-0.027,0.103,-0.013
6,0.167,0.948,0.611,0.545,-0.003,-0.006,-0.026,-0.070,0.321,-0.040,0.135,-0.048,0.001,-0.007,0.114,-0.012
7,0.200,0.949,0.603,0.549,-0.004,-0.006,-0.032,-0.052,0.262,-0.031,0.102,-0.040,0.029,0.007,0.120,0.003
8,0.233,0.949,0.604,0.549,-0.010,-0.019,-0.046,-0.063,0.288,-0.034,0.130,-0.050,0.047,0.020,0.123,-0.022
9,0.267,0.947,0.612,0.543,-0.008,-0.009,-0.027,-0.054,0.283,-0.025,0.081,-0.039,0.045,0.025,0.133,0.005
10,0.300,0.947,0.606,0.550,-0.019,-0.011,-0.056,-0.061,0.346,-0.025,0.146,-0.054,0.064,0.045,0.114,-0.035
11,0.333,0.947,0.606,0.544,-0.041,-0.022,-0.025,-0.075,0.337,-0.037,0.167,-0.027,0.045,0.019,0.130,-0.048
12,0.367,0.947,0.608,0.548,-0.057,-0.025,-0.007,-0.063,0.266,-0.036,0.142,-0.011,0.052,0.037,0.091,-0.039
13,0.400,0.948,0.607,0.542,-0.023,-0.076,0.002,-0.041,0.255,-0.024,0.134,-0.009,0.053,0.015,0.085,-0.065
14,0.433,0.944,0.611,0.545,-0.030,-0.076,0.022,-0.053,0.252,-0.033,0.120,-0.011,0.071,0.004,0.059,-0.054
15,0.467,0.939,0.607,0.554,-0.036,-0.047,0.003,-0.039,0.317,-0.054,0.154,-0.017,0.059,-0.007,0.089,-0.051
16,0.500,0.938,0.600,0.557,-0.038,-0.033,-0.008,-0.058,0.300,-0.049,0.119,-0.039,0.062,0.017,0.076,-0.056
17,0.533,0.947,0.604,0.547,-0.035,-0.025,-0.019,-0.050,0.337,-0.061,0.173,-0.047,0.057,0.021,0.066,-0.068
18,0.567,0.945,0.610,0.556,-0.049,-0.040,0.017,-0.051,0.308,-0.047,0.104,-0.028,0.057,0.030,0.049,-0.044
19,0.600,0.949,0.611,0.550,-0.036,-0.001,-0.010,-0.031,0.227,-0.032,0.034,-0.034,0.014,0.025,0.092,-0.025
20,0.633,0.961,0.608,0.551,-0.019,0.002,0.055,-0.050,0.193,-0.019,0.028,0.025,0.022,0.016,0.024,-0.037
21,0.667,0.958,0.635,0.537,0.006,-0.027,0.058,-0.053,0.214,-0.003,0.036,0.010,0.037,0.026,0.014,-0.076
22,0.700,0.966,0.642,0.537,0.027,-0.027,0.088,-0.017,0.123,-0.000,0.016,-0.013,0.044,-0.006,0.059,-0.036
23,0.733,0.962,0.635,0.522,0.028,-0.036,0.180,-0.025,0.029,0.010,-0.001,-0.047,0.022,-0.015,0.023,-0.032
24,0.767,0.957,0.650,0.535,0.025,-0.045,0.282,-0.032,0.029,0.016,-0.032,-0.053,0.028,-0.020,0.012,-0.034
25,0.800,0.959,0.650,0.530,0.049,-0.020,0.312,-0.039,0.066,0.026,-0.061,-0.073,0.008,0.012,0.044,-0.069
26,0.833,0.954,0.654,0.541,0.076,-0.037,0.267,-0.029,0.059,0.021,-0.043,-0.070,0.020,0.032,0.056,-0.044
27,0.867,0.951,0.659,0.546,0.054,-0.039,0.333,-0.005,0.101,-0.014,-0.067,-0.056,0.017,0.038,0.057,-0.068
28,0.900,0.946,0.675,0.533,0.029,-0.019,0.367,-0.024,0.086,-0.006,-0.103,-0.079,0.024,0.012,0.028,-0.095
29,0.933,0.958,0.671,0.549,0.029,-0.005,0.391,-0.031,0.097,-0.002,-0.067,-0.092,0.022,0.019,0.070,-0.080
30,0.967,0.957,0.692,0.545,-0.006,-0.003,0.387,-0.030,0.043,0.002,-0.055,-0.066,0.027,-0.012,0.060,-0.037
31,1.000,0.964,0.695,0.532,0.026,-0.011,0.335,-0.043,0.074,0.003,-0.081,-0.061,0.024,-0.007,0.031,-0.033
32,1.033,0.962,0.685,0.553,-0.014,0.003,0.407,-0.041,0.105,-0.006,-0.105,-0.050,0.060,0.005,0.028,-0.051
33,1.067,0.961,0.684,0.549,-0.000,0.002,0.370,-0.029,0.115,-0.009,-0.072,-0.074,0.049,0.019,0.036,-0.065
34,1.100,0.960,0.679,0.560,-0.037,-0.046,0.303,-0.050,0.075,0.016,0.010,-0.042,0.081,0.050,0.026,-0.050
35,1.133,0.967,0.684,0.562,0.022,-0.041,0.397,-0.037,0.010,0.054,-0.031,-0.027,0.095,0.065,-0.002,-0.084
36,1.167,0.967,0.704,0.573,0.008,-0.023,0.379,-0.043,0.090,0.044,-0.006,-0.023,0.080,0.071,0.004,-0.086
37,1.200,0.965,0.707,0.569,0.037,-0.029,0.427,-0.046,0.096,0.066,0.067,-0.046,0.069,0.079,0.024,-0.104
38,1.233,0.969,0.716,0.579,0.010,-0.031,0.471,-0.032,0.075,0.058,0.090,-0.049,0.069,0.085,0.006,-0.089
39,1.267,0.969,0.730,0.578,0.007,-0.059,0.404,-0.019,0.088,0.048,0.038,-0.026,0.088,0.063,0.015,-0.082
40,1.300,0.972,0.726,0.591,-0.005,-0.074,0.435,-0.008,0.094,0.043,0.063,-0.026,0.108,0.076,0.027,-0.078
41,1.333,0.976,0.719,0.612,0.004,-0.047,0.452,-0.038,0.099,0.029,0.097,-0.036,0.116,0.084,0.014,-0.072
42,1.367,0.973,0.729,0.621,0.002,-0.049,0.497,-0.045,0.115,0.005,0.072,-0.040,0.351,0.178,0.022,-0.054
43,1.400,0.968,0.731,0.625,0.009,-0.057,0.435,-0.040,0.112,0.016,0.101,-0.025,0.374,0.174,0.021,-0.069
44,1.433,0.967,0.730,0.631,-0.002,-0.062,0.445,-0.019,0.112,0.029,0.081,-0.055,0.629,0.254,0.033,-0.033
45,1.467,0.964,0.735,0.635,0.001,-0.070,0.480,-0.035,0.257,0.001,0.009,-0.059,0.516,0.208,0.024,-0.065
46,1.500,0.962,0.741,0.644,0.022,-0.076,0.547,-0.018,0.191,-0.018,0.052,-0.054,0.736,0.357,-0.059,-0.091
47,1.533,0.957,0.762,0.628,0.029,-0.048,0.439,-0.028,0.265,-0.024,0.057,-0.060,0.727,0.369,-0.053,-0.114
48,1.567,0.958,0.759,0.644,0.026,-0.054,0.493,-0.041,0.215,-0.008,0.026,-0.052,0.582,0.304,-0.036,-0.135
49,1.600,0.954,0.769,0.666,0.077,-0.027,0.438,-0.014,0.281,0.037,0.174,-0.036,0.835,0.498,-0.055,-0.080
50,1.633,0.949,0.773,0.683,0.054,-0.018,0.455,-0.019,0.257,0.043,0.312,-0.068,0.782,0.528,0.015,-0.064
51,1.667,0.955,0.783,0.685,0.075,-0.007,0.561,-0.061,0.357,-0.014,0.215,-0.114,1.278,0.550,-0.044,-0.145
52,1.700,0.953,0.786,0.696,0.065,0.006,0.560,-0.019,0.468,0.027,0.285,-0.079,1.451,0.526,-0.066,-0.174
53,1.733,0.951,0.769,0.705,0.087,-0.042,0.464,-0.040,0.301,0.002,0.155,-0.099,1.342,0.388,-0.081,-0.160
54,1.767,0.941,0.798,0.698,0.121,0.035,0.470,-0.038,0.308,0.040,0.229,-0.122,1.553,0.433,-0.068,-0.155
55,1.800,0.949,0.788,0.702,0.104,0.062,0.523,-0.047,0.308,0.019,0.203,-0.155,1.583,0.543,-0.065,-0.139
56,1.833,0.951,0.782,0.696,0.127,0.066,0.468,-0.041,0.191,0.038,0.200,-0.182,1.304,0.523,-0.045,-0.114
57,1.867,0.945,0.782,0.700,0.113,0.094,0.345,0.005,0.168,0.057,0.176,-0.148,1.146,0.451,-0.080,-0.115
58,1.900,0.941,0.780,0.687,0.064,0.035,0.387,0.007,0.125,0.060,0.136,-0.088,0.741,0.212,-0.012,-0.121
59,1.933,0.930,0.772,0.691,0.030,0.083,0.265,-0.003,0.170,0.086,0.224,-0.102,1.269,0.572,0.003,-0.134
60,1.967,0.934,0.773,0.672,0.009,0.063,0.272,0.016,0.183,0.110,0.173,-0.073,1.220,0.446,0.022,-0.121
61,2.000,0.932,0.776,0.673,0.027,0.052,0.235,0.000,0.139,0.101,0.180,-0.082,0.800,0.171,-0.014,-0.118
62,2.033,0.931,0.772,0.674,0.025,0.051,0.290,0.002,0.116,0.111,0.154,-0.077,0.707,0.185,-0.016,-0.138
63,2.067,0.933,0.777,0.676,0.039,0.051,0.300,0.006,0.172,0.100,0.089,-0.049,0.932,0.254,-0.026,-0.117
64,2.100,0.936,0.777,0.678,0.038,0.037,0.206,0.023,0.143,0.102,0.133,-0.041,0.728,0.198,-0.003,-0.107
65,2.133,0.936,0.781,0.678,0.025,0.036,0.233,0.025,0.134,0.120,0.133,-0.046,0.811,0.202,-0.014,-0.097
66,2.167,0.935,0.779,0.681,0.044,0.054,0.278,0.019,0.084,0.106,0.130,-0.051,0.860,0.190,-0.032,-0.105
67,2.200,0.936,0.779,0.676,0.039,0.052,0.308,0.029,0.089,0.100,0.090,-0.031,0.910,0.242,-0.023,-0.118
68,2.233,0.936,0.784,0.675,0.042,0.046,0.291,0.011,0.084,0.096,0.082,-0.029,1.107,0.211,-0.021,-0.112
69,2.267,0.936,0.783,0.674,0.044,0.039,0.269,0.015,0.094,0.100,0.095,-0.033,0.767,0.176,-0.034,-0.094
70,2.300,0.935,0.784,0.674,0.044,0.038,0.298,0.008,0.107,0.095,0.106,-0.036,0.939,0.195,-0.018,-0.100
71,2.333,0.942,0.786,0.675,0.036,0.049,0.300,-0.007,0.164,0.124,0.080,-0.036,0.891,0.233,-0.005,-0.126
72,2.367,0.941,0.786,0.674,0.053,0.041,0.293,0.005,0.135,0.116,0.080,-0.066,0.941,0.254,-0.024,-0.144
73,2.400,0.946,0.779,0.680,0.039,0.045,0.272,-0.004,0.124,0.114,0.186,-0.052,0.694,0.153,-0.004,-0.112
74,2.433,0.945,0.778,0.678,0.034,0.036,0.295,-0.002,0.109,0.115,0.180,-0.051,0.745,0.178,0.001,-0.118
75,2.467,0.947,0.778,0.682,0.045,0.048,0.324,-0.003,0.101,0.090,0.122,-0.048,0.866,0.154,-0.015,-0.119
76,2.500,0.951,0.776,0.684,0.040,0.044,0.317,0.002,0.084,0.093,0.103,-0.037,0.756,0.114,0.008,-0.131
77,2.533,0.947,0.778,0.681,0.041,0.051,0.333,-0.005,0.144,0.104,0.173,-0.031,0.629,0.077,0.014,-0.102
78,2.567,0.947,0.775,0.680,0.046,0.052,0.328,-0.007,0.141,0.100,0.155,-0.039,0.638,0.176,0.006,-0.132
79,2.600,0.945,0.776,0.680,0.036,0.049,0.321,-0.004,0.148,0.100,0.156,-0.045,0.730,0.182,-0.009,-0.117
80,2.633,0.946,0.773,0.676,0.039,0.042,0.336,0.021,0.128,0.104,0.152,-0.007,0.733,0.139,-0.015,-0.133
81,2.667,0.946,0.776,0.680,0.049,0.044,0.374,0.020,0.087,0.072,0.160,-0.041,0.686,0.111,-0.003,-0.130
82,2.700,0.949,0.781,0.676,0.038,0.037,0.357,0.016,0.088,0.084,0.140,-0.030,0.659,0.138,-0.014,-0.135
83,2.733,0.946,0.779,0.681,0.045,0.046,0.364,0.027,0.104,0.095,0.127,-0.009,0.569,0.120,-0.006,-0.116
84,2.767,0.946,0.773,0.681,0.029,0.038,0.341,0.020,0.085,0.102,0.144,-0.022,0.452,0.065,-0.039,-0.126
85,2.800,0.940,0.772,0.678,0.065,0.019,0.330,0.011,0.090,0.122,0.084,-0.020,0.290,0.028,-0.053,-0.115
86,2.833,0.942,0.770,0.679,0.054,0.021,0.410,0.015,0.102,0.119,0.085,-0.013,0.249,0.013,-0.047,-0.104
87,2.867,0.942,0.771,0.681,0.061,0.023,0.352,0.014,0.107,0.115,0.104,-0.020,0.260,0.009,-0.045,-0.102
88,2.900,0.943,0.768,0.679,0.054,0.026,0.379,0.020,0.101,0.109,0.127,-0.017,0.270,0.000,-0.046,-0.107
89,2.933,0.942,0.771,0.682,0.057,0.040,0.450,0.017,0.104,0.122,0.114,-0.013,0.338,-0.007,-0.041,-0.112
90,2.967,0.940,0.774,0.683,0.044,0.029,0.412,0.020,0.085,0.115,0.108,-0.015,0.269,0.008,-0.053,-0.128
91,3.000,0.938,0.774,0.680,0.046,0.027,0.397,0.011,0.094,0.107,0.103,-0.022,0.260,-0.004,-0.047,-0.123
92,3.033,0.940,0.778,0.676,0.053,0.053,0.444,0.017,0.097,0.128,0.091,-0.027,0.447,0.044,-0.049,-0.147
93,3.067,0.941,0.776,0.677,0.046,0.044,0.401,0.002,0.088,0.116,0.086,-0.024,0.471,0.036,-0.049,-0.135
94,3.100,0.942,0.781,0.673,0.032,0.031,0.376,0.002,0.101,0.119,0.109,-0.017,0.370,0.043,-0.022,-0.120
95,3.133,0.939,0.777,0.678,0.026,0.049,0.420,0.021,0.116,0.102,0.138,-0.020,0.483,0.059,-0.047,-0.153
96,3.167,0.940,0.773,0.677,0.041,0.044,0.386,0.022,0.112,0.107,0.154,-0.025,0.370,0.036,-0.030,-0.138
97,3.200,0.940,0.763,0.673,0.039,0.057,0.519,0.029,0.133,0.077,0.235,-0.048,0.439,0.052,-0.016,-0.134
98,3.233,0.939,0.764,0.676,0.044,0.059,0.589,0.016,0.119,0.061,0.227,-0.046,0.403,0.004,-0.055,-0.124
99,3.267,0.937,0.766,0.678,0.031,0.064,0.426,0.034,0.136,0.091,0.180,-0.056,0.462,0.056,-0.043,-0.125
100,3.300,0.942,0.764,0.680,0.007,0.041,0.412,0.038,0.113,0.082,0.170,-0.066,0.473,0.053,-0.045,-0.139
