frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.942,0.808,0.504,1.413,1.234,0.062,0.088,-0.025,0.051,0.817,-0.009,-0.016,0.025,-0.091,0.167
2,0.033,0.940,0.800,0.504,1.448,1.243,0.045,0.063,-0.003,0.062,0.712,0.000,0.050,0.034,-0.010,0.201
3,0.067,0.944,0.786,0.500,1.712,1.389,0.087,0.055,-0.028,0.060,0.734,-0.013,0.065,0.037,-0.045,0.174
4,0.100,0.941,0.782,0.501,1.734,1.411,0.029,0.062,-0.011,0.052,0.687,0.022,0.054,0.038,-0.030,0.197
5,0.133,0.942,0.786,0.499,1.715,1.442,0.026,0.043,-0.010,0.044,0.622,-0.017,0.086,0.062,0.002,0.222
6,0.167,0.945,0.786,0.499,1.579,1.256,0.086,0.040,-0.043,0.072,0.613,-0.004,0.007,0.049,-0.054,0.168
7,0.200,0.946,0.786,0.497,1.599,1.226,0.107,0.027,-0.019,0.081,0.554,-0.027,0.006,0.036,-0.055,0.167
8,0.233,0.947,0.789,0.500,1.533,1.286,0.089,0.052,-0.028,0.071,0.547,-0.030,0.025,0.034,-0.046,0.174
9,0.267,0.946,0.790,0.501,1.426,1.160,0.072,-0.005,-0.013,0.083,0.571,-0.026,-0.028,0.008,-0.096,0.162
10,0.300,0.941,0.790,0.500,1.587,1.295,0.078,0.025,0.005,0.074,0.488,-0.029,0.027,-0.003,-0.051,0.196
11,0.333,0.942,0.793,0.504,1.570,1.228,0.123,0.027,0.009,0.090,0.518,-0.035,0.048,0.019,-0.088,0.136
12,0.367,0.943,0.799,0.497,1.569,1.232,0.081,0.048,-0.018,0.086,0.545,-0.041,-0.021,0.048,-0.076,0.166
13,0.400,0.941,0.798,0.501,1.528,1.153,0.166,0.061,-0.010,0.079,0.496,-0.050,0.009,0.017,-0.083,0.149
14,0.433,0.936,0.798,0.501,1.734,1.359,0.101,0.039,-0.014,0.066,0.396,-0.042,0.015,0.034,-0.072,0.192
15,0.467,0.936,0.799,0.503,1.708,1.349,0.089,0.042,-0.012,0.095,0.389,-0.042,-0.001,0.026,-0.092,0.170
16,0.500,0.935,0.795,0.497,1.658,1.250,0.164,0.060,-0.009,0.100,0.429,-0.045,0.006,0.055,-0.109,0.173
17,0.533,0.936,0.789,0.498,1.726,1.432,0.135,0.062,-0.009,0.093,0.483,-0.024,0.031,0.050,-0.061,0.202
