frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.97,0.82,0.75,0.15,0.41,-0.19,0.35,0.49,0.21,0.86,0.03,0.12,0.02,1.74,1.46
2,0.033,0.98,0.84,0.74,0.41,0.72,-0.20,0.38,0.39,0.15,0.89,0.03,0.10,0.05,1.80,1.58
3,0.067,0.97,0.83,0.74,0.51,0.87,-0.24,0.48,0.43,0.17,1.05,0.03,0.02,0.07,1.88,1.73
4,0.100,0.95,0.83,0.74,0.50,0.82,-0.23,0.47,0.46,0.14,0.86,0.08,0.05,0.01,1.86,1.80
5,0.133,0.93,0.82,0.73,0.26,0.44,-0.13,0.57,0.52,0.19,0.90,0.05,0.05,-0.02,2.01,1.83
6,0.167,0.95,0.85,0.73,0.34,0.25,0.41,1.13,0.50,0.22,0.77,0.03,0.13,-0.02,1.90,1.65
7,0.200,0.91,0.83,0.74,0.27,0.31,0.24,0.25,0.56,0.34,0.83,0.09,0.07,-0.04,2.03,1.68
8,0.233,0.86,0.84,0.77,0.38,0.22,0.17,0.08,0.81,0.38,0.87,0.11,-0.09,-0.02,2.18,1.53
9,0.267,0.89,0.82,0.75,0.62,0.99,-0.09,0.24,0.84,0.28,0.78,0.10,0.04,-0.29,1.95,1.67
10,0.300,0.92,0.80,0.73,1.88,2.25,0.21,1.25,0.36,0.09,0.88,0.07,0.05,-0.08,2.11,1.87
11,0.333,0.95,0.82,0.72,1.75,1.94,-0.14,1.16,0.39,0.14,0.94,-0.05,0.05,-0.06,1.97,1.71
12,0.367,0.96,0.81,0.73,2.26,2.59,-0.17,1.73,0.44,0.22,0.85,0.00,0.06,-0.03,2.19,1.99
13,0.400,0.97,0.79,0.72,2.30,2.66,-0.09,1.92,0.47,0.14,0.86,0.04,0.11,0.05,2.15,1.89
14,0.433,0.97,0.81,0.71,2.60,2.88,-0.25,1.84,0.40,0.08,0.84,-0.01,0.08,0.02,2.14,1.85
15,0.467,0.97,0.81,0.70,2.61,2.92,-0.11,1.90,0.49,0.05,0.85,0.03,0.07,-0.03,2.28,1.95
16,0.500,0.98,0.81,0.69,2.86,3.16,-0.16,1.86,0.39,0.03,0.92,0.05,0.06,-0.10,2.27,1.87
17,0.533,0.99,0.82,0.68,2.72,3.11,-0.20,1.75,0.43,0.09,0.82,0.03,0.03,-0.09,2.23,1.82
18,0.567,0.99,0.82,0.67,3.01,3.45,-0.21,1.82,0.38,0.09,0.89,0.06,0.01,-0.09,2.24,1.70
19,0.600,0.99,0.83,0.65,3.15,3.51,-0.15,2.14,0.32,0.11,0.86,0.09,0.05,-0.03,2.30,1.69
20,0.633,0.99,0.82,0.66,3.27,3.47,-0.17,2.04,0.32,0.10,0.81,0.05,0.06,-0.09,2.29,1.63
21,0.667,0.99,0.82,0.65,3.37,3.57,-0.07,2.24,0.31,0.08,0.82,0.09,0.09,-0.03,2.21,1.51
22,0.700,0.99,0.82,0.66,3.48,3.66,-0.03,2.27,0.31,0.04,0.72,0.06,0.07,-0.04,2.19,1.45
23,0.733,0.99,0.81,0.65,3.40,3.49,0.10,2.38,0.22,0.08,0.72,0.08,0.10,0.01,2.18,1.47
24,0.767,1.00,0.81,0.65,3.37,3.47,0.01,2.23,0.22,0.02,0.73,0.06,0.07,-0.02,2.15,1.41
25,0.800,0.99,0.82,0.65,3.55,3.56,0.05,2.40,0.31,0.07,0.76,0.06,0.08,0.01,2.23,1.49
