frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.954,0.627,0.462,-0.008,-0.004,0.035,-0.071,0.116,0.050,0.051,0.078,0.053,0.063,0.137,0.068
2,0.033,0.955,0.618,0.466,-0.017,-0.028,0.020,-0.074,0.108,0.056,0.071,-0.048,0.048,0.088,0.154,0.071
3,0.067,0.962,0.619,0.454,-0.072,-0.027,-0.029,-0.071,0.113,0.051,0.091,-0.063,0.074,0.047,0.138,0.120
4,0.100,0.956,0.629,0.463,-0.113,-0.039,-0.044,-0.026,0.041,0.084,0.140,-0.082,0.078,0.075,0.092,0.234
5,0.133,0.958,0.617,0.468,-0.117,-0.001,-0.018,-0.036,-0.027,0.132,0.105,-0.051,0.018,0.110,0.074,0.249
6,0.167,0.960,0.603,0.464,-0.127,0.021,0.020,-0.010,-0.039,0.096,0.072,-0.057,0.028,0.094,0.130,0.272
7,0.200,0.962,0.599,0.480,-0.114,0.000,-0.017,-0.015,-0.058,0.061,0.050,-0.088,0.043,0.039,0.205,0.189
8,0.233,0.961,0.601,0.482,-0.136,-0.017,-0.034,-0.005,-0.074,0.031,0.035,-0.077,0.010,0.079,0.285,0.122
9,0.267,0.961,0.600,0.479,-0.119,-0.022,-0.014,0.009,-0.108,0.030,0.032,-0.070,-0.008,0.091,0.235,0.033
10,0.300,0.965,0.604,0.468,-0.042,0.005,-0.008,-0.016,-0.041,0.058,0.040,-0.132,0.035,0.106,0.121,0.014
11,0.333,0.959,0.617,0.467,-0.072,-0.008,0.000,-0.023,-0.000,0.081,0.061,-0.059,0.061,0.074,0.052,0.117
12,0.367,0.957,0.619,0.473,-0.105,0.021,0.024,-0.014,-0.003,0.093,0.043,-0.050,0.109,0.092,0.017,0.280
13,0.400,0.963,0.629,0.478,-0.072,-0.028,0.034,-0.019,0.032,0.076,0.070,-0.119,0.096,0.043,0.032,0.301
14,0.433,0.960,0.639,0.482,-0.055,-0.028,0.037,-0.019,0.006,0.117,0.089,-0.136,0.118,0.063,0.114,0.192
15,0.467,0.958,0.647,0.471,-0.051,-0.003,0.007,0.015,0.049,0.132,0.054,-0.080,0.088,0.075,0.135,0.169
16,0.500,0.961,0.651,0.469,-0.007,-0.014,0.044,-0.004,0.053,0.127,0.038,-0.091,0.074,0.067,0.151,0.149
17,0.533,0.963,0.658,0.458,0.005,0.026,-0.017,-0.008,0.081,0.112,0.085,0.005,0.065,0.087,0.143,0.126
18,0.567,0.967,0.665,0.458,0.048,0.059,0.006,-0.007,0.138,0.093,0.076,-0.040,0.051,0.073,0.163,0.101
19,0.600,0.973,0.662,0.435,0.058,0.030,0.063,0.004,0.124,0.124,0.064,-0.015,0.043,0.046,0.210,0.079
20,0.633,0.971,0.661,0.448,0.039,0.030,0.050,-0.004,0.082,0.089,0.100,-0.065,0.076,0.060,0.154,0.081
21,0.667,0.967,0.665,0.445,0.025,0.043,0.061,-0.024,0.072,0.111,0.092,-0.075,0.052,0.065,0.150,0.085
22,0.700,0.967,0.670,0.450,0.014,0.014,0.057,-0.018,0.062,0.104,0.093,-0.089,0.049,0.072,0.155,0.087
23,0.733,0.970,0.668,0.448,0.017,0.005,0.065,-0.034,0.075,0.097,0.076,-0.092,0.038,0.094,0.139,0.063
