frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.943,0.773,0.560,-0.049,-0.045,0.046,-0.017,-0.115,0.011,-0.029,0.047,0.649,0.686,-0.017,0.342
2,0.033,0.948,0.774,0.560,-0.043,-0.067,0.090,0.012,-0.165,-0.014,-0.067,0.007,0.771,0.623,0.018,0.634
3,0.067,0.937,0.771,0.557,-0.041,-0.085,0.098,-0.008,-0.121,-0.045,-0.094,0.021,1.214,0.363,0.033,0.738
4,0.100,0.940,0.768,0.559,-0.075,-0.095,0.094,-0.029,-0.122,-0.017,-0.112,0.005,1.233,0.511,0.032,0.615
5,0.133,0.946,0.774,0.554,-0.036,-0.078,0.114,-0.006,-0.116,-0.029,-0.069,0.041,1.369,0.557,0.052,0.579
6,0.167,0.949,0.779,0.554,-0.026,-0.093,0.167,-0.009,-0.127,-0.060,-0.093,0.033,1.253,0.436,0.042,0.663
7,0.200,0.952,0.773,0.552,-0.019,-0.098,0.119,-0.010,-0.170,0.019,-0.094,0.066,1.243,0.360,0.047,0.675
8,0.233,0.949,0.778,0.551,-0.030,-0.109,0.102,-0.022,-0.163,0.017,-0.100,0.038,1.391,0.304,-0.013,0.612
9,0.267,0.948,0.793,0.554,-0.019,-0.095,0.110,-0.042,-0.162,0.014,-0.095,0.055,1.295,0.324,0.068,0.558
10,0.300,0.947,0.792,0.553,-0.008,-0.084,0.061,-0.027,-0.162,0.026,-0.117,0.054,1.175,0.178,0.096,0.491
11,0.333,0.943,0.793,0.540,-0.003,-0.039,0.132,-0.006,-0.133,0.036,-0.055,0.095,0.589,0.191,0.188,0.415
12,0.367,0.938,0.791,0.547,0.009,-0.049,0.103,0.019,-0.072,-0.019,-0.109,0.077,0.222,-0.049,0.098,0.647
13,0.400,0.943,0.787,0.541,0.020,-0.031,0.076,-0.009,-0.096,0.017,-0.049,0.034,0.345,0.008,0.083,0.371
