frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.951,0.699,0.501,-0.156,-0.076,1.322,-0.023,0.850,-0.012,0.301,0.131,1.118,0.313,-0.001,-0.079
2,0.033,0.947,0.704,0.512,-0.132,-0.048,1.142,-0.009,0.708,-0.036,0.251,0.121,0.944,0.242,0.044,-0.008
3,0.067,0.943,0.696,0.505,-0.057,-0.018,0.626,-0.067,0.333,-0.054,0.101,0.139,0.867,0.118,-0.042,-0.058
4,0.100,0.943,0.685,0.516,-0.020,0.008,0.503,-0.018,0.354,-0.029,0.109,0.063,0.541,0.161,0.078,0.172
5,0.133,0.949,0.696,0.510,-0.067,-0.004,0.438,-0.019,0.363,-0.037,0.075,0.127,0.802,0.156,0.042,0.144
6,0.167,0.951,0.699,0.509,-0.095,-0.032,0.205,-0.017,0.410,-0.022,0.091,0.116,0.776,0.117,0.019,0.168
7,0.200,0.952,0.708,0.502,-0.051,-0.015,0.194,-0.053,0.349,0.003,0.137,0.160,0.923,0.106,-0.012,-0.013
8,0.233,0.955,0.718,0.508,-0.024,0.010,0.263,-0.039,0.350,-0.018,0.128,0.248,0.872,0.112,-0.027,-0.058
9,0.267,0.951,0.709,0.497,-0.040,0.029,0.139,-0.048,0.297,-0.004,0.099,0.277,0.901,0.079,0.026,0.096
10,0.300,0.951,0.711,0.501,-0.027,0.008,0.127,-0.041,0.320,0.018,0.141,0.207,0.828,0.091,0.035,0.088
11,0.333,0.953,0.707,0.494,-0.029,0.041,0.132,-0.027,0.409,0.030,0.108,0.323,0.815,0.125,0.099,0.193
12,0.367,0.954,0.703,0.490,-0.022,0.033,0.171,-0.030,0.357,0.036,0.148,0.230,0.842,0.111,0.028,0.128
13,0.400,0.954,0.714,0.503,-0.035,0.004,0.108,-0.036,0.597,-0.023,0.207,0.277,1.009,0.020,-0.053,0.090
14,0.433,0.952,0.711,0.496,-0.044,0.011,0.112,-0.030,0.542,-0.009,0.180,0.212,0.785,0.061,-0.029,0.006
15,0.467,0.956,0.723,0.501,-0.017,0.032,0.136,-0.044,0.480,0.026,0.161,0.271,0.638,0.044,-0.041,-0.015
16,0.500,0.955,0.727,0.504,-0.001,0.014,0.130,-0.031,0.375,-0.001,0.189,0.239,0.862,0.071,-0.064,-0.016
17,0.533,0.959,0.710,0.499,0.027,0.002,0.127,-0.059,0.352,0.021,0.207,0.149,0.711,0.043,-0.081,-0.025
