frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.76,0.72,0.10,-0.02,-0.04,0.03,-0.05,0.05,-0.09,-0.03,0.03,0.02,0.53,0.57
2,0.033,0.96,0.76,0.70,0.09,-0.02,-0.04,0.04,-0.06,0.03,-0.08,-0.04,0.03,0.02,0.45,0.61
3,0.067,0.97,0.76,0.70,0.09,-0.02,-0.05,0.03,-0.06,0.03,-0.09,-0.03,0.05,0.02,0.50,0.71
4,0.100,0.97,0.76,0.67,0.07,-0.01,-0.09,0.02,-0.08,0.04,-0.08,-0.04,0.06,0.06,0.38,0.59
5,0.133,0.97,0.75,0.66,0.12,0.00,-0.06,0.01,-0.04,0.04,-0.06,-0.03,0.04,0.06,0.29,0.47
6,0.167,0.98,0.76,0.66,0.09,-0.01,-0.08,-0.03,-0.07,0.03,-0.07,-0.04,0.06,0.06,0.43,0.55
7,0.200,0.98,0.73,0.67,0.06,0.00,-0.06,-0.04,-0.06,0.02,-0.08,-0.02,0.01,0.07,0.44,0.44
8,0.233,0.97,0.71,0.65,0.06,0.02,-0.03,-0.05,-0.05,0.03,-0.07,-0.01,-0.01,0.06,0.36,0.41
9,0.267,0.97,0.69,0.64,0.05,0.03,-0.03,-0.03,-0.03,0.04,-0.07,-0.01,-0.03,0.05,0.45,0.36
10,0.300,0.96,0.71,0.63,0.05,0.02,-0.03,-0.03,-0.03,0.02,-0.08,-0.01,-0.02,0.06,0.45,0.36
11,0.333,0.96,0.72,0.63,0.05,0.03,-0.05,-0.04,-0.04,0.01,-0.10,-0.04,-0.02,0.04,0.51,0.44
12,0.367,0.97,0.73,0.63,0.05,0.01,-0.03,-0.01,-0.06,-0.02,-0.11,-0.07,0.01,0.06,0.13,0.61
