frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.93,0.61,0.57,0.10,0.16,-0.02,0.14,0.04,0.08,-0.08,0.09,0.05,0.08,0.15,-0.01
2,0.033,0.93,0.61,0.56,0.06,0.09,-0.05,0.07,0.06,0.09,-0.10,0.09,0.04,0.09,0.24,-0.03
3,0.067,0.93,0.62,0.55,0.12,0.17,-0.05,0.16,0.06,0.07,-0.08,0.10,0.08,0.09,0.20,0.02
4,0.100,0.93,0.61,0.56,0.02,0.05,-0.02,0.09,0.07,0.08,-0.09,0.09,0.06,0.09,0.23,-0.01
5,0.133,0.93,0.62,0.56,0.07,0.07,-0.05,0.11,0.09,0.09,-0.06,0.10,0.07,0.13,0.22,0.05
6,0.167,0.93,0.63,0.55,0.05,0.07,-0.02,0.11,0.09,0.14,-0.07,0.12,0.07,0.12,0.10,0.03
7,0.200,0.94,0.62,0.54,0.03,0.04,-0.03,0.10,0.05,0.11,-0.09,0.09,0.06,0.11,0.22,0.05
8,0.233,0.93,0.62,0.55,-0.01,0.02,0.03,0.11,0.09,0.13,-0.05,0.10,0.04,0.13,0.16,0.05
9,0.267,0.93,0.62,0.55,-0.01,-0.02,0.06,0.04,0.07,0.12,-0.07,0.08,0.05,0.13,0.19,0.05
10,0.300,0.93,0.62,0.54,-0.02,-0.04,0.04,0.00,0.11,0.13,-0.08,0.07,0.04,0.15,0.19,0.05
11,0.333,0.93,0.62,0.54,-0.01,-0.04,0.04,-0.02,0.12,0.11,-0.07,0.09,0.02,0.14,0.34,0.03
12,0.367,0.93,0.62,0.54,-0.00,-0.06,0.03,-0.02,0.17,0.14,-0.08,0.06,0.04,0.12,0.44,-0.00
13,0.400,0.94,0.62,0.55,0.03,-0.03,-0.01,-0.01,0.15,0.12,-0.07,0.08,0.04,0.13,0.44,0.06
14,0.433,0.93,0.63,0.55,0.00,-0.06,-0.02,-0.02,0.20,0.09,-0.05,0.18,0.08,0.11,0.29,0.02
15,0.467,0.93,0.63,0.54,0.02,-0.09,0.01,-0.02,0.10,0.07,-0.07,0.11,0.09,0.07,0.25,-0.05
16,0.500,0.94,0.63,0.54,0.10,0.05,-0.00,0.04,0.04,0.05,-0.11,0.08,0.10,0.07,0.33,-0.02
17,0.533,0.94,0.62,0.55,0.42,0.54,-0.06,0.14,0.03,0.04,-0.10,0.07,0.16,0.06,0.21,0.02
