frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.956,0.721,0.424,0.923,0.940,0.019,0.174,0.167,0.195,0.764,0.155,0.033,0.687,2.543,2.310
2,0.033,0.957,0.717,0.423,0.924,0.911,-0.028,0.134,0.219,0.183,0.855,0.153,-0.017,0.528,2.832,2.310
3,0.067,0.967,0.722,0.425,0.754,0.776,-0.080,0.088,0.206,0.157,0.745,0.134,-0.038,0.374,2.658,2.018
4,0.100,0.972,0.731,0.428,0.705,0.726,-0.090,0.135,0.266,0.198,0.659,0.145,-0.044,0.320,2.629,2.012
5,0.133,0.970,0.733,0.420,0.767,0.762,-0.063,0.198,0.282,0.212,0.776,0.162,-0.042,0.397,3.004,2.476
6,0.167,0.972,0.728,0.415,0.732,0.739,-0.017,0.241,0.171,0.189,0.668,0.224,-0.033,0.276,3.343,3.097
7,0.200,0.972,0.734,0.407,0.807,0.797,-0.004,0.268,0.181,0.210,0.674,0.267,-0.030,0.224,3.607,3.473
8,0.233,0.963,0.725,0.405,0.834,0.917,-0.013,0.265,0.075,0.193,0.315,0.211,-0.039,0.115,3.078,3.066
9,0.267,0.972,0.722,0.395,1.124,1.102,-0.180,0.325,0.131,0.185,0.095,0.065,-0.044,-0.108,1.791,1.416
10,0.300,0.967,0.723,0.391,0.826,0.701,-0.045,0.234,0.282,0.234,-0.085,0.141,-0.021,-0.024,1.176,0.490
11,0.333,0.965,0.711,0.396,0.932,0.811,-0.034,0.270,0.210,0.199,-0.023,0.130,-0.040,-0.062,1.547,0.654
12,0.367,0.967,0.709,0.388,0.792,0.687,0.038,0.290,0.224,0.211,0.020,0.138,-0.079,-0.004,1.597,0.559
13,0.400,0.961,0.704,0.397,0.725,0.618,0.029,0.224,0.387,0.201,0.154,0.176,-0.053,0.108,1.606,0.375
14,0.433,0.954,0.699,0.403,0.941,0.837,0.035,0.217,0.452,0.212,0.221,0.254,-0.030,0.141,1.518,0.383
15,0.467,0.951,0.710,0.403,1.015,0.947,0.031,0.247,0.363,0.220,0.187,0.309,-0.009,0.138,1.549,0.427
16,0.500,0.958,0.717,0.401,1.142,1.019,0.077,0.260,0.353,0.256,0.195,0.231,-0.029,0.167,1.716,0.585
17,0.533,0.959,0.723,0.399,1.003,0.939,-0.014,0.255,0.242,0.226,0.214,0.214,-0.097,0.200,2.127,0.981
18,0.567,0.964,0.712,0.399,0.955,0.918,-0.125,0.248,0.189,0.193,0.145,0.118,-0.034,0.160,2.404,1.382
19,0.600,0.967,0.709,0.402,0.987,0.909,-0.125,0.250,0.134,0.180,-0.048,0.161,-0.057,0.132,2.499,1.550
20,0.633,0.970,0.707,0.403,0.945,0.861,-0.156,0.227,0.202,0.155,-0.044,0.189,-0.062,0.099,2.425,1.561
21,0.667,0.969,0.704,0.406,1.127,1.098,-0.184,0.187,0.183,0.151,0.017,0.136,-0.019,0.065,2.397,1.389
22,0.700,0.966,0.697,0.415,1.255,1.196,-0.147,0.104,0.114,0.092,0.074,0.090,-0.013,0.027,2.415,1.320
23,0.733,0.964,0.705,0.422,1.073,1.025,-0.101,0.076,0.131,0.099,0.167,0.111,-0.011,0.020,2.418,1.296
24,0.767,0.968,0.708,0.425,1.256,1.186,-0.105,0.099,0.089,0.099,0.182,0.114,-0.020,0.009,2.456,1.329
25,0.800,0.965,0.707,0.430,1.632,1.394,-0.118,0.115,0.029,0.115,0.190,0.055,-0.021,0.001,2.485,1.333
26,0.833,0.962,0.711,0.438,1.608,1.355,-0.120,0.093,0.089,0.136,0.171,0.044,-0.018,0.007,2.556,1.284
27,0.867,0.963,0.712,0.435,1.727,1.501,-0.130,0.095,0.013,0.144,0.168,0.023,-0.017,-0.014,2.467,1.220
28,0.900,0.967,0.716,0.440,1.839,1.593,-0.079,0.116,0.030,0.165,0.243,0.008,-0.003,0.056,2.496,1.383
29,0.933,0.964,0.716,0.437,1.758,1.539,-0.122,0.081,0.113,0.176,0.238,0.034,-0.029,0.090,2.532,1.423
30,0.967,0.957,0.718,0.439,1.842,1.677,-0.099,0.120,0.133,0.172,0.287,0.058,-0.049,0.096,2.516,1.495
31,1.000,0.948,0.718,0.434,1.912,1.826,-0.023,0.123,0.147,0.176,0.294,0.073,-0.029,0.099,2.553,1.535
32,1.033,0.953,0.720,0.429,1.704,1.569,-0.040,0.119,0.168,0.195,0.218,0.066,-0.027,0.157,2.598,1.443
33,1.067,0.944,0.703,0.443,1.342,1.176,-0.126,0.061,0.260,0.101,0.335,0.074,-0.009,0.038,2.591,1.726
34,1.100,0.955,0.705,0.442,1.091,1.012,-0.076,0.129,0.325,0.131,0.393,0.092,-0.011,0.066,2.616,1.835
35,1.133,0.959,0.713,0.441,1.292,1.111,-0.073,0.123,0.272,0.173,0.439,0.093,-0.025,0.091,2.656,1.914
36,1.167,0.957,0.717,0.442,1.100,0.954,-0.132,0.115,0.241,0.133,0.416,0.081,-0.012,0.085,2.645,1.666
37,1.200,0.961,0.719,0.442,1.623,1.415,-0.088,0.162,0.200,0.155,0.501,0.044,-0.058,0.066,2.688,1.863
38,1.233,0.960,0.718,0.440,1.159,1.010,-0.019,0.109,0.354,0.186,0.496,0.071,-0.035,0.102,2.727,1.728
39,1.267,0.956,0.719,0.435,0.990,0.816,-0.023,0.097,0.383,0.172,0.496,0.079,-0.020,0.109,2.772,1.768
40,1.300,0.956,0.720,0.439,1.019,0.874,0.014,0.089,0.422,0.188,0.517,0.101,-0.016,0.123,2.957,2.059
41,1.333,0.965,0.714,0.438,1.083,0.990,0.079,0.150,0.389,0.189,0.468,0.151,0.003,0.106,3.113,2.552
