frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,1.25,0.93,0.24,0.31,0.69,0.32,0.52,0.18,0.30,0.07,0.33,-0.21,0.23,0.38
2,0.033,0.94,1.22,0.92,0.20,0.20,0.64,0.28,0.45,0.27,0.30,0.23,0.29,-0.23,0.34,0.49
3,0.067,0.90,1.20,0.93,0.19,0.20,0.77,0.29,0.37,0.24,0.24,0.23,0.27,-0.23,0.29,0.50
4,0.100,0.93,1.21,0.94,0.30,0.23,0.86,0.34,0.36,0.31,0.25,0.18,0.17,-0.10,0.32,0.38
5,0.133,0.94,1.22,0.94,0.23,0.29,0.76,0.27,0.34,0.22,0.26,0.18,0.26,-0.20,0.29,0.35
6,0.167,0.94,1.28,0.94,0.38,0.37,0.73,0.31,0.47,0.22,0.24,0.20,0.34,-0.19,0.26,0.30
7,0.200,0.92,1.15,0.92,0.33,0.35,0.72,0.34,0.45,0.19,0.24,0.23,0.36,-0.23,0.19,0.27
8,0.233,0.89,1.23,0.94,0.24,0.33,0.72,0.28,0.48,0.24,0.25,0.13,0.37,-0.28,0.16,0.33
9,0.267,0.89,1.18,0.94,0.20,0.29,0.65,0.28,0.39,0.23,0.09,0.08,0.44,-0.28,0.17,0.27
10,0.300,0.94,1.20,0.92,0.23,0.38,0.57,0.29,0.41,0.23,0.25,0.30,0.20,-0.20,0.35,0.35
11,0.333,0.93,1.23,0.92,0.23,0.34,0.55,0.31,0.45,0.24,0.18,0.32,0.26,-0.19,0.30,0.32
12,0.367,0.93,1.19,0.92,0.11,0.29,0.69,0.30,0.37,0.21,0.16,0.24,0.35,-0.21,0.25,0.32
13,0.400,0.93,1.17,0.94,0.21,0.26,0.76,0.28,0.47,0.23,0.14,0.21,0.43,-0.28,0.16,0.25
14,0.433,0.92,1.16,0.92,0.27,0.33,0.60,0.33,0.47,0.15,0.22,0.24,0.40,-0.28,0.22,0.40
15,0.467,0.92,1.24,0.92,0.23,0.43,0.67,0.27,0.34,0.23,0.13,0.51,0.37,-0.25,0.42,0.45
16,0.500,0.92,1.21,0.92,0.22,0.39,0.72,0.30,0.30,0.32,0.15,0.51,0.35,-0.18,0.49,0.44
17,0.533,0.91,1.24,0.91,0.26,0.45,0.64,0.28,0.31,0.29,0.19,0.45,0.29,-0.19,0.56,0.32
18,0.567,0.92,1.16,0.92,0.24,0.31,0.69,0.27,0.30,0.23,0.12,0.41,0.28,-0.23,0.31,0.31
19,0.600,0.91,1.16,0.92,0.22,0.29,0.76,0.25,0.27,0.24,0.09,0.37,0.37,-0.35,0.27,0.34
20,0.633,0.93,1.22,0.94,0.20,0.29,0.70,0.25,0.32,0.23,0.05,0.24,0.39,-0.36,0.18,0.38
21,0.667,0.92,1.21,0.94,0.21,0.24,0.83,0.24,0.29,0.25,0.06,0.34,0.38,-0.30,0.27,0.42
22,0.700,0.92,1.24,0.94,0.24,0.31,0.78,0.29,0.33,0.25,0.13,0.29,0.39,-0.29,0.27,0.30
23,0.733,0.91,1.14,0.92,0.21,0.27,0.70,0.25,0.38,0.21,0.12,0.20,0.41,-0.30,0.20,0.33
24,0.767,0.91,1.14,0.93,0.12,0.18,0.70,0.27,0.31,0.20,0.09,0.24,0.43,-0.32,0.20,0.26
25,0.800,0.93,1.29,0.92,0.14,0.23,0.68,0.26,0.43,0.29,0.15,0.49,0.29,-0.21,0.34,0.55
26,0.833,0.93,1.23,0.91,0.22,0.32,0.59,0.31,0.43,0.28,0.18,0.25,0.20,-0.22,0.28,0.28
27,0.867,0.92,1.27,0.92,0.16,0.30,0.62,0.28,0.42,0.26,0.16,0.37,0.19,-0.22,0.33,0.36
28,0.900,0.91,1.27,0.94,0.16,0.27,0.58,0.28,0.35,0.21,0.07,0.34,0.28,-0.29,0.28,0.45
29,0.933,0.90,1.25,0.93,0.07,0.18,0.56,0.21,0.37,0.25,0.09,0.05,0.45,-0.36,0.16,0.26
30,0.967,0.90,1.29,0.94,0.18,0.30,0.52,0.24,0.48,0.25,0.19,0.35,0.26,-0.26,0.27,0.39
31,1.000,0.91,1.29,0.94,0.27,0.32,0.63,0.26,0.50,0.29,0.08,0.33,0.30,-0.29,0.27,0.36
32,1.033,0.85,1.30,0.94,0.32,0.39,0.51,0.36,0.43,0.23,0.16,0.29,0.25,-0.27,0.38,0.32
33,1.067,0.86,1.34,0.94,0.17,0.30,0.56,0.31,0.52,0.32,0.25,0.36,0.30,-0.23,0.38,0.33
34,1.100,0.82,1.36,0.94,0.29,0.42,0.53,0.29,0.40,0.28,0.15,0.41,0.32,-0.25,0.41,0.35
35,1.133,0.86,1.27,0.93,0.18,0.25,0.52,0.24,0.37,0.21,0.07,0.31,0.42,-0.32,0.33,0.53
36,1.167,0.85,1.38,0.94,0.17,0.19,0.50,0.26,0.43,0.19,0.05,0.32,0.34,-0.30,0.26,0.42
37,1.200,0.88,1.21,0.96,0.28,0.25,0.57,0.34,0.40,0.13,0.02,-0.02,0.41,-0.23,0.22,0.28
38,1.233,0.94,1.23,0.96,0.15,0.21,0.62,0.34,0.28,0.20,-0.03,-0.07,0.29,-0.19,0.35,0.05
39,1.267,0.92,1.15,0.96,0.25,0.14,0.37,0.22,0.28,0.09,-0.06,-0.03,0.08,-0.12,0.45,0.15
40,1.300,0.89,0.94,0.95,0.23,0.15,0.25,0.11,0.35,0.05,0.05,0.03,0.18,-0.02,0.41,0.12
41,1.333,0.94,0.91,0.94,0.16,0.07,0.22,0.10,0.53,-0.07,0.15,-0.09,0.10,0.04,0.68,0.11
42,1.367,0.94,0.76,0.91,0.20,0.09,0.21,0.06,0.48,-0.02,0.05,-0.03,0.05,-0.03,0.92,0.04
43,1.400,0.90,0.61,0.87,0.11,-0.03,0.11,0.02,0.24,0.12,0.00,0.03,0.16,0.02,0.71,-0.01
44,1.433,0.94,0.63,0.83,0.11,0.01,0.21,0.08,0.33,0.10,0.19,0.00,0.08,-0.08,0.50,-0.14
45,1.467,0.95,0.58,0.77,0.07,-0.01,0.17,0.03,0.49,0.12,0.41,0.14,0.14,-0.13,0.64,-0.18
46,1.500,0.94,0.56,0.73,0.06,0.10,0.16,0.10,0.35,0.12,0.34,0.07,0.19,-0.14,0.89,0.21
47,1.533,0.93,0.55,0.71,0.10,0.08,0.29,0.04,0.37,0.13,0.33,0.18,0.30,-0.02,0.76,0.18
48,1.567,0.94,0.56,0.68,0.29,0.25,0.31,0.04,0.37,0.09,0.31,0.13,0.34,0.10,0.60,0.21
49,1.600,0.94,0.57,0.66,0.29,0.23,0.36,0.06,0.29,0.07,0.22,0.16,0.42,0.18,0.62,0.25
50,1.633,0.95,0.59,0.63,0.31,0.20,0.20,0.07,0.21,0.08,0.11,0.12,0.27,0.16,0.67,0.18
51,1.667,0.95,0.58,0.62,0.29,0.21,0.26,0.05,0.26,0.05,0.20,0.11,0.27,0.19,0.74,0.15
52,1.700,0.95,0.57,0.60,0.21,0.16,0.21,0.06,0.23,0.05,0.14,0.09,0.16,0.20,0.70,0.14
53,1.733,0.96,0.56,0.58,0.21,0.16,0.26,0.06,0.33,0.06,0.16,0.19,0.23,0.34,0.63,0.23
54,1.767,0.96,0.57,0.56,0.37,0.33,0.31,0.09,0.29,0.07,0.14,0.15,0.20,0.26,0.68,0.21
55,1.800,0.96,0.58,0.55,0.19,0.27,0.32,0.05,0.28,0.08,0.13,0.13,0.20,0.33,0.70,0.21
56,1.833,0.96,0.57,0.54,0.26,0.32,0.28,0.04,0.27,0.08,0.12,0.08,0.20,0.30,0.70,0.14
57,1.867,0.97,0.57,0.55,0.28,0.25,0.28,0.06,0.29,0.03,0.14,0.09,0.13,0.28,0.71,0.18
58,1.900,0.96,0.58,0.55,0.14,0.17,0.28,0.04,0.32,0.10,0.10,0.07,0.14,0.24,0.66,0.13
59,1.933,0.96,0.58,0.54,0.20,0.18,0.23,0.02,0.28,0.09,0.05,0.08,0.10,0.26,0.71,0.15
60,1.967,0.96,0.58,0.55,0.28,0.27,0.19,0.03,0.23,0.07,0.07,0.06,0.09,0.24,0.71,0.11
61,2.000,0.96,0.58,0.55,0.21,0.20,0.21,0.02,0.20,0.09,0.06,0.09,0.10,0.25,0.62,0.12
62,2.033,0.96,0.59,0.55,0.25,0.21,0.21,-0.00,0.19,0.10,0.06,0.11,0.10,0.27,0.55,0.12
63,2.067,0.96,0.59,0.55,0.22,0.22,0.19,0.00,0.21,0.09,0.10,0.09,0.13,0.25,0.56,0.11
64,2.100,0.96,0.59,0.56,0.16,0.20,0.20,0.01,0.25,0.08,0.07,0.13,0.17,0.23,0.58,0.10
65,2.133,0.96,0.59,0.56,0.25,0.29,0.20,0.02,0.22,0.10,0.06,0.13,0.17,0.24,0.61,0.15
66,2.167,0.96,0.59,0.56,0.17,0.19,0.24,0.01,0.24,0.11,0.08,0.14,0.15,0.28,0.63,0.16
67,2.200,0.95,0.60,0.56,0.19,0.18,0.17,-0.02,0.18,0.09,0.05,0.14,0.11,0.24,0.66,0.06
68,2.233,0.96,0.59,0.55,0.11,0.15,0.20,-0.01,0.21,0.12,0.04,0.14,0.11,0.21,0.62,0.08
69,2.267,0.96,0.59,0.56,0.16,0.17,0.23,0.02,0.24,0.11,0.05,0.16,0.12,0.23,0.62,0.14
70,2.300,0.95,0.60,0.58,0.16,0.15,0.20,0.02,0.26,0.16,0.03,0.16,0.15,0.20,0.57,0.12
71,2.333,0.96,0.60,0.59,0.18,0.10,0.24,0.03,0.27,0.14,-0.02,0.16,0.14,0.24,0.65,0.09
72,2.367,0.95,0.60,0.58,0.20,0.12,0.23,0.01,0.28,0.14,0.03,0.16,0.16,0.22,0.66,0.08
73,2.400,0.95,0.59,0.58,0.19,0.12,0.24,0.02,0.31,0.17,0.06,0.16,0.17,0.22,0.65,0.06
74,2.433,0.95,0.60,0.58,0.23,0.15,0.16,0.00,0.26,0.14,0.02,0.14,0.14,0.20,0.60,0.03
75,2.467,0.96,0.59,0.59,0.16,0.11,0.18,0.01,0.27,0.17,0.04,0.14,0.14,0.18,0.63,0.06
76,2.500,0.96,0.59,0.59,0.19,0.13,0.16,0.02,0.25,0.17,0.01,0.15,0.12,0.17,0.61,0.02
77,2.533,0.96,0.59,0.59,0.16,0.11,0.20,0.02,0.30,0.18,0.07,0.14,0.17,0.19,0.73,-0.01
78,2.567,0.96,0.58,0.59,0.27,0.17,0.23,-0.01,0.39,0.16,0.10,0.16,0.14,0.21,0.62,-0.01
79,2.600,0.96,0.56,0.59,0.21,0.14,0.34,0.01,0.48,0.23,0.12,0.22,0.14,0.20,0.72,0.08
80,2.633,0.95,0.57,0.58,0.20,0.14,0.30,-0.02,0.44,0.24,0.09,0.23,0.09,0.19,0.63,0.11
81,2.667,0.95,0.58,0.58,0.16,0.13,0.29,0.02,0.43,0.25,0.12,0.24,0.10,0.16,0.68,0.09
82,2.700,0.96,0.61,0.59,0.15,0.16,0.19,0.03,0.33,0.19,0.08,0.20,0.14,0.18,0.68,0.09
83,2.733,0.96,0.61,0.57,0.14,0.17,0.19,0.02,0.30,0.20,0.08,0.25,0.15,0.19,0.59,0.03
84,2.767,0.96,0.62,0.57,0.15,0.15,0.19,0.01,0.30,0.21,-0.00,0.21,0.18,0.14,0.51,-0.02
85,2.800,0.96,0.61,0.58,0.13,0.18,0.30,0.08,0.37,0.23,0.02,0.22,0.19,0.20,0.69,-0.01
86,2.833,0.96,0.61,0.57,0.16,0.19,0.27,0.05,0.32,0.19,0.10,0.22,0.18,0.20,0.70,0.05
87,2.867,0.96,0.62,0.58,0.17,0.21,0.21,0.06,0.32,0.19,0.09,0.20,0.15,0.21,0.62,0.10
88,2.900,0.96,0.62,0.59,0.21,0.15,0.21,0.03,0.34,0.19,0.03,0.16,0.11,0.24,0.58,0.08
89,2.933,0.96,0.62,0.58,0.11,0.16,0.21,0.04,0.35,0.21,0.06,0.21,0.14,0.19,0.55,0.10
90,2.967,0.96,0.62,0.58,0.19,0.17,0.23,0.05,0.37,0.16,0.05,0.22,0.17,0.23,0.67,0.14
