frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.961,0.591,0.561,0.045,-0.002,0.116,-0.069,0.055,0.105,-0.060,-0.071,0.121,0.045,0.131,-0.015
2,0.033,0.963,0.593,0.561,0.029,-0.021,0.111,-0.087,0.065,0.102,-0.079,-0.080,0.108,0.072,0.125,-0.026
3,0.067,0.962,0.594,0.560,0.035,-0.035,0.103,-0.097,0.089,0.103,-0.062,-0.082,0.110,0.065,0.127,-0.002
4,0.100,0.963,0.595,0.559,0.056,-0.016,0.100,-0.084,0.068,0.093,-0.090,-0.079,0.101,0.060,0.126,-0.023
5,0.133,0.960,0.594,0.559,0.040,-0.027,0.097,-0.083,0.080,0.093,-0.068,-0.073,0.112,0.075,0.130,-0.000
6,0.167,0.963,0.593,0.558,0.040,-0.011,0.092,-0.092,0.086,0.106,-0.074,-0.080,0.093,0.091,0.145,-0.007
7,0.200,0.964,0.597,0.559,0.037,-0.047,0.090,-0.053,0.090,0.067,-0.003,-0.076,0.195,0.079,0.121,-0.012
8,0.233,0.963,0.607,0.554,0.048,-0.062,0.101,-0.074,0.089,0.080,-0.020,-0.096,0.156,0.061,0.147,-0.014
9,0.267,0.963,0.612,0.552,0.049,-0.061,0.109,-0.071,0.094,0.076,-0.004,-0.078,0.163,0.049,0.145,-0.027
10,0.300,0.962,0.616,0.553,0.051,-0.052,0.109,-0.066,0.099,0.082,-0.006,-0.079,0.157,0.057,0.136,-0.022
11,0.333,0.960,0.612,0.548,0.046,-0.059,0.097,-0.070,0.091,0.082,-0.008,-0.094,0.152,0.061,0.144,-0.028
12,0.367,0.962,0.612,0.548,0.046,-0.061,0.097,-0.086,0.075,0.063,-0.007,-0.083,0.142,0.020,0.135,-0.026
13,0.400,0.962,0.615,0.553,0.028,-0.059,0.101,-0.097,0.083,0.060,-0.007,-0.068,0.145,0.030,0.126,-0.040
14,0.433,0.962,0.619,0.554,0.025,-0.052,0.102,-0.092,0.079,0.057,-0.009,-0.076,0.161,0.029,0.122,-0.028
15,0.467,0.962,0.626,0.552,0.027,-0.058,0.087,-0.096,0.086,0.041,0.002,-0.066,0.165,0.013,0.127,-0.040
16,0.500,0.962,0.628,0.552,0.023,-0.061,0.088,-0.092,0.088,0.039,0.001,-0.075,0.163,0.021,0.126,-0.039
