frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.950,0.745,0.536,0.027,0.036,-0.023,-0.062,0.018,0.044,0.095,-0.116,0.093,0.033,2.320,0.282
2,0.033,0.950,0.732,0.536,0.003,0.037,-0.012,-0.017,0.045,0.045,0.062,-0.098,0.081,0.005,2.327,0.188
3,0.067,0.950,0.736,0.530,0.031,0.023,-0.042,-0.046,0.050,0.055,0.054,-0.100,0.071,0.015,2.341,0.310
4,0.100,0.948,0.746,0.522,0.027,0.042,-0.026,-0.017,0.005,0.046,0.011,-0.113,0.017,-0.012,2.261,0.352
5,0.133,0.955,0.747,0.525,0.016,0.045,-0.016,-0.027,0.022,0.044,0.016,-0.114,0.051,-0.011,2.233,0.329
6,0.167,0.956,0.745,0.528,0.018,0.034,-0.024,-0.030,0.031,0.037,0.009,-0.102,0.028,-0.023,2.252,0.228
7,0.200,0.952,0.747,0.521,0.005,0.023,-0.001,-0.049,0.038,0.038,0.013,-0.094,0.041,-0.020,2.216,0.230
8,0.233,0.953,0.749,0.519,0.012,0.013,-0.008,-0.027,0.042,0.032,0.020,-0.095,0.061,-0.023,2.219,0.251
9,0.267,0.955,0.771,0.529,0.045,0.024,0.017,-0.032,0.050,0.019,-0.022,-0.110,0.023,-0.033,2.197,0.074
10,0.300,0.957,0.775,0.539,0.048,0.028,-0.014,-0.042,0.037,0.024,-0.048,-0.116,0.023,-0.029,2.220,0.130
11,0.333,0.959,0.777,0.537,0.054,0.029,-0.010,-0.037,0.045,0.011,-0.056,-0.123,0.022,-0.042,2.295,0.192
12,0.367,0.960,0.782,0.537,0.043,0.022,-0.003,-0.021,0.036,0.006,-0.084,-0.129,0.040,-0.040,2.335,0.251
13,0.400,0.955,0.774,0.540,0.012,0.046,0.026,-0.006,0.012,0.002,-0.133,-0.134,0.039,-0.057,2.358,0.690
14,0.433,0.954,0.777,0.543,0.027,0.029,-0.001,-0.007,-0.001,0.002,-0.096,-0.120,0.026,-0.054,2.391,0.586
15,0.467,0.958,0.777,0.541,0.027,0.026,0.015,-0.008,0.023,0.009,-0.122,-0.130,0.035,-0.064,2.356,0.722
16,0.500,0.957,0.766,0.546,0.055,0.016,0.016,-0.007,0.041,0.003,-0.078,-0.117,0.052,-0.052,2.142,0.743
17,0.533,0.958,0.784,0.544,0.089,0.027,-0.031,-0.015,0.063,-0.007,-0.079,-0.095,0.050,-0.058,1.737,0.451
18,0.567,0.955,0.779,0.549,0.090,0.027,-0.012,0.006,0.064,0.011,-0.050,-0.081,0.066,-0.029,0.805,0.728
19,0.600,0.955,0.782,0.543,0.093,0.003,-0.017,-0.017,0.077,0.023,-0.043,-0.072,0.069,0.013,0.606,0.703
20,0.633,0.957,0.781,0.550,0.091,0.027,-0.025,0.030,0.055,0.023,-0.037,-0.080,0.072,-0.002,0.908,0.654
21,0.667,0.961,0.779,0.545,0.107,0.017,-0.027,0.008,0.066,0.013,-0.074,-0.077,0.071,-0.041,0.924,0.732
22,0.700,0.961,0.778,0.542,0.102,0.026,0.014,0.018,0.069,0.008,-0.077,-0.058,0.070,-0.037,0.952,0.809
23,0.733,0.960,0.771,0.550,0.093,-0.001,-0.007,0.009,0.058,-0.005,-0.089,-0.078,0.073,-0.037,0.917,0.704
24,0.767,0.958,0.776,0.549,0.080,-0.035,-0.003,-0.037,0.048,-0.005,-0.041,-0.095,0.118,0.040,0.041,0.813
25,0.800,0.959,0.767,0.546,0.072,-0.028,0.083,0.004,0.019,0.026,-0.026,-0.174,0.129,0.072,0.017,0.577
