frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.961,0.637,0.363,0.881,1.217,-0.109,0.248,-0.037,-0.022,-0.033,0.209,0.078,-0.017,0.108,-0.033
2,0.033,0.968,0.636,0.366,0.876,1.203,-0.081,0.172,-0.032,-0.028,-0.064,0.174,0.076,-0.023,0.128,-0.069
3,0.067,0.969,0.631,0.372,0.866,1.318,-0.112,0.235,-0.023,0.001,-0.050,0.136,0.066,-0.006,0.134,-0.058
4,0.100,0.968,0.637,0.373,0.905,1.361,-0.114,0.230,-0.004,0.014,-0.034,0.147,0.067,-0.017,0.092,-0.040
5,0.133,0.965,0.640,0.371,0.861,1.241,-0.086,0.156,-0.002,0.022,-0.064,0.142,0.062,-0.001,0.082,-0.050
6,0.167,0.970,0.647,0.383,0.753,1.174,-0.108,0.149,-0.003,-0.009,-0.077,0.106,0.112,-0.028,0.091,-0.051
7,0.200,0.973,0.650,0.382,0.861,1.420,-0.082,0.147,-0.018,-0.013,-0.048,0.125,0.087,-0.021,0.114,-0.041
8,0.233,0.977,0.643,0.381,1.073,1.406,-0.144,0.139,-0.030,-0.002,-0.056,0.155,0.090,-0.009,0.097,-0.018
9,0.267,0.976,0.648,0.377,1.107,1.457,-0.153,0.227,-0.024,-0.016,-0.065,0.111,0.076,-0.007,0.076,-0.021
10,0.300,0.975,0.653,0.375,0.903,1.344,-0.106,0.152,-0.018,-0.006,-0.072,0.174,0.084,-0.015,0.010,0.020
11,0.333,0.976,0.659,0.377,0.900,1.385,-0.100,0.151,-0.001,0.016,-0.072,0.103,0.065,-0.029,0.030,-0.001
12,0.367,0.972,0.656,0.380,0.890,1.398,-0.072,0.062,0.014,0.016,-0.047,0.132,0.090,-0.041,0.025,0.002
13,0.400,0.970,0.649,0.377,0.640,1.045,-0.091,0.127,0.021,0.029,-0.063,0.051,0.105,-0.021,0.068,-0.019
14,0.433,0.969,0.657,0.380,0.543,0.957,-0.087,0.089,0.024,0.005,-0.068,0.053,0.094,-0.043,0.014,-0.015
15,0.467,0.969,0.650,0.391,0.741,1.345,-0.111,0.238,-0.045,0.007,-0.013,-0.004,0.061,-0.061,0.024,-0.001
16,0.500,0.972,0.621,0.392,0.710,1.212,-0.107,-0.189,-0.030,0.045,-0.046,-0.009,0.046,-0.020,0.107,-0.099
17,0.533,0.973,0.607,0.398,0.618,1.134,-0.088,-0.172,-0.015,0.038,-0.096,-0.002,0.076,-0.041,0.112,-0.085
18,0.567,0.976,0.605,0.398,0.515,0.935,-0.084,-0.152,-0.014,0.033,-0.074,0.007,0.098,-0.020,0.090,-0.091
19,0.600,0.976,0.606,0.397,0.422,0.835,-0.106,-0.184,-0.007,0.029,-0.062,0.010,0.098,-0.032,0.072,-0.099
20,0.633,0.975,0.614,0.403,0.279,0.592,-0.061,-0.146,0.000,0.034,-0.061,0.026,0.125,-0.009,0.050,-0.059
21,0.667,0.976,0.606,0.401,0.272,0.544,-0.060,-0.143,0.016,0.043,-0.075,0.033,0.125,-0.004,0.043,-0.068
22,0.700,0.979,0.610,0.398,0.249,0.498,-0.058,-0.156,0.025,0.052,-0.073,0.069,0.096,0.003,0.043,-0.068
23,0.733,0.981,0.616,0.396,0.286,0.468,-0.031,-0.127,0.032,0.052,-0.083,0.081,0.107,-0.003,0.054,-0.050
24,0.767,0.982,0.621,0.402,0.231,0.318,-0.015,-0.101,0.014,0.033,-0.075,0.107,0.127,0.000,0.037,-0.052
25,0.800,0.981,0.618,0.403,0.243,0.349,-0.033,-0.110,0.036,0.027,-0.091,0.124,0.153,0.005,0.067,-0.050
26,0.833,0.981,0.616,0.401,0.238,0.382,-0.034,-0.105,0.028,0.028,-0.084,0.111,0.143,0.000,0.061,-0.041
27,0.867,0.983,0.618,0.404,0.222,0.299,-0.014,-0.088,0.034,0.033,-0.095,0.083,0.144,0.022,0.049,-0.057
28,0.900,0.982,0.625,0.412,0.196,0.305,-0.008,-0.126,0.024,0.037,-0.088,0.108,0.145,-0.006,0.036,-0.049
29,0.933,0.980,0.620,0.418,0.132,0.092,0.013,-0.096,0.032,0.047,-0.059,0.084,0.143,0.032,0.042,-0.074
30,0.967,0.979,0.624,0.419,0.138,0.147,-0.009,-0.112,0.021,0.039,-0.053,0.075,0.132,0.025,0.034,-0.055
31,1.000,0.983,0.629,0.419,0.084,0.033,0.014,-0.103,0.017,0.050,-0.073,0.091,0.132,0.019,0.033,-0.079
32,1.033,0.981,0.628,0.419,0.084,0.009,0.014,-0.100,0.029,0.048,-0.069,0.050,0.110,0.023,0.040,-0.086
33,1.067,0.983,0.634,0.416,0.072,0.002,0.003,-0.095,0.028,0.041,-0.066,0.036,0.106,0.024,0.045,-0.089
34,1.100,0.982,0.635,0.416,0.040,-0.021,0.006,-0.077,0.015,0.038,-0.065,0.020,0.112,0.025,0.029,-0.082
35,1.133,0.981,0.636,0.417,0.056,0.006,0.020,-0.073,0.009,0.029,-0.073,0.034,0.121,0.019,0.024,-0.050
36,1.167,0.980,0.637,0.424,0.068,-0.004,0.025,-0.067,0.009,0.037,-0.082,0.033,0.124,0.021,0.015,-0.058
37,1.200,0.981,0.635,0.420,0.054,0.041,0.011,-0.067,-0.012,0.031,-0.083,0.021,0.124,0.013,0.034,-0.037
38,1.233,0.978,0.640,0.423,0.062,0.007,0.014,-0.071,-0.006,0.029,-0.071,0.037,0.108,0.012,0.038,-0.039
