frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.80,0.48,1.76,1.96,0.41,1.68,0.04,0.19,-0.01,0.02,0.04,-0.00,1.78,1.01
2,0.033,0.94,0.80,0.47,1.72,1.94,0.31,1.73,0.02,0.16,-0.03,-0.01,0.05,-0.03,1.90,1.26
3,0.067,0.93,0.80,0.47,1.87,1.98,0.40,1.71,-0.00,0.18,-0.00,0.03,0.01,-0.06,1.93,1.29
4,0.100,0.93,0.79,0.47,1.71,1.88,0.37,1.64,0.03,0.17,-0.07,0.01,0.05,-0.03,1.94,1.22
5,0.133,0.94,0.80,0.47,1.81,1.98,0.33,1.64,0.03,0.18,-0.06,0.03,0.05,-0.07,1.94,1.34
6,0.167,0.94,0.80,0.46,1.76,1.97,0.38,1.60,0.05,0.17,-0.05,0.01,0.06,-0.04,2.02,1.52
7,0.200,0.94,0.80,0.46,1.65,1.82,0.31,1.58,0.04,0.13,-0.04,0.03,0.09,-0.03,2.00,1.46
8,0.233,0.94,0.79,0.47,1.64,1.86,0.19,1.47,-0.04,0.13,-0.02,0.02,0.05,-0.03,1.99,1.41
9,0.267,0.94,0.78,0.46,1.64,1.82,0.21,1.28,-0.03,0.10,-0.03,0.04,0.12,-0.04,2.00,1.62
10,0.300,0.93,0.78,0.47,1.87,2.02,0.20,1.27,-0.03,0.14,-0.01,-0.00,0.07,-0.04,2.08,1.56
11,0.333,0.94,0.79,0.48,1.91,1.97,0.18,1.14,-0.06,0.17,0.04,-0.02,0.05,-0.02,1.93,1.36
12,0.367,0.94,0.79,0.47,1.94,2.03,0.24,1.27,-0.05,0.18,0.02,0.00,0.06,-0.03,1.93,1.40
13,0.400,0.94,0.78,0.48,2.06,2.06,0.29,1.22,-0.01,0.12,0.02,-0.01,0.05,-0.07,2.00,1.48
14,0.433,0.94,0.78,0.49,1.94,1.99,0.26,1.14,-0.01,0.16,0.03,-0.02,0.04,-0.04,2.12,1.46
15,0.467,0.94,0.78,0.49,1.78,1.92,0.13,1.00,-0.00,0.15,0.04,-0.00,0.05,-0.02,2.03,1.34
16,0.500,0.93,0.79,0.49,1.75,1.89,0.02,1.12,-0.01,0.12,0.08,0.01,0.04,-0.02,1.95,1.16
17,0.533,0.94,0.78,0.50,1.69,1.83,0.08,1.12,-0.01,0.14,0.06,-0.01,0.04,-0.04,1.83,1.11
18,0.567,0.94,0.78,0.50,1.74,1.89,0.06,1.25,0.02,0.12,0.07,-0.01,0.03,-0.06,1.92,1.14
19,0.600,0.93,0.77,0.51,1.73,1.92,-0.00,1.28,-0.04,0.13,0.04,-0.01,0.04,-0.04,1.95,1.16
20,0.633,0.92,0.77,0.51,1.74,1.89,0.03,1.23,-0.00,0.13,-0.03,-0.02,-0.00,-0.01,1.95,1.15
21,0.667,0.91,0.77,0.51,1.70,1.93,0.02,1.25,-0.01,0.14,0.01,-0.00,0.02,0.01,1.96,1.13
22,0.700,0.90,0.77,0.52,1.57,1.79,0.03,1.28,-0.02,0.14,0.02,-0.00,0.04,-0.01,2.05,1.28
23,0.733,0.91,0.78,0.52,1.46,1.72,-0.11,1.30,-0.05,0.11,0.02,-0.03,0.01,0.06,1.76,1.05
24,0.767,0.91,0.77,0.52,1.43,1.73,0.01,1.40,-0.02,0.14,0.05,-0.01,0.04,0.04,1.84,1.04
25,0.800,0.92,0.78,0.53,1.43,1.68,-0.01,1.34,-0.02,0.12,0.02,0.01,0.05,0.03,1.80,1.04
26,0.833,0.92,0.78,0.53,1.36,1.62,0.02,1.36,0.01,0.13,0.01,0.03,0.04,0.05,1.80,1.04
27,0.867,0.91,0.79,0.54,1.30,1.58,0.04,1.46,0.04,0.11,-0.02,0.00,0.03,0.06,1.91,1.11
28,0.900,0.91,0.79,0.54,1.42,1.64,0.08,1.40,0.03,0.11,-0.01,-0.00,0.02,0.06,1.96,1.10
29,0.933,0.91,0.79,0.54,1.43,1.62,0.03,1.37,0.04,0.10,0.00,0.01,0.04,0.08,1.99,1.15
30,0.967,0.91,0.79,0.55,1.50,1.71,0.02,1.42,-0.00,0.10,0.03,0.01,0.02,0.07,1.91,1.13
31,1.000,0.91,0.79,0.55,1.50,1.69,-0.04,1.44,0.02,0.13,0.04,0.04,0.04,0.09,2.03,1.24
32,1.033,0.90,0.79,0.55,1.58,1.74,0.00,1.33,0.03,0.14,0.03,0.03,0.03,0.08,2.01,1.23
33,1.067,0.90,0.77,0.55,1.72,1.88,0.14,1.12,0.01,0.18,-0.01,0.04,0.05,0.07,2.16,1.38
34,1.100,0.90,0.77,0.55,1.69,1.87,0.11,0.96,-0.01,0.20,-0.03,0.04,0.08,0.06,2.12,1.42
35,1.133,0.90,0.77,0.56,1.58,1.79,0.04,0.83,-0.01,0.17,0.03,0.03,0.09,0.04,2.14,1.39
36,1.167,0.89,0.76,0.56,1.53,1.65,0.12,0.52,-0.01,0.19,0.02,0.09,0.11,0.05,2.09,1.40
37,1.200,0.90,0.77,0.54,1.86,1.84,0.29,0.29,-0.02,0.22,0.03,0.05,0.07,0.02,2.07,1.03
38,1.233,0.91,0.75,0.53,1.49,1.43,0.33,0.25,0.01,0.14,-0.02,0.06,0.07,0.05,2.05,1.04
39,1.267,0.92,0.74,0.54,1.50,1.44,0.30,0.19,0.06,0.15,0.04,0.07,0.11,0.05,2.02,1.01
40,1.300,0.92,0.75,0.54,1.37,1.42,0.26,0.14,0.04,0.17,0.04,0.09,0.09,0.05,2.00,1.01
