frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.922,0.582,0.478,0.230,0.247,-0.114,0.034,-0.014,0.012,-0.087,0.183,0.129,0.023,0.122,-0.063
2,0.033,0.922,0.580,0.476,0.288,0.288,-0.093,0.008,0.009,0.008,-0.077,0.141,0.147,0.031,0.120,-0.053
3,0.067,0.924,0.586,0.478,0.235,0.249,-0.109,0.063,-0.008,0.015,-0.072,0.120,0.135,0.020,0.135,-0.034
4,0.100,0.924,0.587,0.478,0.212,0.212,-0.071,-0.026,0.005,0.001,-0.100,0.094,0.132,0.054,0.144,-0.053
5,0.133,0.923,0.586,0.473,0.208,0.204,-0.050,-0.020,0.008,0.008,-0.081,0.130,0.158,0.035,0.140,-0.061
6,0.167,0.926,0.585,0.479,0.212,0.233,-0.069,0.017,-0.028,-0.008,-0.087,0.182,0.163,0.042,0.165,-0.066
7,0.200,0.926,0.588,0.474,0.322,0.261,-0.081,0.016,-0.008,0.012,-0.062,0.170,0.157,0.039,0.131,-0.047
8,0.233,0.924,0.580,0.475,0.283,0.243,-0.064,-0.028,-0.024,0.007,-0.070,0.147,0.162,0.073,0.164,-0.052
9,0.267,0.921,0.574,0.479,0.208,0.198,-0.045,-0.024,-0.023,0.015,-0.054,0.123,0.153,0.065,0.136,-0.049
10,0.300,0.931,0.569,0.476,0.205,0.163,-0.069,-0.003,-0.016,0.009,-0.077,0.255,0.178,0.048,0.152,-0.044
11,0.333,0.927,0.573,0.473,0.186,0.138,-0.051,0.022,-0.014,-0.006,-0.100,0.293,0.162,0.053,0.169,-0.057
12,0.367,0.934,0.561,0.466,0.194,0.132,-0.058,0.079,-0.000,-0.006,-0.118,0.260,0.169,0.066,0.241,-0.061
13,0.400,0.938,0.559,0.461,0.170,0.092,-0.077,0.050,0.017,0.004,-0.124,0.271,0.216,0.080,0.297,-0.068
14,0.433,0.922,0.552,0.460,0.181,0.076,-0.076,0.050,-0.003,0.017,-0.137,0.382,0.233,0.090,0.306,-0.044
15,0.467,0.923,0.552,0.461,0.195,0.084,-0.075,0.053,0.003,0.008,-0.128,0.370,0.249,0.081,0.289,-0.042
16,0.500,0.935,0.530,0.452,0.201,0.106,-0.016,0.006,0.028,-0.019,-0.121,0.447,0.281,0.112,0.579,-0.037
17,0.533,0.935,0.507,0.456,0.270,0.190,-0.027,-0.042,0.025,-0.029,-0.076,0.462,0.302,0.172,0.773,-0.022
18,0.567,0.928,0.491,0.490,0.223,0.203,-0.047,-0.083,0.021,-0.010,-0.033,0.512,0.293,0.298,0.784,-0.056
19,0.600,0.902,0.489,0.463,0.199,0.124,0.081,-0.063,0.084,-0.074,-0.000,0.865,0.907,0.423,0.462,0.078
20,0.633,0.872,0.524,0.511,0.240,0.090,0.078,0.045,0.124,-0.042,-0.012,0.222,0.634,0.044,0.461,0.208
21,0.667,0.845,0.476,0.430,0.212,-0.066,0.072,-0.054,0.135,-0.042,0.028,0.376,0.645,0.014,0.430,0.796
22,0.700,0.798,0.611,0.470,0.349,0.122,0.145,0.114,0.745,0.314,0.484,-0.078,0.318,0.323,1.124,0.980
23,0.733,0.802,0.630,0.453,1.340,0.566,-0.274,0.574,1.281,0.298,1.472,-0.076,0.329,0.585,1.394,0.861
24,0.767,0.802,0.615,0.455,0.976,0.233,-0.370,0.184,1.240,0.238,1.503,0.016,0.313,0.365,1.424,0.879
25,0.800,0.806,0.617,0.469,0.649,0.277,-0.107,0.260,1.190,0.311,0.979,-0.100,0.215,0.072,1.052,0.545
26,0.833,0.836,0.636,0.486,0.451,0.193,-0.014,0.251,1.136,0.353,0.614,0.011,0.315,0.243,0.793,0.631
27,0.867,0.771,0.670,0.456,0.317,0.120,0.121,-0.007,0.925,0.206,0.968,-0.109,0.066,0.322,1.207,0.588
28,0.900,0.722,0.674,0.468,0.466,0.242,-0.020,0.080,0.928,0.314,1.001,-0.010,0.563,0.774,0.881,0.700
29,0.933,0.734,0.711,0.490,0.557,0.313,-0.109,0.031,0.838,0.419,0.739,0.091,0.242,0.030,0.952,0.395
30,0.967,0.768,0.718,0.450,0.526,0.292,-0.066,-0.051,1.066,0.382,0.288,-0.199,0.280,0.113,0.579,0.194
31,1.000,0.766,0.710,0.492,0.414,0.259,-0.062,-0.001,1.185,0.271,0.065,-0.246,0.000,-0.050,0.251,0.057
32,1.033,0.757,0.721,0.496,0.424,0.226,-0.254,0.048,0.997,0.219,0.675,-0.127,0.190,0.176,0.619,0.053
33,1.067,0.784,0.725,0.502,0.760,0.298,-0.054,0.317,0.960,0.230,1.653,-0.179,0.534,0.526,1.150,0.729
34,1.100,0.760,0.693,0.454,0.778,0.416,-0.231,0.313,1.137,0.112,1.086,-0.145,0.298,0.137,0.638,0.183
35,1.133,0.766,0.748,0.514,1.069,0.204,0.101,0.448,1.094,0.302,1.212,-0.108,0.522,0.370,2.051,1.704
36,1.167,0.738,0.797,0.493,0.750,0.460,0.003,0.112,1.056,0.354,0.952,-0.156,0.230,0.498,1.087,0.826
37,1.200,0.790,0.669,0.439,0.486,0.447,-0.044,-0.074,0.967,0.302,0.952,-0.197,0.058,-0.078,0.729,0.211
38,1.233,0.808,0.776,0.449,0.636,0.361,0.029,-0.077,0.785,0.222,0.663,0.067,0.146,0.161,1.509,1.406
39,1.267,0.897,0.501,0.443,0.685,0.294,-0.024,-0.027,0.501,-0.058,0.215,0.333,0.334,-0.064,0.847,0.719
40,1.300,0.962,0.504,0.456,0.897,0.853,-0.088,-0.120,0.044,-0.020,-0.043,0.272,0.191,-0.008,0.275,-0.033
41,1.333,0.961,0.505,0.459,0.809,0.804,-0.096,-0.116,0.029,-0.028,-0.059,0.280,0.197,-0.007,0.273,-0.048
42,1.367,0.963,0.519,0.467,0.756,0.782,-0.028,-0.107,0.052,-0.005,-0.038,0.300,0.239,-0.058,0.155,-0.024
