frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.954,0.734,0.507,0.041,0.077,0.059,0.097,1.560,0.105,1.851,0.181,1.244,0.880,0.118,-0.134
2,0.033,0.953,0.736,0.503,0.064,0.100,0.125,0.095,1.475,0.078,1.871,0.200,1.297,0.856,0.126,-0.152
3,0.067,0.955,0.731,0.506,0.083,0.115,0.101,0.100,1.540,0.071,1.852,0.208,1.232,0.845,0.140,-0.126
4,0.100,0.954,0.743,0.504,0.079,0.093,0.069,0.090,1.547,0.057,1.805,0.234,1.263,0.912,0.135,-0.126
5,0.133,0.955,0.745,0.504,0.079,0.088,0.080,0.088,1.560,0.062,1.798,0.236,1.261,0.913,0.125,-0.129
6,0.167,0.955,0.738,0.514,0.070,0.075,0.097,0.082,1.504,0.059,1.799,0.198,1.184,0.894,0.130,-0.131
7,0.200,0.947,0.731,0.503,0.070,0.119,0.125,0.093,1.614,0.033,1.852,0.183,1.199,0.874,0.126,-0.124
8,0.233,0.950,0.736,0.503,0.057,0.093,0.103,0.101,1.538,0.067,1.784,0.158,1.134,0.799,0.143,-0.140
9,0.267,0.952,0.737,0.496,0.041,0.118,0.094,0.086,1.542,0.028,1.834,0.172,1.238,0.812,0.103,-0.108
10,0.300,0.948,0.726,0.511,0.030,0.065,0.059,0.094,1.422,0.108,1.944,0.123,1.087,0.695,0.142,-0.101
11,0.333,0.949,0.729,0.510,0.005,0.061,0.059,0.071,1.468,0.111,1.844,0.113,1.154,0.746,0.120,-0.107
12,0.367,0.949,0.738,0.508,0.022,0.087,0.025,0.092,1.540,0.101,1.924,0.111,1.157,0.814,0.142,-0.043
13,0.400,0.957,0.727,0.504,0.050,0.112,0.032,0.099,1.594,0.104,2.065,0.099,1.076,0.862,0.179,-0.072
14,0.433,0.959,0.732,0.496,0.075,0.132,0.029,0.102,1.638,0.054,1.968,0.119,1.205,0.734,0.177,-0.102
15,0.467,0.960,0.732,0.498,0.042,0.063,0.054,0.094,1.504,0.069,1.860,0.141,1.181,0.766,0.125,-0.134
16,0.500,0.959,0.731,0.508,0.052,0.067,0.055,0.101,1.473,0.044,1.892,0.153,1.273,0.732,0.154,-0.151
17,0.533,0.960,0.727,0.516,0.063,0.072,0.066,0.093,1.453,0.069,1.961,0.155,1.204,0.811,0.159,-0.161
18,0.567,0.957,0.728,0.511,0.037,0.056,0.071,0.081,1.458,0.118,1.961,0.153,1.113,0.879,0.146,-0.150
19,0.600,0.951,0.731,0.505,0.029,0.063,0.057,0.101,1.380,0.154,1.967,0.114,0.999,0.824,0.163,-0.130
20,0.633,0.954,0.734,0.519,0.035,0.037,0.085,0.081,1.475,0.203,1.911,0.098,1.050,0.801,0.179,-0.154
21,0.667,0.952,0.745,0.520,0.033,0.046,0.063,0.068,1.489,0.136,1.890,0.104,1.140,0.769,0.178,-0.146
22,0.700,0.955,0.744,0.520,0.002,0.079,0.078,0.089,1.385,0.095,1.845,0.165,1.156,0.661,0.158,-0.146
23,0.733,0.954,0.753,0.520,0.041,0.068,0.068,0.053,1.613,0.113,1.914,0.121,1.339,0.710,0.133,-0.118
24,0.767,0.954,0.749,0.517,0.063,0.088,0.064,0.042,1.508,0.125,1.798,0.141,1.331,0.731,0.107,-0.134
25,0.800,0.952,0.746,0.505,0.033,0.075,0.028,0.079,1.421,0.070,1.790,0.160,1.120,0.724,0.121,-0.156
26,0.833,0.952,0.748,0.520,0.014,0.057,0.036,0.067,1.387,0.084,1.774,0.222,1.175,0.757,0.113,-0.154
27,0.867,0.953,0.748,0.520,0.012,0.065,0.039,0.065,1.417,0.090,1.786,0.221,1.178,0.771,0.114,-0.152
28,0.900,0.953,0.748,0.518,0.026,0.073,0.035,0.060,1.407,0.061,1.814,0.164,1.188,0.826,0.102,-0.188
29,0.933,0.956,0.754,0.520,-0.002,0.073,0.029,0.071,1.441,0.143,1.744,0.207,1.220,0.787,0.110,-0.167
