frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.60,0.61,0.39,0.20,0.10,0.15,0.11,0.02,-0.13,0.16,0.24,0.01,0.08,0.04
2,0.033,0.96,0.60,0.61,0.36,0.20,0.13,0.13,0.12,0.05,-0.11,0.20,0.26,0.02,0.08,0.05
3,0.067,0.96,0.60,0.61,0.23,0.18,0.18,0.01,0.09,0.07,-0.11,0.42,0.48,-0.04,0.06,0.06
4,0.100,0.96,0.60,0.62,0.39,0.21,0.16,0.03,0.07,0.14,-0.15,0.22,0.35,0.01,0.08,0.02
5,0.133,0.96,0.60,0.61,0.30,0.15,0.15,0.07,0.01,0.10,-0.17,0.21,0.23,-0.02,0.13,0.04
6,0.167,0.95,0.60,0.61,0.23,0.16,0.20,-0.01,0.07,0.11,-0.15,0.46,0.54,-0.02,0.09,-0.00
7,0.200,0.95,0.60,0.61,0.41,0.24,0.06,0.04,0.03,0.01,-0.12,0.26,0.37,0.01,0.08,0.04
8,0.233,0.95,0.61,0.60,0.36,0.20,0.12,0.09,0.01,-0.01,-0.17,0.29,0.42,-0.03,0.06,0.02
9,0.267,0.95,0.61,0.61,0.25,0.15,0.13,0.01,0.06,0.04,-0.19,0.32,0.47,-0.02,0.06,0.04
10,0.300,0.95,0.61,0.61,0.27,0.14,0.13,0.06,0.10,0.03,-0.19,0.37,0.40,-0.07,0.05,0.03
11,0.333,0.95,0.61,0.61,0.20,0.06,0.13,-0.08,0.12,0.05,-0.21,0.38,0.63,-0.01,0.03,0.01
12,0.367,0.95,0.60,0.60,0.30,0.12,0.07,0.08,0.15,-0.02,-0.21,0.58,0.38,-0.02,0.07,-0.01
13,0.400,0.96,0.60,0.61,0.27,0.12,0.19,0.11,0.08,0.03,-0.17,0.30,0.30,-0.00,0.14,-0.02
14,0.433,0.96,0.60,0.61,0.29,0.13,0.18,0.14,0.08,0.02,-0.16,0.36,0.28,0.00,0.14,-0.03
15,0.467,0.96,0.61,0.61,0.23,0.14,0.26,0.03,0.12,0.02,-0.08,0.24,0.29,0.01,0.14,-0.00
16,0.500,0.95,0.60,0.60,0.25,0.18,0.24,0.10,0.10,0.05,-0.14,0.76,0.44,-0.05,0.10,0.01
17,0.533,0.95,0.60,0.60,0.33,0.16,0.18,0.24,0.12,0.00,-0.20,0.74,0.51,0.05,0.08,-0.06
18,0.567,0.96,0.60,0.59,0.21,0.18,0.15,-0.01,0.13,0.03,-0.15,0.38,0.38,-0.05,0.07,0.02
19,0.600,0.95,0.59,0.59,0.10,0.09,0.12,-0.01,0.17,0.03,-0.17,0.53,0.53,0.01,0.09,-0.03
20,0.633,0.96,0.59,0.59,0.12,0.09,0.06,-0.06,0.18,0.04,-0.17,0.30,0.43,0.08,0.05,-0.02
21,0.667,0.94,0.58,0.60,0.08,0.04,0.16,-0.05,0.15,0.03,-0.15,0.39,0.45,0.06,0.05,-0.06
22,0.700,0.94,0.58,0.59,0.12,0.07,0.19,0.01,0.23,-0.06,-0.20,0.40,0.43,0.07,0.06,-0.04
23,0.733,0.94,0.55,0.59,0.13,0.11,0.24,0.01,0.21,0.01,-0.23,0.46,0.45,0.08,0.12,-0.08
24,0.767,0.95,0.53,0.58,0.16,0.14,0.16,0.02,0.28,-0.00,-0.18,0.33,0.45,0.10,0.16,-0.05
25,0.800,0.95,0.55,0.58,0.14,0.12,0.27,-0.05,0.30,0.01,-0.18,0.51,0.68,0.12,0.04,-0.13
