frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.939,0.589,0.619,-0.021,0.125,0.228,-0.024,0.107,0.005,-0.066,0.310,0.385,0.114,-0.013,0.136
2,0.033,0.936,0.591,0.625,0.000,0.145,0.246,-0.015,0.131,0.027,-0.043,0.428,0.439,0.105,0.025,0.176
3,0.067,0.936,0.601,0.615,-0.011,0.128,0.261,-0.026,0.198,0.049,-0.060,0.285,0.395,0.098,0.051,0.056
4,0.100,0.939,0.559,0.634,0.017,0.169,0.236,-0.022,0.231,-0.009,-0.107,0.386,0.388,0.288,0.070,-0.002
5,0.133,0.937,0.564,0.627,0.022,0.143,0.132,-0.043,0.229,0.034,-0.061,0.243,0.297,0.241,0.063,0.012
6,0.167,0.936,0.568,0.643,-0.019,0.121,0.195,-0.065,0.284,0.037,-0.027,0.454,0.409,0.183,0.026,0.030
7,0.200,0.936,0.567,0.641,-0.011,0.157,0.158,-0.063,0.211,0.019,-0.044,0.485,0.395,0.199,0.022,0.107
8,0.233,0.944,0.563,0.633,-0.053,0.132,0.172,-0.057,0.241,0.010,-0.033,0.417,0.329,0.204,0.000,0.019
9,0.267,0.947,0.571,0.640,-0.029,0.175,0.151,-0.031,0.201,0.046,-0.030,0.300,0.372,0.216,0.044,0.031
10,0.300,0.947,0.574,0.630,-0.058,0.140,0.190,-0.039,0.224,0.040,0.007,0.314,0.399,0.204,-0.003,0.017
11,0.333,0.949,0.566,0.634,-0.050,0.153,0.209,-0.016,0.188,0.015,0.029,0.435,0.510,0.176,-0.018,0.008
12,0.367,0.951,0.558,0.629,-0.013,0.131,0.224,-0.006,0.262,-0.032,0.011,0.458,0.567,0.153,-0.014,0.043
13,0.400,0.953,0.568,0.639,-0.035,0.055,0.203,-0.037,0.184,0.054,-0.088,0.534,0.662,0.201,-0.034,0.024
14,0.433,0.957,0.560,0.650,-0.077,0.026,0.184,-0.030,0.145,0.066,-0.045,0.554,0.358,0.174,0.025,0.028
15,0.467,0.944,0.550,0.639,-0.045,0.049,0.191,-0.017,0.228,0.049,-0.013,0.423,0.474,0.208,0.058,0.043
16,0.500,0.945,0.555,0.650,-0.078,-0.006,0.182,-0.044,0.169,0.042,-0.086,0.658,0.565,0.173,0.011,0.114
17,0.533,0.948,0.535,0.629,-0.068,0.044,0.174,-0.032,0.152,0.049,0.015,0.671,0.592,0.202,0.007,0.147
18,0.567,0.951,0.537,0.619,-0.055,0.061,0.201,-0.020,0.172,0.052,-0.063,0.444,0.577,0.161,-0.054,-0.015
19,0.600,0.941,0.532,0.619,-0.026,0.074,0.146,-0.003,0.181,0.041,-0.063,0.365,0.419,0.120,-0.018,0.038
20,0.633,0.943,0.526,0.636,-0.025,0.094,0.230,-0.001,0.155,0.083,-0.070,0.495,0.496,0.164,-0.059,0.096
21,0.667,0.954,0.524,0.618,-0.020,0.121,0.145,-0.026,0.138,0.073,-0.096,0.502,0.378,0.143,0.009,0.011
22,0.700,0.954,0.527,0.603,-0.032,0.095,0.157,-0.033,0.139,0.059,-0.072,0.510,0.390,0.184,0.023,0.011
23,0.733,0.958,0.528,0.616,-0.045,0.126,0.151,-0.014,0.160,0.077,-0.055,0.517,0.355,0.178,-0.012,0.179
24,0.767,0.971,0.534,0.605,-0.008,0.112,0.190,-0.044,0.231,0.047,-0.104,0.406,0.330,0.216,0.007,0.051
25,0.800,0.971,0.517,0.604,-0.021,0.084,0.203,-0.015,0.292,0.045,-0.054,0.531,0.384,0.266,-0.005,0.032
26,0.833,0.969,0.514,0.614,-0.012,0.080,0.216,-0.003,0.269,0.067,-0.056,0.536,0.389,0.254,-0.026,0.023
27,0.867,0.959,0.509,0.612,-0.015,0.117,0.199,-0.008,0.288,0.093,-0.032,0.526,0.341,0.240,0.001,0.036
28,0.900,0.950,0.502,0.612,-0.028,0.131,0.265,-0.038,0.228,0.083,-0.031,0.459,0.579,0.296,0.002,-0.042
29,0.933,0.948,0.509,0.606,-0.007,0.142,0.199,-0.026,0.303,0.013,0.005,0.632,0.563,0.275,-0.029,0.007
30,0.967,0.950,0.507,0.608,-0.092,0.086,0.278,-0.013,0.249,0.089,-0.007,0.714,0.608,0.261,-0.002,-0.020
31,1.000,0.938,0.505,0.618,-0.063,0.120,0.212,0.001,0.284,0.055,0.000,0.482,0.513,0.276,0.003,-0.008
32,1.033,0.926,0.505,0.616,-0.070,0.130,0.153,0.005,0.277,0.056,0.083,0.505,0.349,0.292,0.064,0.014
33,1.067,0.928,0.501,0.622,-0.077,0.062,0.183,-0.005,0.218,0.071,-0.001,0.463,0.367,0.254,0.079,0.047
34,1.100,0.928,0.501,0.621,-0.070,0.063,0.173,-0.008,0.214,0.063,-0.006,0.471,0.327,0.248,0.110,0.036
35,1.133,0.933,0.502,0.611,-0.074,0.027,0.198,-0.009,0.190,0.016,-0.005,0.682,0.311,0.253,-0.011,0.036
36,1.167,0.931,0.507,0.609,-0.086,0.055,0.234,0.005,0.314,0.064,-0.016,0.675,0.458,0.249,0.004,0.001
37,1.200,0.939,0.495,0.601,-0.011,0.031,0.252,-0.026,0.240,0.125,-0.085,0.717,0.396,0.196,0.028,-0.022
38,1.233,0.949,0.515,0.582,0.013,0.078,0.164,-0.025,0.246,0.118,-0.073,0.535,0.231,0.215,0.057,-0.006
39,1.267,0.954,0.532,0.600,0.005,0.063,0.208,-0.013,0.194,0.080,-0.125,0.475,0.230,0.181,0.036,-0.013
40,1.300,0.952,0.511,0.595,-0.001,0.075,0.241,-0.005,0.191,0.079,-0.188,0.401,0.199,0.192,0.081,-0.038
41,1.333,0.947,0.514,0.590,0.015,0.049,0.286,0.011,0.179,0.083,-0.178,0.328,0.201,0.170,0.029,-0.010
42,1.367,0.946,0.501,0.587,-0.006,0.033,0.321,-0.033,0.207,0.087,-0.218,0.403,0.367,0.137,0.039,-0.025
43,1.400,0.940,0.515,0.589,0.003,0.060,0.267,-0.046,0.163,0.026,-0.180,0.250,0.271,0.161,0.098,0.036
44,1.433,0.937,0.515,0.591,0.039,0.013,0.254,0.003,0.242,0.058,-0.082,0.256,0.237,0.103,0.060,0.059
45,1.467,0.930,0.521,0.601,0.027,0.068,0.197,-0.006,0.224,0.046,-0.154,0.253,0.182,0.226,0.070,-0.006
46,1.500,0.930,0.521,0.601,0.019,0.079,0.191,-0.002,0.218,0.049,-0.159,0.263,0.187,0.229,0.068,-0.014
47,1.533,0.952,0.537,0.609,-0.021,0.055,0.181,-0.022,0.276,0.020,-0.147,0.283,0.207,0.201,0.056,0.012
48,1.567,0.955,0.524,0.621,-0.047,0.087,0.128,-0.016,0.217,0.030,-0.116,0.307,0.149,0.181,0.059,-0.010
49,1.600,0.955,0.523,0.609,-0.072,0.051,0.133,-0.013,0.281,0.000,-0.173,0.385,0.142,0.140,0.007,-0.026
50,1.633,0.955,0.536,0.626,-0.083,0.039,0.068,0.014,0.244,0.012,-0.139,0.586,0.168,0.093,-0.021,-0.021
51,1.667,0.954,0.535,0.609,-0.089,0.027,0.157,0.013,0.272,0.030,-0.150,0.783,0.259,0.164,-0.067,0.067
52,1.700,0.962,0.548,0.625,-0.080,0.019,0.231,0.058,0.293,0.061,-0.078,0.674,0.328,0.182,-0.092,-0.045
53,1.733,0.961,0.543,0.616,-0.052,0.016,0.136,0.036,0.346,0.030,-0.007,0.787,0.271,0.177,-0.048,0.009
54,1.767,0.959,0.544,0.614,-0.050,-0.010,0.156,0.058,0.265,0.006,-0.016,0.696,0.352,0.173,-0.090,-0.002
55,1.800,0.964,0.546,0.621,-0.075,0.026,0.119,0.053,0.293,-0.012,-0.030,0.874,0.589,0.114,-0.114,0.028
56,1.833,0.963,0.551,0.617,-0.080,0.016,0.134,0.042,0.393,-0.001,0.047,0.861,0.498,0.160,-0.077,-0.003
57,1.867,0.962,0.538,0.598,-0.031,0.021,0.134,-0.031,0.358,0.011,0.049,0.913,0.552,0.204,-0.118,-0.003
58,1.900,0.962,0.542,0.603,-0.035,-0.001,0.170,0.003,0.352,0.023,0.059,0.872,0.474,0.223,-0.129,-0.017
59,1.933,0.958,0.545,0.605,-0.064,0.024,0.128,0.049,0.292,0.057,0.003,0.762,0.448,0.106,-0.072,0.066
60,1.967,0.957,0.539,0.594,-0.025,0.026,0.136,0.022,0.335,0.055,-0.005,0.816,0.376,0.112,-0.056,0.099
61,2.000,0.954,0.538,0.606,-0.013,0.035,0.157,0.016,0.319,0.061,-0.014,0.871,0.268,0.168,-0.032,0.066
62,2.033,0.955,0.544,0.600,-0.030,0.030,0.153,0.014,0.347,0.050,0.012,0.894,0.322,0.181,-0.073,0.062
63,2.067,0.951,0.539,0.593,-0.008,0.016,0.208,0.035,0.355,0.040,0.026,0.879,0.302,0.192,-0.059,0.076
64,2.100,0.953,0.541,0.603,-0.027,0.008,0.169,0.045,0.427,0.041,0.042,0.849,0.264,0.178,-0.039,0.079
65,2.133,0.955,0.546,0.599,-0.026,0.025,0.231,0.069,0.428,0.036,0.024,0.831,0.271,0.173,-0.038,0.072
66,2.167,0.963,0.552,0.604,-0.034,0.028,0.106,0.047,0.421,-0.007,-0.081,1.128,0.487,0.110,-0.055,0.098
67,2.200,0.961,0.560,0.597,-0.046,0.036,0.101,0.036,0.404,-0.012,-0.082,1.031,0.346,0.120,-0.080,0.092
68,2.233,0.960,0.555,0.602,-0.005,0.050,0.107,0.036,0.420,0.002,-0.051,0.921,0.300,0.136,-0.050,0.071
69,2.267,0.959,0.551,0.602,-0.009,0.079,0.090,0.043,0.456,-0.010,-0.056,0.982,0.327,0.141,-0.074,0.047
70,2.300,0.959,0.554,0.599,-0.059,0.052,0.100,0.053,0.478,-0.023,-0.013,1.046,0.410,0.158,-0.057,0.021
71,2.333,0.961,0.552,0.606,-0.022,0.053,0.095,0.041,0.466,-0.004,-0.030,0.896,0.268,0.149,-0.034,0.067
72,2.367,0.959,0.552,0.606,-0.031,0.020,0.154,0.059,0.456,0.021,-0.053,1.021,0.416,0.113,-0.057,0.040
73,2.400,0.961,0.546,0.610,-0.018,0.067,0.090,0.060,0.541,0.039,0.055,0.847,0.308,0.159,-0.052,-0.007
74,2.433,0.959,0.550,0.609,-0.013,0.065,0.175,0.102,0.553,0.043,0.092,0.891,0.306,0.164,-0.070,0.028
75,2.467,0.959,0.542,0.611,-0.022,0.117,0.122,0.070,0.551,0.006,0.237,0.893,0.361,0.283,-0.033,-0.008
76,2.500,0.960,0.541,0.607,-0.026,0.070,0.151,0.059,0.523,-0.025,0.208,0.946,0.423,0.237,-0.056,-0.013
77,2.533,0.963,0.539,0.612,-0.027,0.045,0.165,0.057,0.506,-0.022,0.231,1.090,0.472,0.282,0.010,-0.061
78,2.567,0.958,0.544,0.611,0.019,0.032,0.212,0.060,0.488,-0.003,0.144,0.985,0.561,0.269,-0.049,-0.103
79,2.600,0.952,0.522,0.614,0.001,0.033,0.214,0.017,0.495,0.013,0.151,0.978,0.656,0.359,-0.093,-0.122
80,2.633,0.949,0.524,0.608,-0.010,0.023,0.221,0.016,0.531,0.004,0.153,0.868,0.765,0.409,-0.066,-0.142
81,2.667,0.945,0.528,0.607,0.006,0.054,0.146,-0.012,0.621,0.066,0.245,0.680,0.629,0.487,-0.045,-0.102
82,2.700,0.942,0.531,0.605,-0.010,0.021,0.200,-0.006,0.575,0.043,0.208,0.692,0.598,0.544,-0.015,-0.102
83,2.733,0.949,0.501,0.606,-0.009,0.031,0.147,-0.032,0.490,0.056,0.227,0.638,0.478,0.575,0.052,-0.129
84,2.767,0.927,0.490,0.601,-0.064,0.038,0.165,-0.030,0.589,0.032,0.276,0.670,0.475,0.533,-0.044,-0.088
85,2.800,0.954,0.494,0.599,-0.008,0.060,0.078,-0.073,0.609,0.055,0.422,0.689,0.309,0.591,0.024,-0.191
86,2.833,0.955,0.488,0.592,-0.038,0.019,0.066,-0.058,0.723,0.026,0.530,0.677,0.228,0.528,0.013,-0.090
87,2.867,0.939,0.479,0.591,0.014,0.032,0.135,-0.053,0.726,0.040,0.545,0.618,0.235,0.567,0.026,-0.059
88,2.900,0.942,0.486,0.591,0.070,0.050,0.087,-0.059,0.564,0.058,0.638,0.465,0.141,0.584,0.063,-0.078
89,2.933,0.944,0.472,0.595,0.042,0.044,0.085,-0.069,0.612,0.076,0.718,0.451,0.236,0.629,0.174,-0.059
90,2.967,0.936,0.487,0.581,0.023,0.037,0.144,-0.021,0.713,0.065,0.505,0.592,0.537,0.553,-0.022,-0.017
91,3.000,0.947,0.484,0.594,0.018,0.075,0.141,-0.032,0.752,0.081,0.694,0.558,0.517,0.676,0.109,-0.002
92,3.033,0.952,0.483,0.583,0.003,0.073,0.161,-0.013,0.630,0.054,0.548,0.646,0.626,0.629,0.014,-0.023
93,3.067,0.944,0.483,0.579,-0.042,0.053,0.118,-0.006,0.663,0.052,0.568,0.764,0.567,0.610,0.033,0.025
94,3.100,0.943,0.482,0.579,-0.038,0.053,0.115,-0.008,0.664,0.062,0.561,0.770,0.568,0.605,0.034,0.014
95,3.133,0.947,0.485,0.570,-0.007,0.036,0.163,-0.008,0.712,0.090,0.457,0.984,0.701,0.617,0.035,0.026
96,3.167,0.958,0.490,0.562,0.004,0.069,0.175,-0.030,0.693,0.114,0.437,1.018,0.706,0.437,-0.009,0.088
97,3.200,0.955,0.499,0.566,-0.024,0.146,0.123,-0.044,0.641,0.076,0.386,0.887,0.698,0.578,0.047,0.081
98,3.233,0.956,0.503,0.568,-0.004,0.121,0.094,-0.016,0.769,0.125,0.500,0.864,0.579,0.659,0.031,0.170
99,3.267,0.941,0.500,0.572,-0.017,0.112,0.121,-0.026,0.772,0.091,0.505,0.844,0.712,0.582,0.015,0.130
100,3.300,0.948,0.521,0.574,-0.073,0.065,0.152,-0.026,0.927,0.107,0.530,0.899,0.652,0.449,0.036,0.095
101,3.333,0.949,0.525,0.575,-0.089,0.102,0.147,-0.038,0.804,0.116,0.402,0.949,0.477,0.388,0.043,0.056
102,3.367,0.940,0.533,0.584,-0.069,0.130,0.189,-0.035,0.646,0.129,0.445,0.983,0.617,0.385,0.071,0.151
103,3.400,0.951,0.552,0.571,-0.012,0.112,0.150,-0.083,0.608,0.113,0.424,0.831,0.600,0.408,0.094,0.103
104,3.433,0.954,0.551,0.563,0.036,0.140,0.171,-0.112,0.537,0.158,0.499,0.759,0.575,0.373,0.171,0.160
105,3.467,0.953,0.574,0.544,0.036,0.086,0.172,-0.108,0.671,0.087,0.605,0.662,0.530,0.468,0.065,0.069
106,3.500,0.956,0.584,0.540,0.005,0.023,0.230,-0.110,0.571,0.111,0.511,0.745,0.423,0.480,-0.028,0.132
107,3.533,0.946,0.578,0.546,0.010,0.061,0.174,-0.116,0.543,0.119,0.643,0.613,0.201,0.637,0.134,0.189
108,3.567,0.945,0.585,0.534,-0.003,-0.004,0.151,-0.098,0.657,0.112,0.579,0.780,0.104,0.600,0.123,0.182
109,3.600,0.938,0.584,0.537,0.037,0.003,0.181,-0.113,1.091,0.191,0.657,0.904,0.480,0.600,0.057,0.088
110,3.633,0.932,0.591,0.541,0.003,0.004,0.115,-0.092,0.863,0.132,0.618,0.661,0.206,0.674,0.014,0.042
111,3.667,0.934,0.579,0.552,0.001,0.010,0.082,-0.070,1.059,0.169,0.656,0.649,0.582,0.723,0.095,0.033
