frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.94,0.71,0.67,0.26,0.23,0.88,-0.01,0.17,0.31,-0.15,0.17,-0.11,-0.12,1.52,1.68
2,0.033,0.94,0.72,0.67,0.26,0.22,0.90,-0.04,0.13,0.26,-0.17,0.18,-0.08,-0.13,1.51,1.61
3,0.067,0.94,0.72,0.67,0.17,0.16,0.87,-0.05,0.10,0.39,-0.18,0.15,-0.10,-0.14,1.62,1.85
4,0.100,0.94,0.72,0.67,0.21,0.14,0.96,-0.06,0.08,0.36,-0.19,0.19,-0.12,-0.14,1.63,1.77
5,0.133,0.94,0.72,0.66,0.20,0.10,0.74,-0.06,0.08,0.38,-0.19,0.17,-0.07,-0.19,1.67,1.88
6,0.167,0.94,0.72,0.66,0.21,0.09,0.67,-0.06,0.07,0.34,-0.19,0.17,-0.07,-0.18,1.65,1.86
7,0.200,0.94,0.73,0.65,0.22,0.10,0.65,-0.03,0.08,0.22,-0.18,0.14,-0.03,-0.18,1.60,1.62
8,0.233,0.94,0.72,0.65,0.21,0.10,0.65,-0.04,0.08,0.22,-0.17,0.14,-0.01,-0.18,1.63,1.65
9,0.267,0.94,0.72,0.63,0.21,0.08,0.46,-0.00,0.10,0.27,-0.16,0.13,-0.00,-0.12,1.72,1.61
10,0.300,0.94,0.72,0.63,0.21,0.08,0.45,0.00,0.10,0.26,-0.16,0.12,-0.00,-0.11,1.72,1.60
11,0.333,0.95,0.68,0.62,0.32,0.09,0.23,-0.02,0.16,0.32,-0.18,0.23,-0.05,-0.05,1.69,1.91
12,0.367,0.95,0.68,0.62,0.30,0.09,0.26,-0.03,0.16,0.34,-0.20,0.24,-0.05,-0.06,1.69,1.92
13,0.400,0.95,0.67,0.62,0.20,0.14,0.54,-0.04,0.21,0.64,-0.10,0.30,-0.02,-0.13,1.90,1.54
14,0.433,0.95,0.68,0.63,0.16,0.11,0.55,-0.04,0.19,0.67,-0.13,0.30,-0.03,-0.12,1.92,1.71
15,0.467,0.95,0.70,0.62,0.14,0.15,0.53,0.03,0.22,0.42,-0.16,0.19,-0.05,-0.18,1.79,1.95
16,0.500,0.95,0.72,0.61,0.15,0.16,0.52,0.02,0.21,0.37,-0.19,0.15,-0.02,-0.17,1.74,1.92
17,0.533,0.94,0.72,0.62,0.22,0.12,0.45,0.02,0.12,0.26,-0.21,0.13,-0.07,-0.10,1.83,1.93
18,0.567,0.94,0.72,0.62,0.20,0.12,0.39,0.01,0.14,0.24,-0.19,0.14,-0.07,-0.10,1.83,1.90
19,0.600,0.94,0.73,0.63,0.15,0.12,0.43,0.12,0.08,0.23,-0.22,0.12,-0.05,-0.14,1.75,1.96
20,0.633,0.94,0.73,0.63,0.15,0.14,0.40,0.11,0.08,0.21,-0.21,0.13,-0.06,-0.13,1.71,1.97
21,0.667,0.95,0.74,0.62,0.18,0.12,0.29,0.04,0.10,0.16,-0.20,0.13,-0.05,-0.09,1.76,1.90
22,0.700,0.95,0.74,0.62,0.16,0.08,0.32,0.04,0.12,0.18,-0.22,0.13,-0.07,-0.10,1.81,1.89
23,0.733,0.95,0.74,0.63,0.15,0.11,0.32,0.08,0.11,0.20,-0.17,0.14,-0.06,-0.09,1.73,1.84
24,0.767,0.95,0.74,0.63,0.16,0.12,0.32,0.08,0.11,0.20,-0.17,0.15,-0.03,-0.09,1.72,1.82
25,0.800,0.94,0.74,0.62,0.21,0.09,0.22,0.04,0.10,0.14,-0.16,0.19,-0.04,-0.11,1.62,1.55
26,0.833,0.94,0.74,0.60,0.21,0.08,0.21,0.05,0.13,0.15,-0.16,0.18,-0.07,-0.10,1.62,1.53
27,0.867,0.94,0.67,0.61,0.19,0.02,0.17,-0.06,0.10,0.12,-0.17,0.14,-0.03,-0.02,1.55,1.65
28,0.900,0.94,0.67,0.61,0.18,0.01,0.16,-0.07,0.12,0.13,-0.15,0.13,-0.03,-0.02,1.61,1.58
29,0.933,0.94,0.66,0.60,0.14,-0.04,0.13,-0.06,0.10,0.11,-0.12,0.13,-0.06,-0.05,1.50,1.76
30,0.967,0.94,0.67,0.60,0.13,-0.05,0.23,-0.07,0.11,0.17,-0.12,0.13,-0.07,-0.06,1.48,1.73
31,1.000,0.94,0.68,0.60,0.13,-0.00,0.22,-0.05,0.14,0.16,-0.12,0.11,-0.08,-0.07,1.42,1.57
32,1.033,0.94,0.68,0.60,0.13,-0.01,0.22,-0.05,0.14,0.17,-0.12,0.11,-0.08,-0.07,1.42,1.57
33,1.067,0.93,0.70,0.60,0.14,0.01,0.25,-0.03,0.06,0.13,-0.14,0.10,-0.05,-0.08,1.44,1.31
34,1.100,0.93,0.69,0.60,0.16,0.01,0.28,-0.03,0.06,0.14,-0.14,0.10,-0.05,-0.09,1.44,1.34
35,1.133,0.93,0.70,0.60,0.14,0.01,0.28,-0.03,0.06,0.12,-0.15,0.08,-0.08,-0.10,1.30,1.32
36,1.167,0.93,0.70,0.60,0.12,-0.00,0.27,-0.02,0.07,0.12,-0.15,0.09,-0.10,-0.10,1.30,1.36
37,1.200,0.93,0.68,0.61,0.14,0.00,0.22,-0.04,0.12,0.15,-0.14,0.09,-0.03,-0.04,1.29,1.39
38,1.233,0.93,0.67,0.61,0.14,0.00,0.23,-0.05,0.12,0.15,-0.14,0.10,-0.02,-0.04,1.27,1.36
39,1.267,0.94,0.67,0.61,0.14,0.03,0.13,-0.04,0.15,0.14,-0.08,0.10,-0.03,-0.03,0.99,1.41
40,1.300,0.94,0.67,0.60,0.15,0.04,0.13,-0.04,0.15,0.14,-0.07,0.12,-0.02,-0.03,1.00,1.52
41,1.333,0.94,0.68,0.61,0.10,0.00,0.16,-0.03,0.14,0.11,-0.14,0.09,-0.04,-0.04,1.01,1.48
42,1.367,0.94,0.68,0.61,0.12,0.00,0.15,-0.02,0.13,0.11,-0.14,0.08,-0.05,-0.05,0.98,1.47
43,1.400,0.95,0.70,0.61,0.08,0.04,0.23,0.00,0.13,0.17,-0.03,0.16,0.05,-0.03,0.87,1.24
44,1.433,0.95,0.70,0.61,0.08,0.04,0.22,-0.00,0.11,0.18,-0.02,0.17,0.06,-0.00,0.84,1.19
45,1.467,0.95,0.71,0.61,0.06,0.05,0.26,-0.02,0.10,0.19,-0.05,0.14,0.02,-0.05,0.81,1.28
46,1.500,0.95,0.71,0.61,0.10,0.06,0.22,-0.03,0.08,0.18,-0.03,0.11,0.00,-0.06,0.84,1.33
47,1.533,0.95,0.71,0.61,0.06,0.04,0.25,-0.03,0.08,0.19,-0.05,0.13,0.04,-0.02,0.89,1.28
48,1.567,0.95,0.71,0.61,0.05,0.04,0.25,-0.03,0.09,0.19,-0.04,0.14,0.05,-0.02,0.89,1.29
49,1.600,0.95,0.70,0.61,0.09,0.13,0.37,-0.08,0.07,0.18,-0.05,0.10,-0.02,-0.05,0.76,1.17
50,1.633,0.95,0.70,0.61,0.09,0.13,0.37,-0.08,0.07,0.18,-0.05,0.10,-0.02,-0.05,0.76,1.17
51,1.667,0.95,0.70,0.60,0.12,0.13,0.46,-0.07,0.10,0.21,-0.12,0.08,-0.03,-0.02,0.57,1.15
52,1.700,0.95,0.70,0.60,0.12,0.13,0.46,-0.07,0.11,0.21,-0.12,0.08,-0.02,-0.03,0.58,1.18
53,1.733,0.95,0.71,0.60,0.12,0.13,0.46,-0.06,0.10,0.23,-0.11,0.09,-0.06,-0.01,0.68,1.15
54,1.767,0.95,0.71,0.60,0.11,0.12,0.43,-0.05,0.11,0.22,-0.12,0.09,-0.06,-0.00,0.71,1.18
55,1.800,0.95,0.71,0.61,0.12,0.16,0.40,-0.08,0.09,0.19,-0.11,0.12,-0.01,-0.01,0.67,1.00
56,1.833,0.95,0.71,0.61,0.11,0.16,0.42,-0.09,0.10,0.19,-0.11,0.13,-0.00,-0.01,0.67,1.02
57,1.867,0.96,0.70,0.61,0.12,0.13,0.36,-0.11,0.11,0.18,-0.12,0.14,-0.00,-0.03,0.68,1.05
58,1.900,0.95,0.70,0.61,0.09,0.12,0.36,-0.10,0.10,0.17,-0.10,0.13,-0.01,-0.02,0.67,1.09
59,1.933,0.95,0.69,0.61,0.15,0.09,0.25,-0.11,0.09,0.15,-0.12,0.13,0.00,-0.03,0.58,1.02
60,1.967,0.95,0.70,0.60,0.21,0.16,0.30,-0.11,0.10,0.16,-0.09,0.12,-0.01,0.02,0.56,1.01
61,2.000,0.96,0.69,0.60,0.13,0.15,0.41,-0.08,0.03,0.17,-0.07,0.10,-0.10,0.01,0.41,0.87
