frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.86,0.84,0.71,1.93,2.54,0.80,1.45,0.25,0.15,0.14,-0.01,0.19,0.01,0.82,0.30
2,0.033,0.87,0.84,0.71,1.89,2.45,0.75,1.80,0.23,0.16,0.14,0.01,0.11,0.02,1.08,0.44
3,0.067,0.86,0.83,0.71,2.38,2.87,0.64,2.09,0.18,0.14,0.10,0.00,0.11,0.01,1.04,0.54
4,0.100,0.85,0.82,0.70,2.81,3.23,0.68,2.07,0.05,0.13,0.10,0.04,0.10,0.03,0.85,0.55
5,0.133,0.84,0.83,0.70,2.70,3.00,0.59,2.19,0.17,0.08,0.13,0.11,0.09,0.06,1.52,0.90
6,0.167,0.84,0.82,0.70,2.96,3.14,0.79,2.09,0.16,0.12,0.26,0.08,0.15,-0.03,0.94,0.58
7,0.200,0.86,0.82,0.69,3.21,3.28,1.01,2.10,0.07,0.15,0.24,0.03,0.09,-0.04,0.39,0.34
8,0.233,0.85,0.80,0.69,3.42,3.47,0.94,2.36,0.08,0.15,0.30,-0.02,0.12,-0.03,0.50,0.37
9,0.267,0.85,0.79,0.68,3.33,3.34,0.89,2.31,0.04,0.13,0.25,0.02,0.15,-0.00,0.38,0.33
10,0.300,0.88,0.78,0.67,3.36,3.35,0.84,2.30,0.01,0.08,0.28,0.02,0.14,0.01,0.30,0.36
11,0.333,0.89,0.78,0.67,3.41,3.38,0.87,2.19,0.01,0.08,0.30,0.00,0.15,0.03,0.29,0.33
12,0.367,0.89,0.78,0.68,3.51,3.49,0.97,1.04,0.03,0.14,0.46,-0.04,0.08,0.03,0.12,0.34
13,0.400,0.91,0.77,0.70,3.48,3.19,0.65,0.58,0.19,0.04,0.53,-0.13,0.02,-0.11,0.37,0.39
14,0.433,0.92,0.74,0.67,3.77,3.25,0.81,0.36,0.16,0.12,0.53,-0.04,0.05,-0.10,0.26,0.44
15,0.467,0.91,0.71,0.65,3.93,3.44,0.50,0.42,0.14,0.12,0.54,-0.05,0.14,-0.05,0.38,0.49
16,0.500,0.92,0.74,0.64,3.86,3.52,0.42,0.55,0.02,0.12,0.37,-0.06,0.09,-0.06,0.34,0.53
17,0.533,0.91,0.75,0.64,3.64,3.29,0.48,0.53,0.02,0.10,0.35,-0.05,0.05,-0.12,0.40,0.46
18,0.567,0.91,0.76,0.63,3.51,3.32,0.55,0.84,0.01,0.10,0.35,-0.02,0.08,-0.13,0.28,0.33
19,0.600,0.89,0.77,0.63,3.62,3.52,0.57,1.19,-0.04,0.11,0.55,0.01,0.09,-0.09,0.30,0.41
20,0.633,0.87,0.80,0.63,3.44,3.50,0.68,1.70,0.05,0.23,0.45,0.05,0.13,-0.03,0.32,0.44
21,0.667,0.86,0.77,0.64,3.48,3.57,0.70,2.14,0.14,0.20,0.41,-0.03,0.18,0.04,0.76,0.66
22,0.700,0.80,0.85,0.64,3.45,3.64,0.66,2.54,0.14,0.25,0.56,0.03,0.19,0.04,0.70,0.58
23,0.733,0.77,0.83,0.63,3.71,3.81,0.43,2.77,0.20,0.31,0.45,-0.04,0.21,0.11,0.80,0.64
24,0.767,0.72,0.84,0.62,3.71,3.88,0.45,2.81,0.20,0.39,0.42,-0.03,0.23,0.06,0.85,0.74
25,0.800,0.73,0.82,0.62,3.79,3.92,0.66,2.90,0.11,0.40,0.47,-0.11,0.28,0.16,1.03,0.67
26,0.833,0.75,0.84,0.63,3.75,4.02,0.55,2.67,0.23,0.39,0.59,-0.12,0.21,0.11,0.99,0.66
27,0.867,0.78,0.85,0.63,3.63,3.92,0.64,2.57,0.18,0.30,0.49,-0.08,0.32,0.10,0.74,0.65
28,0.900,0.80,0.84,0.64,3.77,4.05,0.57,2.76,0.15,0.31,0.40,-0.11,0.32,0.05,0.73,0.60
29,0.933,0.80,0.84,0.65,3.72,4.03,0.50,2.78,0.17,0.29,0.46,-0.11,0.29,0.09,0.96,0.67
30,0.967,0.82,0.84,0.65,3.85,4.13,0.38,2.80,0.18,0.28,0.43,-0.10,0.34,0.07,0.90,0.69
31,1.000,0.82,0.84,0.64,3.88,4.10,0.38,2.90,0.16,0.36,0.46,-0.10,0.30,0.09,1.05,0.79
32,1.033,0.80,0.84,0.63,3.78,4.14,0.57,2.91,0.16,0.27,0.48,-0.05,0.34,0.11,0.81,0.69
33,1.067,0.81,0.83,0.63,3.93,4.28,0.54,2.79,0.14,0.25,0.45,-0.07,0.31,0.11,0.85,0.77
34,1.100,0.81,0.84,0.63,3.77,4.20,0.56,2.88,0.19,0.29,0.64,-0.08,0.33,0.06,1.09,0.81
35,1.133,0.79,0.84,0.63,3.94,4.30,0.38,2.89,0.17,0.29,0.59,-0.08,0.30,0.09,1.14,0.88
36,1.167,0.79,0.83,0.63,3.94,4.23,0.21,2.73,0.21,0.28,0.51,-0.04,0.45,0.08,1.12,0.89
37,1.200,0.76,0.81,0.60,3.85,4.00,0.41,1.64,0.22,0.47,0.54,0.00,0.34,0.07,0.84,1.15
38,1.233,0.71,0.77,0.60,4.34,4.44,0.43,1.25,0.58,0.48,0.72,0.18,0.55,0.13,0.63,1.11
39,1.267,0.69,0.74,0.59,4.28,4.26,0.43,0.94,0.46,0.40,0.62,0.16,0.44,0.12,0.68,1.21
40,1.300,0.73,0.76,0.58,4.09,4.12,0.31,0.99,0.31,0.36,0.67,0.18,0.42,0.28,0.91,1.39
41,1.333,0.78,0.79,0.58,3.92,4.02,0.15,1.04,0.14,0.38,0.82,0.05,0.37,0.20,1.42,1.68
42,1.367,0.78,0.81,0.58,3.82,4.04,0.14,1.59,0.22,0.38,0.71,0.04,0.51,0.25,1.28,1.51
43,1.400,0.77,0.83,0.58,3.67,3.82,0.12,1.90,0.23,0.34,0.83,0.03,0.41,0.22,1.21,1.44
44,1.433,0.78,0.83,0.58,3.66,3.70,0.18,2.29,0.31,0.33,0.81,0.04,0.54,0.25,1.29,1.45
45,1.467,0.79,0.82,0.58,3.68,3.75,0.18,2.56,0.27,0.39,0.71,-0.00,0.47,0.19,1.56,1.45
46,1.500,0.78,0.82,0.60,3.75,3.84,0.11,2.62,0.29,0.34,0.81,0.05,0.55,0.04,1.50,1.39
47,1.533,0.76,0.82,0.58,3.65,3.68,0.16,2.38,0.27,0.30,0.65,0.03,0.34,0.03,1.26,1.39
48,1.567,0.78,0.80,0.57,3.70,3.80,0.13,1.27,0.16,0.32,0.72,0.06,0.26,0.22,0.86,1.29
49,1.600,0.72,0.71,0.59,3.74,3.65,0.30,0.89,0.46,0.42,0.63,0.19,0.43,0.24,0.68,0.92
50,1.633,0.73,0.72,0.58,3.67,3.54,0.26,0.86,0.45,0.44,0.48,0.27,0.43,0.20,0.43,0.70
51,1.667,0.76,0.77,0.58,3.69,3.53,0.12,0.87,0.20,0.31,0.49,0.19,0.25,0.03,0.67,1.03
52,1.700,0.78,0.82,0.56,3.54,3.44,0.09,0.87,0.16,0.36,0.77,0.08,0.30,0.27,0.70,0.84
53,1.733,0.77,0.83,0.57,3.39,3.38,0.07,1.47,0.24,0.31,0.87,0.06,0.30,0.14,1.06,1.11
54,1.767,0.75,0.81,0.56,3.22,3.23,0.09,2.24,0.23,0.26,0.62,0.09,0.31,0.10,0.93,0.95
55,1.800,0.74,0.77,0.54,3.26,3.31,0.18,2.38,0.35,0.28,0.64,0.17,0.27,0.02,0.87,0.74
56,1.833,0.76,0.79,0.56,3.33,3.41,0.24,2.27,0.31,0.28,0.64,0.15,0.20,-0.10,1.24,1.16
57,1.867,0.77,0.78,0.55,3.29,3.27,0.24,1.64,0.36,0.35,0.69,0.18,0.17,-0.03,0.92,1.16
58,1.900,0.74,0.70,0.56,3.34,3.42,0.30,0.93,0.37,0.43,0.53,0.24,0.26,0.06,0.73,1.01
59,1.933,0.73,0.68,0.56,3.70,3.61,0.19,0.76,0.32,0.35,0.41,0.29,0.21,0.02,0.68,0.80
60,1.967,0.74,0.71,0.56,3.61,3.58,0.31,0.81,0.31,0.45,0.65,0.23,0.26,0.09,0.95,1.13
61,2.000,0.76,0.80,0.56,3.58,3.59,0.20,1.01,0.19,0.39,0.70,0.11,0.14,0.10,1.04,1.28
62,2.033,0.74,0.77,0.53,3.47,3.44,0.21,1.39,0.14,0.39,0.70,0.19,0.17,0.14,0.78,0.72
63,2.067,0.72,0.79,0.53,3.22,3.35,0.30,1.94,0.28,0.45,0.75,0.10,0.22,0.09,1.00,0.84
64,2.100,0.75,0.78,0.54,3.23,3.32,0.23,2.39,0.38,0.40,0.74,0.07,0.35,0.11,1.10,1.05
