frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.955,0.760,0.477,2.010,1.854,0.088,1.335,0.329,0.165,0.742,0.189,0.621,0.416,0.169,-0.007
2,0.033,0.954,0.770,0.483,2.064,1.772,0.107,1.132,0.373,0.208,0.750,0.231,0.603,0.354,0.164,0.012
3,0.067,0.955,0.771,0.481,2.029,1.854,0.105,1.221,0.381,0.193,0.799,0.247,0.674,0.347,0.180,0.030
4,0.100,0.954,0.767,0.483,2.306,1.950,0.177,1.291,0.316,0.191,0.826,0.199,0.730,0.395,0.187,0.040
5,0.133,0.955,0.771,0.478,2.072,1.917,0.149,1.080,0.293,0.124,0.846,0.194,0.659,0.301,0.235,0.040
6,0.167,0.952,0.756,0.485,2.153,2.022,0.094,1.169,0.356,0.148,0.961,0.196,0.604,0.260,0.131,0.047
7,0.200,0.952,0.756,0.481,2.053,1.957,0.127,1.143,0.392,0.171,0.878,0.210,0.669,0.274,0.169,0.020
8,0.233,0.952,0.756,0.480,1.956,1.903,0.129,1.004,0.399,0.098,0.865,0.225,0.604,0.232,0.150,0.026
9,0.267,0.954,0.755,0.485,2.377,1.987,0.139,0.973,0.332,0.188,0.858,0.189,0.696,0.156,0.138,0.051
10,0.300,0.955,0.758,0.482,2.315,1.950,0.131,0.913,0.332,0.162,0.833,0.199,0.728,0.173,0.150,0.049
11,0.333,0.956,0.740,0.502,2.370,2.194,0.187,0.136,0.288,0.208,1.041,0.079,0.755,0.083,0.144,0.239
12,0.367,0.953,0.732,0.507,2.067,1.906,0.141,0.068,0.332,0.130,1.039,0.046,0.633,0.052,0.130,0.153
13,0.400,0.952,0.744,0.494,2.171,1.921,0.259,0.080,0.327,0.191,1.174,0.095,0.520,0.189,0.165,0.228
14,0.433,0.957,0.729,0.509,2.084,1.851,0.212,0.073,0.328,0.124,1.126,0.089,0.614,0.127,0.171,0.206
15,0.467,0.961,0.734,0.502,2.162,1.983,0.223,0.093,0.371,0.117,1.169,0.090,0.644,0.210,0.140,0.216
