frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.958,0.719,0.470,1.343,1.261,0.219,-0.022,1.984,0.243,2.532,0.116,0.239,0.444,3.180,1.145
2,0.033,0.958,0.721,0.465,1.228,1.126,0.174,-0.035,1.978,0.205,2.480,0.127,0.239,0.441,3.144,0.963
3,0.067,0.957,0.723,0.467,1.192,1.093,0.126,-0.040,1.932,0.196,2.504,0.108,0.238,0.428,3.119,0.906
4,0.100,0.954,0.727,0.464,1.060,1.063,0.183,0.012,1.744,0.273,2.460,0.105,0.191,0.440,3.059,0.975
5,0.133,0.949,0.726,0.470,1.130,1.128,0.302,0.004,1.693,0.289,2.362,0.084,0.184,0.434,2.914,0.921
6,0.167,0.955,0.727,0.471,1.108,1.104,0.277,-0.029,1.624,0.270,2.218,0.072,0.214,0.456,2.791,0.950
7,0.200,0.963,0.728,0.475,1.062,1.117,0.253,-0.031,1.582,0.223,2.048,0.015,0.191,0.418,2.409,0.824
8,0.233,0.966,0.731,0.471,0.892,0.975,0.245,-0.056,1.566,0.248,1.862,0.016,0.181,0.389,2.182,0.655
9,0.267,0.965,0.730,0.475,1.018,1.136,0.275,-0.029,1.439,0.243,1.734,-0.001,0.123,0.372,2.070,0.654
10,0.300,0.963,0.732,0.473,0.991,1.100,0.180,-0.044,1.280,0.252,1.661,0.001,0.080,0.363,2.006,0.924
11,0.333,0.959,0.734,0.469,0.973,1.023,0.178,-0.028,1.171,0.216,1.565,0.033,0.079,0.303,1.844,1.052
12,0.367,0.961,0.731,0.463,0.765,0.866,0.171,-0.035,1.193,0.236,1.332,0.047,0.116,0.276,1.706,1.140
13,0.400,0.961,0.745,0.460,1.088,1.184,0.203,0.005,0.930,0.290,1.113,0.141,0.129,0.329,1.701,1.491
14,0.433,0.963,0.754,0.460,1.012,1.116,0.207,0.031,0.834,0.280,1.029,0.164,0.131,0.349,1.684,1.664
15,0.467,0.964,0.750,0.452,1.003,1.048,0.144,0.021,0.780,0.270,0.940,0.149,0.095,0.291,1.514,1.560
16,0.500,0.960,0.757,0.453,1.022,0.999,0.188,0.065,0.714,0.222,0.917,0.108,0.091,0.242,1.418,1.394
17,0.533,0.960,0.765,0.455,1.025,1.009,0.159,0.058,0.732,0.255,0.846,0.128,0.067,0.218,1.348,1.312
18,0.567,0.960,0.759,0.447,1.052,0.997,0.201,0.064,0.789,0.294,0.859,0.169,0.037,0.289,1.145,1.276
19,0.600,0.964,0.786,0.451,1.120,1.179,0.184,0.044,0.533,0.256,0.760,0.130,0.017,0.277,1.045,1.193
20,0.633,0.962,0.788,0.451,1.190,1.189,0.155,0.055,0.504,0.236,0.731,0.165,0.017,0.357,1.106,1.342
21,0.667,0.963,0.781,0.456,1.166,1.188,0.102,0.080,0.418,0.181,0.681,0.119,-0.019,0.192,1.094,1.338
22,0.700,0.965,0.782,0.453,1.187,1.234,0.134,0.088,0.417,0.197,0.642,0.139,0.007,0.195,1.040,1.275
23,0.733,0.962,0.777,0.445,1.281,1.337,0.202,0.090,0.385,0.261,0.604,0.173,0.017,0.208,1.067,1.364
24,0.767,0.963,0.778,0.450,1.389,1.367,0.106,0.063,0.404,0.234,0.703,0.153,0.020,0.190,1.006,1.329
25,0.800,0.965,0.775,0.443,1.015,0.922,0.203,0.011,0.359,0.258,0.552,0.186,0.094,0.225,0.999,1.378
26,0.833,0.964,0.776,0.443,1.164,1.097,0.220,0.070,0.305,0.258,0.577,0.174,0.097,0.217,0.978,1.393
27,0.867,0.962,0.774,0.445,1.113,1.015,0.084,0.019,0.386,0.224,0.696,0.178,0.075,0.238,0.878,1.101
28,0.900,0.955,0.762,0.437,1.071,0.998,0.135,0.004,0.367,0.253,0.735,0.175,0.060,0.288,0.708,0.941
29,0.933,0.957,0.775,0.444,1.077,1.033,0.173,0.000,0.366,0.225,0.946,0.135,0.041,0.319,0.583,0.629
30,0.967,0.960,0.773,0.444,1.144,1.046,0.181,-0.017,0.380,0.235,1.079,0.130,0.016,0.294,0.716,0.717
31,1.000,0.957,0.772,0.442,1.449,1.387,0.101,-0.027,0.292,0.188,1.047,0.107,0.062,0.250,0.579,0.544
32,1.033,0.960,0.777,0.442,1.404,1.383,0.107,-0.002,0.361,0.188,1.173,0.114,0.094,0.266,0.461,0.453
33,1.067,0.959,0.779,0.446,1.346,1.219,0.053,0.014,0.384,0.124,1.307,0.076,0.040,0.289,0.485,0.288
34,1.100,0.958,0.765,0.460,1.341,1.214,0.081,-0.009,0.500,0.134,1.319,0.087,0.089,0.419,0.274,0.167
35,1.133,0.962,0.771,0.461,1.449,1.284,0.047,0.008,0.573,0.154,1.396,0.072,0.078,0.408,0.245,0.177
36,1.167,0.940,0.790,0.462,1.443,1.218,0.155,0.053,0.378,0.109,1.426,0.123,0.021,0.439,0.115,0.097
37,1.200,0.974,0.799,0.464,1.665,1.580,0.125,0.081,0.369,0.179,1.371,0.156,0.041,0.484,0.173,0.175
38,1.233,0.963,0.787,0.468,1.513,1.580,0.252,0.173,0.358,0.197,1.410,0.161,0.068,0.535,0.241,0.196
39,1.267,0.962,0.793,0.486,1.458,1.512,0.137,0.213,0.236,0.148,1.480,0.116,0.025,0.654,0.192,0.165
40,1.300,0.969,0.789,0.476,1.536,1.535,0.180,0.185,0.311,0.166,1.468,0.136,0.010,0.478,0.231,0.208
41,1.333,0.978,0.777,0.486,1.620,1.618,0.223,0.120,0.254,0.183,1.476,0.140,-0.013,0.468,0.205,0.165
42,1.367,0.985,0.782,0.485,1.613,1.620,0.418,0.131,0.250,0.213,1.526,0.162,-0.019,0.494,0.184,0.140
43,1.400,0.982,0.784,0.487,1.593,1.660,0.365,0.163,0.208,0.190,1.570,0.174,-0.063,0.496,0.263,0.198
44,1.433,0.983,0.791,0.485,1.478,1.620,0.254,0.181,0.187,0.166,1.541,0.202,-0.109,0.567,0.270,0.201
45,1.467,0.984,0.776,0.487,1.406,1.513,0.187,0.161,0.165,0.133,1.446,0.212,-0.074,0.602,0.283,0.190
46,1.500,0.983,0.779,0.479,1.503,1.539,0.127,0.177,0.145,0.170,1.576,0.274,-0.111,0.594,0.333,0.241
47,1.533,0.986,0.771,0.485,1.483,1.601,0.216,0.354,0.029,0.133,1.392,0.285,-0.134,0.704,0.295,0.186
48,1.567,0.992,0.784,0.476,1.537,1.665,0.206,0.296,0.049,0.155,1.423,0.318,-0.159,0.574,0.281,0.231
49,1.600,0.989,0.778,0.480,1.498,1.529,0.235,0.303,0.074,0.129,1.275,0.282,-0.135,0.725,0.225,0.148
50,1.633,0.988,0.774,0.476,1.501,1.629,0.276,0.400,0.063,0.128,1.309,0.274,-0.126,0.813,0.273,0.216
51,1.667,0.990,0.780,0.481,1.469,1.574,0.247,0.407,0.056,0.119,1.307,0.295,-0.101,0.748,0.270,0.206
52,1.700,0.990,0.780,0.479,1.390,1.510,0.250,0.337,0.036,0.113,1.283,0.286,-0.090,0.677,0.212,0.188
53,1.733,0.991,0.778,0.482,1.380,1.432,0.145,0.279,0.094,0.124,1.329,0.269,-0.079,0.570,0.203,0.147
54,1.767,0.989,0.779,0.475,1.378,1.487,0.227,0.322,0.065,0.136,1.316,0.327,-0.146,0.554,0.222,0.226
55,1.800,0.988,0.777,0.473,1.460,1.543,0.184,0.330,0.061,0.121,1.250,0.300,-0.138,0.528,0.215,0.166
56,1.833,0.988,0.777,0.480,1.439,1.594,0.178,0.346,0.046,0.131,1.272,0.208,-0.129,0.427,0.208,0.156
57,1.867,0.987,0.779,0.479,1.411,1.520,0.201,0.300,0.058,0.123,1.311,0.231,-0.105,0.453,0.227,0.183
58,1.900,0.986,0.773,0.482,1.512,1.690,0.193,0.470,0.052,0.105,1.229,0.265,-0.110,0.396,0.212,0.159
59,1.933,0.986,0.773,0.484,1.515,1.603,0.272,0.331,0.037,0.103,1.350,0.216,-0.138,0.427,0.222,0.208
60,1.967,0.988,0.773,0.482,1.620,1.704,0.173,0.349,0.042,0.111,1.258,0.293,-0.141,0.438,0.258,0.275
61,2.000,0.985,0.773,0.478,1.476,1.558,0.271,0.339,0.071,0.094,1.308,0.217,-0.124,0.248,0.200,0.087
62,2.033,0.984,0.769,0.478,1.511,1.651,0.296,0.335,0.070,0.082,1.238,0.192,-0.140,0.201,0.194,0.093
