frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.91,0.77,0.67,0.91,0.96,0.29,-0.12,0.34,0.26,0.46,0.11,-0.01,0.05,-0.04,0.05
2,0.033,0.93,0.78,0.66,0.82,0.74,0.21,-0.07,0.35,0.24,0.46,0.11,0.00,0.07,-0.05,0.03
3,0.067,0.93,0.77,0.66,1.05,1.01,0.21,-0.01,0.30,0.25,0.46,0.13,-0.04,0.06,-0.03,0.08
4,0.100,0.90,0.77,0.66,1.20,1.26,0.29,-0.03,0.26,0.26,0.41,0.16,-0.02,0.09,-0.03,0.11
5,0.133,0.87,0.77,0.66,1.00,0.98,0.19,0.01,0.27,0.23,0.40,0.16,-0.00,0.09,-0.03,0.09
6,0.167,0.88,0.76,0.66,0.91,0.81,0.15,-0.00,0.35,0.22,0.36,0.18,0.01,0.13,-0.03,0.07
7,0.200,0.91,0.76,0.66,0.71,0.68,0.24,-0.01,0.48,0.20,0.37,0.16,0.05,0.12,-0.06,0.07
8,0.233,0.89,0.76,0.64,0.95,1.00,0.21,0.09,0.49,0.15,0.56,0.14,0.07,0.12,-0.07,0.10
9,0.267,0.90,0.74,0.62,1.05,1.09,0.29,0.08,0.41,0.15,0.54,0.10,0.08,0.08,-0.07,0.10
10,0.300,0.90,0.75,0.61,1.05,1.11,0.29,0.13,0.39,0.16,0.61,0.10,0.08,0.09,-0.09,0.10
11,0.333,0.90,0.75,0.59,1.27,1.29,0.18,0.17,0.39,0.19,0.52,0.06,0.07,0.05,-0.11,0.09
12,0.367,0.92,0.74,0.56,1.19,1.24,0.05,0.13,0.43,0.22,0.62,0.04,0.10,0.06,-0.08,0.08
13,0.400,0.93,0.74,0.53,1.28,1.37,0.17,0.17,0.37,0.24,0.59,0.02,0.08,0.07,-0.14,0.13
14,0.433,0.93,0.73,0.51,1.00,1.12,0.30,0.11,0.46,0.26,0.63,0.03,0.14,0.14,-0.15,0.11
15,0.467,0.92,0.72,0.50,0.99,1.24,0.22,0.20,0.38,0.26,0.61,0.00,0.15,0.12,-0.08,0.12
16,0.500,0.92,0.73,0.50,0.86,1.09,0.26,0.19,0.33,0.24,0.61,0.02,0.16,0.11,-0.07,0.12
17,0.533,0.93,0.72,0.47,0.63,0.86,0.24,0.20,0.39,0.25,0.59,0.04,0.17,0.08,0.02,0.14
18,0.567,0.92,0.72,0.47,0.91,1.11,0.27,0.22,0.38,0.25,0.62,-0.00,0.14,0.12,-0.04,0.16
19,0.600,0.92,0.72,0.45,1.04,1.21,0.24,0.28,0.39,0.27,0.72,0.03,0.11,0.12,0.02,0.16
20,0.633,0.93,0.73,0.46,1.23,1.44,0.36,0.26,0.35,0.29,0.74,0.00,0.10,0.08,0.06,0.22
21,0.667,0.93,0.73,0.45,1.12,1.35,0.17,0.21,0.43,0.24,0.72,0.01,0.06,0.07,0.05,0.23
22,0.700,0.94,0.75,0.44,1.32,1.50,0.24,0.20,0.38,0.23,0.68,-0.01,0.10,0.08,0.10,0.24
23,0.733,0.95,0.74,0.43,1.24,1.54,0.17,0.16,0.40,0.20,0.76,-0.00,0.04,0.05,0.16,0.27
24,0.767,0.95,0.74,0.44,1.24,1.42,0.13,0.22,0.39,0.19,0.76,-0.01,0.07,0.08,0.28,0.28
25,0.800,0.95,0.73,0.43,1.10,1.34,0.08,0.21,0.34,0.19,0.74,-0.02,0.02,0.13,0.15,0.26
26,0.833,0.94,0.74,0.41,1.17,1.34,0.04,0.18,0.37,0.17,0.68,-0.02,0.06,0.10,0.31,0.27
27,0.867,0.96,0.74,0.42,1.04,1.32,0.08,0.25,0.31,0.17,0.54,-0.03,0.05,0.08,0.21,0.27
28,0.900,0.96,0.74,0.41,0.84,1.09,0.14,0.25,0.39,0.21,0.61,-0.01,0.04,0.12,0.20,0.25
29,0.933,0.96,0.74,0.41,0.83,1.08,0.04,0.25,0.36,0.18,0.60,-0.02,0.07,0.11,0.35,0.27
30,0.967,0.95,0.74,0.41,1.03,1.31,0.08,0.25,0.36,0.18,0.59,-0.02,0.08,0.14,0.27,0.31
31,1.000,0.95,0.74,0.41,0.96,1.19,0.08,0.23,0.38,0.19,0.54,-0.02,0.07,0.12,0.26,0.28
32,1.033,0.93,0.74,0.42,0.96,1.31,0.07,0.17,0.36,0.18,0.54,0.00,0.09,0.11,0.22,0.29
33,1.067,0.93,0.73,0.43,0.98,1.36,0.07,0.09,0.37,0.24,0.67,0.02,0.09,0.08,0.16,0.22
34,1.100,0.94,0.73,0.43,1.08,1.28,0.12,-0.08,0.47,0.23,0.71,0.04,0.13,0.11,0.05,0.10
35,1.133,0.91,0.70,0.45,1.50,1.54,0.12,-0.07,0.51,0.15,0.63,0.03,0.14,0.17,0.05,0.07
36,1.167,0.89,0.67,0.45,1.15,1.27,0.39,-0.04,0.49,0.18,0.44,0.02,0.12,0.13,0.08,0.03
37,1.200,0.89,0.68,0.45,1.15,1.39,0.61,-0.02,0.41,0.23,0.35,0.03,0.13,0.19,0.10,-0.01
38,1.233,0.89,0.66,0.44,1.29,1.56,0.65,-0.10,0.47,0.20,0.32,0.08,0.16,0.12,0.06,-0.01
39,1.267,0.91,0.67,0.44,0.93,1.04,0.49,-0.03,0.69,0.19,0.42,0.08,0.15,0.19,0.08,0.01
40,1.300,0.92,0.71,0.45,0.94,0.91,0.29,-0.06,0.62,0.15,0.56,0.10,0.18,0.14,0.06,-0.04
41,1.333,0.93,0.71,0.44,0.73,0.74,0.26,-0.04,0.64,0.17,0.62,0.09,0.14,0.11,0.09,-0.02
42,1.367,0.93,0.72,0.45,1.04,0.99,0.36,-0.05,0.50,0.17,0.65,0.06,0.14,0.08,0.13,0.05
43,1.400,0.94,0.73,0.45,0.77,0.71,0.22,-0.01,0.47,0.16,0.59,0.06,0.14,0.05,0.18,0.05
44,1.433,0.92,0.72,0.45,0.63,0.63,0.14,-0.03,0.47,0.16,0.60,0.04,0.13,0.07,0.16,0.05
45,1.467,0.93,0.71,0.44,1.06,1.16,0.20,-0.05,0.40,0.15,0.65,0.03,0.14,0.08,0.11,0.06
46,1.500,0.91,0.71,0.44,1.18,1.38,0.27,-0.05,0.43,0.15,0.66,0.04,0.15,0.08,0.09,0.08
47,1.533,0.90,0.71,0.45,1.30,1.31,0.19,-0.08,0.31,0.16,0.60,0.01,0.10,0.06,0.08,0.10
48,1.567,0.91,0.72,0.46,1.14,1.16,0.22,-0.03,0.43,0.17,0.53,0.04,0.16,0.07,0.05,0.11
49,1.600,0.91,0.70,0.47,1.28,1.21,0.11,-0.04,0.48,0.16,0.51,0.03,0.17,0.08,0.09,0.13
50,1.633,0.91,0.71,0.48,1.32,1.29,0.12,-0.03,0.45,0.15,0.56,0.02,0.16,0.08,0.02,0.16
51,1.667,0.92,0.71,0.48,1.01,1.00,0.05,-0.03,0.48,0.13,0.54,0.02,0.14,0.09,0.06,0.12
52,1.700,0.91,0.72,0.48,1.07,1.06,0.09,-0.01,0.47,0.17,0.50,0.02,0.17,0.08,0.02,0.14
53,1.733,0.90,0.71,0.46,1.11,1.14,0.13,0.01,0.52,0.18,0.58,0.02,0.14,0.11,0.08,0.14
54,1.767,0.90,0.74,0.49,1.12,1.11,0.10,0.02,0.46,0.17,0.56,0.02,0.13,0.11,0.08,0.14
55,1.800,0.91,0.74,0.48,0.87,0.83,0.05,-0.01,0.50,0.17,0.59,0.05,0.17,0.10,0.08,0.14
56,1.833,0.92,0.72,0.46,0.84,0.79,0.09,-0.01,0.54,0.20,0.63,0.05,0.15,0.10,0.19,0.13
57,1.867,0.92,0.73,0.46,0.83,0.90,0.11,0.00,0.49,0.24,0.58,0.05,0.14,0.12,0.26,0.18
58,1.900,0.91,0.73,0.46,0.83,0.95,0.10,-0.00,0.44,0.20,0.61,0.04,0.10,0.10,0.23,0.18
59,1.933,0.90,0.73,0.46,1.16,1.21,0.09,0.02,0.48,0.22,0.70,0.02,0.09,0.08,0.18,0.20
60,1.967,0.91,0.73,0.46,1.17,1.23,0.04,0.05,0.44,0.23,0.68,0.00,0.09,0.07,0.19,0.21
61,2.000,0.91,0.73,0.47,0.95,1.07,0.07,0.06,0.41,0.19,0.68,0.00,0.09,0.08,0.23,0.21
62,2.033,0.92,0.73,0.47,0.99,1.13,0.16,0.04,0.49,0.21,0.69,0.03,0.09,0.05,0.18,0.23
63,2.067,0.91,0.73,0.47,1.03,1.28,0.20,0.09,0.41,0.19,0.66,0.00,0.11,0.07,0.10,0.20
64,2.100,0.91,0.72,0.48,0.94,1.01,0.18,0.06,0.39,0.22,0.64,0.01,0.11,0.05,0.28,0.19
65,2.133,0.90,0.72,0.47,0.92,0.99,0.21,0.05,0.39,0.23,0.60,0.01,0.09,0.06,0.34,0.21
66,2.167,0.90,0.72,0.47,0.83,0.97,0.18,0.05,0.40,0.21,0.58,0.03,0.08,0.05,0.26,0.22
67,2.200,0.92,0.72,0.46,0.95,1.16,0.28,0.10,0.33,0.22,0.58,0.03,0.08,0.07,0.31,0.20
68,2.233,0.93,0.74,0.47,0.80,0.93,0.32,0.08,0.35,0.23,0.46,0.02,0.09,0.05,0.26,0.22
69,2.267,0.92,0.74,0.46,0.86,0.99,0.31,0.11,0.28,0.24,0.54,-0.00,0.05,0.03,0.42,0.20
