frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.965,0.634,0.564,0.097,0.036,-0.044,-0.037,0.022,-0.007,-0.035,-0.010,0.045,-0.011,1.054,0.065
2,0.033,0.968,0.626,0.565,0.069,0.003,-0.040,-0.042,0.017,-0.015,-0.062,-0.005,0.044,-0.007,1.090,0.083
3,0.067,0.967,0.621,0.567,0.068,0.005,-0.043,-0.025,0.021,-0.012,-0.064,-0.005,0.048,-0.023,1.186,0.086
4,0.100,0.971,0.608,0.569,0.073,0.040,-0.058,-0.019,0.020,-0.009,-0.060,-0.007,0.070,-0.016,1.219,0.074
5,0.133,0.976,0.603,0.567,0.047,0.002,-0.073,-0.035,0.028,-0.008,-0.048,-0.001,0.068,-0.013,1.299,0.072
6,0.167,0.975,0.603,0.571,0.049,0.011,-0.064,-0.043,0.032,-0.012,-0.054,-0.009,0.072,-0.003,1.408,0.081
7,0.200,0.975,0.609,0.569,0.037,0.012,-0.065,-0.054,0.015,-0.012,-0.052,0.006,0.070,-0.012,1.274,0.081
8,0.233,0.980,0.599,0.570,0.052,0.016,-0.050,-0.043,0.027,-0.008,-0.059,0.004,0.066,-0.004,1.304,0.072
9,0.267,0.978,0.601,0.574,0.048,0.018,-0.066,-0.038,0.023,-0.026,-0.081,-0.020,0.059,-0.022,1.592,0.085
10,0.300,0.974,0.608,0.571,0.044,0.006,-0.052,-0.041,0.039,-0.013,-0.071,-0.006,0.063,-0.019,1.530,0.086
11,0.333,0.973,0.604,0.568,0.068,0.016,-0.050,-0.029,0.059,-0.039,-0.059,-0.023,0.063,-0.020,1.653,0.097
12,0.367,0.978,0.606,0.570,0.047,0.015,-0.031,-0.032,0.058,-0.033,-0.069,-0.038,0.070,-0.021,1.699,0.120
13,0.400,0.978,0.609,0.565,0.070,0.073,-0.056,-0.013,0.054,-0.032,-0.074,-0.039,0.056,-0.016,1.626,0.166
14,0.433,0.978,0.611,0.564,0.063,0.052,-0.060,-0.027,0.021,-0.036,-0.113,-0.026,0.056,-0.015,1.623,0.159
15,0.467,0.976,0.611,0.567,0.038,0.011,-0.053,-0.023,0.037,-0.030,-0.085,-0.029,0.048,-0.033,1.503,0.129
16,0.500,0.976,0.615,0.568,0.018,-0.000,-0.047,-0.025,0.033,-0.025,-0.077,-0.022,0.047,-0.019,1.451,0.112
17,0.533,0.976,0.608,0.572,0.022,0.009,-0.047,-0.022,0.037,-0.017,-0.087,0.006,0.060,-0.020,1.443,0.090
18,0.567,0.977,0.613,0.567,0.046,0.001,-0.038,-0.027,0.037,-0.018,-0.073,0.004,0.044,-0.018,1.323,0.074
19,0.600,0.976,0.614,0.567,0.051,0.022,-0.034,-0.015,0.035,-0.009,-0.074,0.006,0.053,-0.016,1.296,0.076
20,0.633,0.976,0.621,0.563,0.090,0.044,-0.060,-0.013,0.038,-0.020,-0.080,-0.010,0.056,-0.020,1.450,0.087
21,0.667,0.976,0.612,0.563,0.073,0.035,-0.048,-0.015,0.037,-0.037,-0.089,-0.028,0.075,-0.023,1.618,0.098
22,0.700,0.975,0.614,0.556,0.080,0.047,-0.056,-0.020,0.038,-0.035,-0.069,-0.034,0.067,-0.027,1.652,0.125
23,0.733,0.974,0.606,0.555,0.085,0.052,-0.065,-0.015,0.047,-0.047,-0.085,-0.015,0.067,-0.029,1.674,0.136
24,0.767,0.973,0.605,0.547,0.066,0.023,-0.038,-0.007,0.072,-0.053,-0.101,-0.016,0.055,-0.022,1.708,0.134
25,0.800,0.970,0.606,0.543,0.079,0.044,-0.056,-0.015,0.055,-0.058,-0.076,-0.020,0.059,-0.012,1.779,0.150
26,0.833,0.972,0.616,0.547,0.056,0.057,-0.074,-0.014,0.047,-0.047,-0.061,-0.019,0.069,-0.017,1.660,0.121
27,0.867,0.973,0.616,0.541,0.054,0.040,-0.056,-0.005,0.046,-0.056,-0.075,-0.001,0.059,-0.012,1.680,0.115
28,0.900,0.973,0.606,0.541,0.070,0.048,-0.050,-0.007,0.053,-0.043,-0.069,-0.008,0.042,-0.021,1.668,0.113
29,0.933,0.978,0.612,0.540,0.060,0.048,-0.066,-0.010,0.048,-0.067,-0.090,-0.007,0.030,-0.008,1.684,0.138
30,0.967,0.978,0.610,0.539,0.070,0.056,-0.054,-0.016,0.039,-0.058,-0.071,0.000,0.018,-0.014,1.708,0.136
31,1.000,0.977,0.607,0.535,0.058,0.042,-0.043,-0.011,0.039,-0.051,-0.068,0.004,0.014,-0.021,1.592,0.113
32,1.033,0.976,0.624,0.532,0.051,0.043,-0.044,-0.000,0.028,-0.071,-0.080,-0.006,0.024,-0.027,1.755,0.112
33,1.067,0.978,0.616,0.539,0.092,0.076,-0.068,-0.011,0.033,-0.049,-0.081,-0.001,0.032,-0.012,1.466,0.081
34,1.100,0.978,0.625,0.549,0.048,0.030,-0.053,-0.003,0.048,-0.045,-0.076,-0.023,0.024,0.004,1.595,0.100
35,1.133,0.975,0.637,0.583,0.097,0.038,-0.023,0.002,0.020,-0.044,-0.097,-0.035,0.065,-0.027,1.486,0.099
36,1.167,0.970,0.648,0.615,0.107,0.067,0.011,0.003,0.047,-0.005,-0.107,-0.031,0.094,-0.005,1.871,0.491
37,1.200,0.964,0.662,0.631,0.145,0.121,0.037,0.043,0.002,0.050,-0.017,0.035,0.096,0.040,2.212,0.968
38,1.233,0.967,0.669,0.649,0.193,0.076,0.071,0.094,0.034,0.076,0.016,0.113,0.073,0.046,2.710,1.537
39,1.267,0.964,0.671,0.643,0.162,0.113,0.123,0.119,0.018,0.105,-0.006,0.298,0.041,0.090,2.859,2.158
40,1.300,0.963,0.674,0.655,0.111,0.111,0.104,0.108,0.014,0.115,0.031,0.430,0.044,0.090,2.904,2.268
41,1.333,0.962,0.667,0.653,0.084,0.122,0.118,0.125,0.030,0.069,0.049,0.528,0.087,0.056,3.049,2.349
42,1.367,0.967,0.667,0.654,0.103,0.119,0.117,0.101,-0.023,0.082,0.116,0.584,0.097,0.078,3.013,2.359
43,1.400,0.966,0.673,0.653,0.094,0.102,0.143,0.108,-0.021,0.083,0.099,0.486,0.142,0.096,2.895,2.040
44,1.433,0.965,0.667,0.656,0.103,0.070,0.154,0.126,-0.038,0.080,0.069,0.539,0.141,0.112,2.888,1.962
45,1.467,0.968,0.667,0.654,0.074,0.048,0.163,0.127,-0.037,0.100,0.078,0.541,0.259,0.118,2.868,2.090
46,1.500,0.970,0.661,0.645,0.079,0.097,0.161,0.137,-0.045,0.108,0.107,0.513,0.269,0.173,2.880,2.163
47,1.533,0.964,0.663,0.648,0.074,0.095,0.176,0.124,-0.045,0.103,0.094,0.543,0.308,0.154,2.908,2.087
48,1.567,0.967,0.668,0.653,0.075,0.064,0.165,0.131,-0.043,0.111,0.102,0.586,0.335,0.149,2.899,2.025
49,1.600,0.969,0.660,0.646,0.106,0.070,0.180,0.152,-0.030,0.112,0.080,0.637,0.401,0.133,2.782,2.271
50,1.633,0.973,0.663,0.642,0.096,0.030,0.185,0.140,-0.032,0.123,0.067,0.588,0.372,0.177,2.786,2.110
51,1.667,0.977,0.669,0.643,0.127,0.032,0.205,0.136,-0.026,0.092,0.100,0.534,0.405,0.081,2.734,2.090
52,1.700,0.977,0.668,0.638,0.104,0.033,0.209,0.139,-0.029,0.091,0.065,0.560,0.511,0.170,2.677,2.071
53,1.733,0.976,0.668,0.631,0.083,0.025,0.199,0.120,-0.037,0.089,0.092,0.559,0.455,0.124,2.723,2.182
54,1.767,0.977,0.668,0.646,0.066,0.032,0.244,0.153,-0.060,0.107,0.042,0.709,0.548,0.209,2.640,2.102
55,1.800,0.976,0.660,0.645,0.062,0.054,0.194,0.139,-0.029,0.113,0.087,0.585,0.507,0.203,2.632,2.107
56,1.833,0.974,0.660,0.642,0.078,0.054,0.218,0.142,-0.029,0.100,0.079,0.613,0.579,0.173,2.680,2.161
57,1.867,0.974,0.656,0.640,0.061,0.056,0.209,0.138,-0.005,0.091,0.091,0.801,0.617,0.201,2.631,2.097
58,1.900,0.975,0.661,0.629,0.065,0.048,0.210,0.137,-0.021,0.077,0.055,0.778,0.670,0.259,2.587,2.114
59,1.933,0.974,0.665,0.629,0.071,0.071,0.237,0.147,-0.002,0.075,0.039,0.885,0.679,0.242,2.562,2.090
60,1.967,0.973,0.659,0.635,0.069,0.046,0.262,0.142,-0.011,0.095,0.056,0.822,0.646,0.223,2.552,2.058
61,2.000,0.974,0.669,0.632,0.056,0.007,0.247,0.078,-0.064,0.093,0.024,0.721,0.509,0.276,2.575,2.146
62,2.033,0.972,0.672,0.637,0.091,0.023,0.211,0.070,-0.087,0.104,0.039,0.751,0.547,0.300,2.575,2.115
63,2.067,0.970,0.674,0.634,0.068,0.029,0.213,0.089,-0.090,0.085,0.014,0.760,0.595,0.308,2.566,2.225
