frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.947,0.712,0.516,0.209,0.273,0.001,-0.107,0.068,0.035,-0.111,0.025,0.127,-0.035,0.002,0.454
2,0.033,0.948,0.704,0.515,0.221,0.260,-0.021,-0.095,0.046,0.043,-0.112,0.017,0.121,-0.023,0.014,0.319
3,0.067,0.948,0.705,0.511,0.211,0.204,-0.009,-0.077,0.053,0.050,-0.120,0.021,0.131,-0.016,0.012,0.332
4,0.100,0.946,0.709,0.520,0.193,0.156,0.000,-0.039,0.047,0.073,-0.141,0.029,0.111,-0.005,0.014,0.211
5,0.133,0.946,0.709,0.522,0.182,0.139,-0.006,-0.052,0.043,0.077,-0.133,0.019,0.123,-0.006,0.006,0.222
6,0.167,0.944,0.711,0.522,0.188,0.153,-0.015,-0.047,0.040,0.068,-0.138,0.017,0.124,0.000,0.009,0.223
7,0.200,0.943,0.712,0.526,0.161,0.137,-0.052,-0.079,0.043,0.059,-0.123,0.002,0.123,0.003,0.000,0.187
8,0.233,0.943,0.714,0.534,0.171,0.099,-0.040,-0.051,0.021,0.068,-0.117,0.003,0.106,0.004,0.007,0.189
9,0.267,0.946,0.713,0.530,0.198,0.162,-0.049,-0.079,0.049,0.049,-0.115,0.002,0.136,-0.016,0.026,0.255
10,0.300,0.945,0.715,0.531,0.165,0.132,-0.049,-0.063,0.036,0.062,-0.115,0.007,0.114,0.009,0.009,0.246
11,0.333,0.944,0.717,0.528,0.196,0.165,-0.063,-0.042,0.009,0.064,-0.135,0.009,0.139,-0.000,0.009,0.230
12,0.367,0.943,0.720,0.528,0.247,0.239,-0.071,-0.034,0.016,0.062,-0.148,0.016,0.141,-0.004,0.007,0.273
13,0.400,0.942,0.717,0.533,0.224,0.231,-0.055,-0.026,0.013,0.060,-0.148,0.009,0.123,-0.023,0.021,0.246
14,0.433,0.943,0.714,0.538,0.199,0.125,-0.024,-0.010,0.027,0.092,-0.128,0.016,0.107,-0.018,0.023,0.177
15,0.467,0.943,0.713,0.539,0.217,0.122,-0.028,-0.016,0.006,0.075,-0.129,0.009,0.103,-0.028,0.004,0.148
16,0.500,0.945,0.715,0.534,0.263,0.195,0.001,0.008,0.012,0.076,-0.133,0.012,0.093,-0.023,0.021,0.193
17,0.533,0.945,0.715,0.534,0.273,0.227,-0.005,0.009,0.018,0.076,-0.138,0.011,0.086,-0.023,0.029,0.197
18,0.567,0.947,0.718,0.538,0.259,0.251,-0.043,0.006,0.034,0.081,-0.142,0.016,0.105,-0.025,0.046,0.223
19,0.600,0.945,0.717,0.539,0.243,0.207,-0.015,0.001,0.033,0.075,-0.132,0.021,0.089,-0.028,0.023,0.172
20,0.633,0.944,0.716,0.533,0.237,0.244,-0.031,0.030,0.037,0.073,-0.147,0.008,0.110,-0.025,0.025,0.258
21,0.667,0.940,0.716,0.534,0.228,0.273,-0.029,0.031,0.040,0.070,-0.146,0.016,0.118,-0.022,0.029,0.297
22,0.700,0.941,0.712,0.532,0.223,0.213,-0.016,0.037,0.030,0.086,-0.141,0.021,0.093,-0.017,0.035,0.213
23,0.733,0.942,0.713,0.529,0.186,0.136,-0.018,0.030,0.010,0.089,-0.133,-0.001,0.120,-0.005,0.018,0.231
24,0.767,0.941,0.711,0.533,0.180,0.140,-0.014,0.039,0.019,0.097,-0.123,0.002,0.114,-0.004,0.028,0.232
25,0.800,0.942,0.710,0.522,0.188,0.137,-0.027,0.025,0.004,0.095,-0.132,0.012,0.147,-0.004,0.031,0.254
26,0.833,0.941,0.710,0.522,0.176,0.124,-0.015,0.007,0.008,0.091,-0.128,0.008,0.139,-0.005,0.017,0.254
27,0.867,0.941,0.710,0.524,0.214,0.140,-0.004,-0.003,0.010,0.087,-0.129,0.015,0.133,-0.023,0.017,0.262
28,0.900,0.942,0.712,0.525,0.201,0.196,-0.044,-0.100,0.019,0.042,-0.121,0.007,0.141,-0.035,0.049,0.207
29,0.933,0.940,0.680,0.520,0.197,0.167,0.012,-0.088,0.029,0.065,-0.108,-0.021,0.108,-0.035,-0.026,0.163
30,0.967,0.938,0.664,0.515,0.216,0.175,0.022,-0.091,0.035,0.062,-0.088,-0.012,0.092,-0.037,0.016,0.116
31,1.000,0.939,0.676,0.515,0.116,0.045,0.057,-0.091,0.040,0.081,-0.089,-0.011,0.115,-0.022,-0.012,0.142
32,1.033,0.939,0.694,0.511,0.092,0.043,0.056,-0.080,0.055,0.063,-0.090,0.002,0.123,-0.012,-0.001,0.148
33,1.067,0.939,0.710,0.513,0.094,0.068,0.026,-0.085,0.041,0.046,-0.096,0.001,0.130,-0.015,0.015,0.171
34,1.100,0.941,0.710,0.522,0.132,0.102,0.014,-0.084,0.035,0.047,-0.099,0.002,0.136,-0.017,0.013,0.164
35,1.133,0.942,0.710,0.523,0.108,0.065,0.002,-0.079,0.034,0.055,-0.105,0.000,0.129,-0.037,0.011,0.152
