frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.92,0.72,0.53,0.14,0.13,0.12,-0.06,0.03,0.07,0.04,0.15,0.23,0.02,0.09,-0.03
2,0.033,0.91,0.72,0.54,0.14,0.10,0.10,-0.05,0.01,0.11,-0.01,0.12,0.22,0.00,0.10,-0.01
3,0.067,0.91,0.72,0.54,0.13,0.12,0.11,-0.04,0.02,0.10,0.01,0.20,0.24,-0.00,0.10,-0.02
4,0.100,0.92,0.72,0.53,0.11,0.09,0.10,-0.05,0.00,0.09,0.01,0.15,0.24,-0.00,0.10,-0.02
5,0.133,0.91,0.70,0.53,0.10,0.07,0.11,-0.04,0.01,0.10,0.04,0.14,0.26,0.00,0.09,-0.02
6,0.167,0.92,0.69,0.52,0.09,0.01,0.15,0.01,0.01,0.11,0.01,0.10,0.23,-0.01,0.07,-0.04
7,0.200,0.92,0.69,0.52,0.10,0.02,0.17,0.01,0.01,0.10,0.01,0.04,0.26,-0.00,0.08,-0.04
8,0.233,0.92,0.72,0.52,0.10,0.03,0.14,-0.01,0.03,0.11,0.02,0.12,0.26,-0.00,0.09,-0.04
9,0.267,0.93,0.75,0.52,0.07,0.05,0.12,-0.04,0.01,0.10,0.04,0.15,0.29,-0.00,0.09,-0.04
10,0.300,0.93,0.75,0.52,0.09,0.03,0.13,-0.02,0.01,0.11,0.01,0.12,0.27,-0.02,0.09,-0.04
11,0.333,0.93,0.76,0.52,0.09,0.03,0.11,-0.03,0.02,0.10,0.03,0.25,0.32,-0.01,0.10,-0.03
12,0.367,0.93,0.75,0.52,0.09,0.06,0.13,-0.04,0.02,0.08,0.04,0.24,0.32,-0.03,0.11,-0.04
13,0.400,0.93,0.72,0.52,0.12,0.04,0.12,-0.05,0.01,0.09,0.05,0.07,0.24,0.00,0.10,-0.06
14,0.433,0.93,0.70,0.52,0.11,-0.00,0.14,-0.04,0.03,0.10,0.04,0.12,0.25,-0.01,0.11,-0.06
15,0.467,0.92,0.72,0.52,0.09,0.00,0.18,-0.03,0.02,0.10,0.05,0.15,0.25,-0.02,0.11,-0.07
16,0.500,0.93,0.73,0.53,0.09,0.03,0.16,-0.01,0.03,0.09,0.00,0.25,0.23,-0.02,0.10,-0.06
17,0.533,0.93,0.75,0.53,0.12,0.05,0.12,-0.01,0.02,0.10,-0.02,0.20,0.20,-0.03,0.08,-0.06
18,0.567,0.93,0.75,0.53,0.12,0.07,0.09,-0.01,0.01,0.09,0.01,0.23,0.22,-0.02,0.08,-0.05
19,0.600,0.92,0.71,0.52,0.08,0.02,0.13,-0.02,0.00,0.09,0.01,0.16,0.24,0.00,0.11,-0.04
20,0.633,0.92,0.69,0.52,0.12,0.05,0.10,-0.05,0.02,0.09,0.01,0.12,0.22,-0.02,0.09,-0.03
21,0.667,0.93,0.68,0.52,0.14,0.07,0.10,-0.04,0.02,0.09,0.01,0.13,0.22,-0.02,0.10,-0.04
