frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.61,0.57,-0.00,-0.03,0.06,-0.03,0.15,0.12,-0.03,0.19,0.20,0.14,0.03,-0.11
2,0.033,0.96,0.60,0.58,-0.06,-0.01,0.08,-0.03,0.22,0.14,-0.05,0.25,0.25,0.19,0.02,-0.13
3,0.067,0.96,0.62,0.58,-0.02,0.01,0.12,0.00,0.18,0.16,-0.10,0.25,0.24,0.19,0.06,-0.15
4,0.100,0.95,0.60,0.57,-0.05,0.01,0.12,0.01,0.19,0.17,-0.09,0.36,0.33,0.19,0.08,-0.06
5,0.133,0.95,0.61,0.57,-0.03,0.08,0.06,0.03,0.20,0.16,-0.09,0.40,0.30,0.15,0.09,-0.04
6,0.167,0.94,0.60,0.57,-0.01,0.07,-0.01,-0.01,0.25,0.12,-0.13,0.30,0.35,0.23,0.11,-0.01
7,0.200,0.96,0.61,0.56,-0.01,0.04,-0.00,-0.00,0.22,0.13,-0.14,0.25,0.30,0.19,0.09,-0.03
8,0.233,0.96,0.60,0.56,-0.04,0.05,-0.08,0.01,0.20,0.09,-0.13,0.22,0.30,0.18,0.08,-0.12
9,0.267,0.95,0.59,0.56,-0.02,0.06,-0.06,0.05,0.24,0.09,-0.12,0.27,0.39,0.19,0.07,-0.08
10,0.300,0.95,0.59,0.54,0.01,0.08,-0.05,0.07,0.16,0.07,-0.11,0.26,0.32,0.20,0.05,-0.09
11,0.333,0.96,0.58,0.55,-0.01,0.09,-0.07,0.09,0.13,0.07,-0.12,0.24,0.29,0.20,0.07,-0.11
12,0.367,0.95,0.57,0.57,0.02,0.12,0.01,0.06,0.14,0.01,-0.06,0.21,0.33,0.23,0.09,-0.12
13,0.400,0.94,0.57,0.55,0.16,0.14,-0.10,0.10,0.17,0.01,0.06,0.27,0.44,0.22,0.09,-0.15
14,0.433,0.93,0.55,0.56,0.28,0.24,-0.11,0.08,0.17,0.03,0.07,0.24,0.57,0.23,0.09,-0.15
15,0.467,0.93,0.56,0.57,0.14,0.11,-0.08,0.08,0.20,0.02,-0.05,0.26,0.47,0.24,0.06,-0.20
