frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.96,0.73,0.57,0.03,0.01,0.00,0.02,0.17,0.02,0.84,-0.03,0.17,0.10,0.02,0.11
2,0.033,0.96,0.73,0.57,0.01,0.02,-0.00,0.00,0.19,0.02,0.90,-0.02,0.22,0.27,0.04,0.10
3,0.067,0.96,0.73,0.57,0.02,0.02,-0.01,-0.01,0.15,0.02,0.93,-0.03,0.26,0.36,0.04,0.16
4,0.100,0.95,0.73,0.57,-0.02,0.02,-0.02,-0.01,0.14,0.02,0.95,-0.04,0.30,0.38,0.06,0.13
5,0.133,0.95,0.73,0.58,0.01,0.02,-0.04,-0.01,0.15,0.01,0.98,-0.04,0.32,0.48,0.07,0.16
6,0.167,0.96,0.71,0.57,0.01,0.03,-0.03,0.01,0.17,0.01,0.92,-0.05,0.34,0.46,0.05,0.15
7,0.200,0.96,0.71,0.57,0.00,0.03,-0.03,-0.01,0.14,0.03,0.91,-0.04,0.34,0.44,0.05,0.14
8,0.234,0.96,0.70,0.58,0.02,0.01,-0.04,-0.00,0.16,0.03,0.94,-0.04,0.33,0.48,0.05,0.13
9,0.267,0.96,0.71,0.58,-0.00,-0.01,-0.03,0.00,0.15,0.04,1.05,-0.03,0.23,0.32,0.03,0.09
10,0.300,0.96,0.73,0.58,0.00,-0.02,-0.03,0.01,0.15,0.02,0.99,-0.01,0.20,0.25,0.04,0.08
11,0.334,0.96,0.74,0.58,0.02,-0.01,-0.04,0.01,0.17,0.02,1.03,-0.01,0.21,0.24,0.04,0.09
12,0.367,0.96,0.74,0.59,0.01,-0.01,-0.02,-0.01,0.17,0.07,1.01,-0.01,0.21,0.37,0.05,0.05
13,0.400,0.96,0.74,0.57,0.02,0.01,-0.01,0.02,0.20,0.05,1.10,0.00,0.16,0.26,0.09,0.03
14,0.434,0.96,0.74,0.56,0.02,-0.00,-0.03,0.03,0.18,0.06,1.25,0.01,0.17,0.25,0.09,0.02
15,0.467,0.96,0.74,0.56,-0.02,0.00,-0.04,0.03,0.15,0.06,1.28,0.00,0.15,0.41,0.07,0.03
16,0.501,0.96,0.74,0.55,-0.01,-0.01,-0.03,0.02,0.16,0.05,1.24,-0.01,0.16,0.41,0.09,0.07
17,0.534,0.96,0.74,0.55,-0.02,-0.01,-0.03,0.02,0.16,0.06,1.27,-0.02,0.19,0.45,0.07,0.05
18,0.567,0.96,0.73,0.55,-0.02,-0.01,-0.05,0.00,0.14,0.04,1.17,-0.04,0.24,0.47,0.06,0.06
19,0.601,0.95,0.72,0.56,-0.01,0.00,-0.03,0.01,0.17,0.04,0.99,-0.02,0.15,0.32,0.06,0.04
20,0.634,0.95,0.72,0.56,0.00,0.01,-0.04,0.01,0.16,0.04,0.99,-0.02,0.16,0.32,0.06,0.01
21,0.667,0.95,0.73,0.56,0.00,0.00,-0.04,0.01,0.14,0.03,1.09,-0.02,0.16,0.37,0.05,0.01
22,0.701,0.95,0.73,0.56,-0.00,-0.02,-0.04,0.01,0.16,0.02,1.08,-0.00,0.18,0.35,0.05,-0.01
23,0.734,0.95,0.72,0.56,0.02,0.01,-0.04,0.01,0.13,0.03,1.05,-0.00,0.18,0.29,0.05,-0.01
24,0.767,0.95,0.72,0.55,0.03,0.04,-0.05,0.00,0.14,0.05,0.95,-0.01,0.18,0.44,0.05,-0.00
25,0.801,0.96,0.69,0.55,0.02,0.04,-0.05,0.02,0.12,0.02,0.95,-0.03,0.17,0.19,0.04,-0.01
26,0.834,0.96,0.68,0.56,0.06,0.07,-0.06,0.01,0.14,0.01,1.13,-0.03,0.14,0.19,0.05,-0.00
27,0.868,0.96,0.68,0.56,0.02,-0.03,-0.05,0.01,0.12,0.01,1.07,-0.03,0.16,0.24,0.07,0.03
28,0.901,0.95,0.69,0.56,0.01,-0.01,-0.02,0.01,0.12,0.01,1.03,-0.03,0.13,0.21,0.06,0.02
29,0.934,0.95,0.68,0.55,0.01,-0.01,-0.04,0.01,0.07,-0.02,0.99,-0.04,0.20,0.38,0.05,0.07
30,0.968,0.96,0.69,0.56,0.01,0.00,-0.07,0.01,0.08,-0.02,0.85,-0.07,0.22,0.46,0.08,0.11
31,1.001,0.96,0.69,0.57,0.01,0.01,-0.04,0.00,0.07,-0.04,0.83,-0.07,0.30,0.44,0.07,0.18
32,1.034,0.96,0.69,0.58,0.02,0.00,-0.04,-0.00,0.10,0.01,0.86,-0.06,0.28,0.38,0.08,0.06
33,1.068,0.96,0.69,0.59,0.03,0.01,-0.05,0.00,0.11,-0.01,0.89,-0.06,0.32,0.42,0.08,0.10
34,1.101,0.96,0.69,0.59,0.02,0.00,-0.06,0.00,0.12,-0.00,0.84,-0.06,0.19,0.19,0.08,0.11
35,1.134,0.96,0.69,0.59,0.03,-0.00,-0.05,0.01,0.11,0.00,0.83,-0.06,0.19,0.21,0.06,0.08
