frame,timestamp,face_detection_confidence_score,pitch_indicative_ratio,yaw_indicative_ratio,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
1,0.000,0.95,0.71,0.53,0.13,0.13,0.03,-0.02,-0.03,0.04,-0.08,-0.01,0.01,-0.03,0.17,0.14
2,0.033,0.95,0.71,0.53,0.14,0.16,0.01,-0.03,-0.01,0.05,-0.09,-0.01,0.02,-0.01,0.25,0.16
3,0.067,0.95,0.71,0.53,0.14,0.17,0.01,-0.03,-0.00,0.04,-0.09,-0.01,0.01,-0.02,0.26,0.16
4,0.100,0.95,0.70,0.54,0.13,0.16,0.00,-0.03,-0.01,0.04,-0.10,-0.01,0.01,-0.02,0.30,0.18
5,0.133,0.95,0.71,0.53,0.11,0.12,0.05,-0.02,-0.02,0.06,-0.07,-0.00,0.02,-0.00,0.16,0.18
6,0.167,0.95,0.71,0.53,0.11,0.12,0.04,-0.02,-0.01,0.06,-0.07,-0.01,0.02,-0.00,0.17,0.17
7,0.200,0.95,0.71,0.53,0.12,0.13,0.05,-0.01,-0.02,0.05,-0.08,-0.01,0.02,-0.00,0.15,0.18
8,0.233,0.95,0.71,0.53,0.12,0.13,0.05,-0.02,-0.02,0.06,-0.08,-0.01,0.02,-0.01,0.16,0.17
9,0.267,0.95,0.71,0.53,0.12,0.14,0.05,-0.01,-0.03,0.05,-0.08,-0.01,0.02,-0.00,0.15,0.17
10,0.300,0.95,0.70,0.53,0.12,0.15,0.03,-0.02,-0.02,0.05,-0.08,-0.01,0.01,-0.01,0.18,0.17
11,0.333,0.95,0.70,0.53,0.12,0.14,0.03,-0.02,-0.01,0.06,-0.08,-0.01,0.01,-0.01,0.18,0.16
12,0.367,0.95,0.70,0.54,0.12,0.12,0.03,-0.02,-0.01,0.06,-0.09,-0.01,0.02,-0.01,0.18,0.19
13,0.400,0.95,0.69,0.53,0.10,0.05,0.07,-0.00,-0.01,0.05,-0.05,-0.01,-0.00,0.01,0.18,0.15
14,0.433,0.95,0.70,0.54,0.09,0.03,0.07,0.01,-0.01,0.03,-0.06,-0.02,-0.03,-0.01,0.22,0.12
15,0.467,0.95,0.71,0.54,0.09,0.04,0.08,0.01,-0.01,0.04,-0.07,-0.02,-0.02,-0.02,0.19,0.13
16,0.500,0.96,0.73,0.54,0.08,0.06,0.02,-0.01,0.00,0.04,-0.06,-0.02,0.00,-0.01,0.26,0.15
